ENB,Enbridge Inc,
Date,Price,Dividend,Annualized Dividend
11/19/1997,1.898631930351257,0.068125,0.265
11/20/1997,1.9008152484893799,0.0,0.265
11/21/1997,1.898631930351257,0.0,0.265
11/24/1997,1.898631930351257,0.0,0.265
11/25/1997,1.9859911203384397,0.0,0.265
11/26/1997,1.9859911203384397,0.0,0.265
11/28/1997,1.9859911203384397,0.0,0.265
12/01/1997,2.0267599119504083,0.0,0.265
12/02/1997,2.049327125293868,0.0,0.265
12/03/1997,2.0209351601807968,0.0,0.265
12/04/1997,1.9932710369237356,0.0,0.265
12/05/1997,1.9947278890799365,0.0,0.265
12/08/1997,2.0151111395462697,0.0,0.265
12/09/1997,2.03840785230561,0.0,0.265
12/10/1997,2.0267586142329845,0.0,0.265
12/11/1997,2.050055503845215,0.0,0.265
12/12/1997,2.0617036458824862,0.0,0.265
12/15/1997,2.050054914268839,0.0,0.265
12/16/1997,2.0413196168584395,0.0,0.265
12/17/1997,2.0384074612097307,0.0,0.265
12/18/1997,2.050055503845215,0.0,0.265
12/23/1997,2.0617027282714844,0.0,0.265
12/24/1997,2.0617027282714844,0.0,0.265
12/29/1997,2.0791747852907343,0.0,0.265
12/30/1997,2.0849993584564377,0.0,0.265
12/31/1997,2.096647262573242,0.0,0.265
01/02/1998,2.1432392597198486,0.0,0.265
01/05/1998,2.1082954018379967,0.0,0.265
01/06/1998,2.114119052886963,0.0,0.265
01/07/1998,2.1607120082928586,0.0,0.265
01/08/1998,2.1315919003643833,0.0,0.265
01/09/1998,2.1403278248607154,0.0,0.265
01/12/1998,2.0034633011653504,0.0,0.265
01/13/1998,2.026759386062622,0.0,0.265
01/14/1998,2.0384080011513683,0.0,0.265
01/15/1998,2.0267590468270438,0.0,0.265
01/16/1998,2.03840708732605,0.0,0.265
01/21/1998,2.04423189163208,0.0,0.265
01/22/1998,2.03840708732605,0.0,0.265
01/26/1998,2.0617040925930983,0.0,0.265
01/27/1998,2.0675277871708544,0.0,0.265
01/28/1998,2.1155757904052734,0.0,0.265
01/29/1998,2.1315920257012935,0.0,0.265
01/30/1998,2.094464063644409,0.0,0.265
02/05/1998,2.1199433232509217,0.0,0.265
02/06/1998,2.143239050042139,0.0,0.265
02/09/1998,2.1840077131352524,0.0,0.265
02/10/1998,2.1898317337036133,0.0,0.265
02/11/1998,2.2155210971832275,0.068125,0.26875
02/12/1998,2.1919527442558953,0.0,0.26875
02/13/1998,2.156599521636963,0.0,0.26875
02/17/1998,2.1389219760894775,0.0,0.26875
02/18/1998,2.1330294609069824,0.0,0.26875
02/19/1998,2.168383640247387,0.0,0.26875
02/20/1998,2.1389219760894775,0.0,0.26875
02/23/1998,2.1389217344928824,0.0,0.26875
02/24/1998,2.1094607816047692,0.0,0.26875
02/25/1998,2.1182994842529297,0.0,0.26875
03/02/1998,2.13376522064209,0.0,0.26875
03/03/1998,2.13376522064209,0.0,0.26875
03/05/1998,2.121245455941118,0.0,0.26875
03/06/1998,2.1153532243433086,0.0,0.26875
03/09/1998,2.115352322657903,0.0,0.26875
03/10/1998,2.1153531074523926,0.0,0.26875
03/11/1998,2.121245288316098,0.0,0.26875
03/12/1998,2.0976760387420654,0.0,0.26875
03/13/1998,2.0917833744620724,0.0,0.26875
03/16/1998,2.0092898663203598,0.0,0.26875
03/17/1998,2.0291755199432373,0.0,0.26875
03/18/1998,2.034332225278335,0.0,0.26875
03/19/1998,2.068213672473513,0.0,0.26875
03/20/1998,2.0446442569511523,0.0,0.26875
03/23/1998,2.0387518405914307,0.0,0.26875
03/24/1998,2.085890054702759,0.0,0.26875
03/25/1998,2.085890054702759,0.0,0.26875
03/26/1998,2.085890054702759,0.0,0.26875
03/31/1998,2.103567600250244,0.0,0.26875
04/01/1998,2.103567600250244,0.0,0.26875
04/03/1998,2.0858913418952,0.0,0.26875
04/06/1998,2.0799994468688965,0.0,0.26875
04/07/1998,2.0741051592145645,0.0,0.26875
04/08/1998,2.04906362654173,0.0,0.26875
04/09/1998,2.0387518405914307,0.0,0.26875
04/13/1998,2.0092897415161133,0.0,0.26875
04/14/1998,2.003397432208415,0.0,0.26875
04/15/1998,1.9857203960418701,0.0,0.26875
04/16/1998,1.9798275084185177,0.0,0.26875
04/17/1998,2.0092897415161133,0.0,0.26875
04/20/1998,2.074105739593506,0.0,0.26875
04/21/1998,2.074105739593506,0.0,0.26875
04/24/1998,2.0328595638275146,0.0,0.26875
04/27/1998,2.0328595638275146,0.0,0.26875
04/28/1998,2.0269664055960517,0.0,0.26875
04/29/1998,2.0269668102264404,0.0,0.26875
05/04/1998,2.062322397745365,0.0,0.26875
05/05/1998,2.062320936341506,0.0,0.26875
05/06/1998,2.074105739593506,0.0,0.26875
05/07/1998,2.062320882497832,0.0,0.26875
05/08/1998,2.0269668102264404,0.0,0.26875
05/13/1998,2.1119019985198975,0.068125,0.2725
05/14/1998,2.064173936843872,0.0,0.2725
05/15/1998,2.076106309890747,0.0,0.2725
05/18/1998,2.0582087170493706,0.0,0.2725
05/19/1998,2.0701403617858887,0.0,0.2725
05/20/1998,2.0790897665906973,0.0,0.2725
05/21/1998,2.0820724964141846,0.0,0.2725
05/26/1998,2.052243947982788,0.0,0.2725
05/27/1998,2.0104819091969364,0.0,0.2725
05/28/1998,2.052243798647206,0.0,0.2725
05/29/1998,2.064174664431605,0.0,0.2725
06/01/1998,2.076106309890747,0.0,0.2725
06/02/1998,2.06417501421153,0.0,0.2725
06/03/1998,2.0731239318847656,0.0,0.2725
06/04/1998,2.0701403617858887,0.0,0.2725
06/05/1998,2.0999703407287598,0.0,0.2725
06/08/1998,2.094003677368164,0.0,0.2725
06/09/1998,2.123832802596916,0.0,0.2725
06/10/1998,2.0999703407287598,0.0,0.2725
06/11/1998,2.117867946624756,0.0,0.2725
06/12/1998,2.094003677368164,0.0,0.2725
06/15/1998,2.099970471019476,0.0,0.2725
06/16/1998,2.0880378549255196,0.0,0.2725
06/17/1998,2.094003677368164,0.0,0.2725
06/18/1998,2.094003677368164,0.0,0.2725
06/23/1998,2.0820720452424823,0.0,0.2725
06/24/1998,2.1059353351593018,0.0,0.2725
06/25/1998,2.1238339144880602,0.0,0.2725
06/26/1998,2.1417315006256104,0.0,0.2725
06/29/1998,2.1417315006256104,0.0,0.2725
06/30/1998,2.1596288681030273,0.0,0.2725
07/01/1998,2.1596288681030273,0.0,0.2725
07/02/1998,2.1715594467709547,0.0,0.2725
07/06/1998,2.1655936241149902,0.0,0.2725
07/07/1998,2.195423898898718,0.0,0.2725
07/08/1998,2.231217161138007,0.0,0.2725
07/09/1998,2.2431488037109375,0.0,0.2725
07/14/1998,2.2550822410583495,0.0,0.2725
07/15/1998,2.219287633895874,0.0,0.2725
07/16/1998,2.219287633895874,0.0,0.2725
07/17/1998,2.195422537101567,0.0,0.2725
07/20/1998,2.177525194915565,0.0,0.2725
07/21/1998,2.2133205973583716,0.0,0.2725
07/22/1998,2.159628291672553,0.0,0.2725
07/23/1998,2.1596289783467157,0.0,0.2725
07/27/1998,2.135765674718575,0.0,0.2725
07/28/1998,2.1476976062853437,0.0,0.2725
07/29/1998,2.1178678233744734,0.0,0.2725
07/30/1998,2.0880393981933594,0.0,0.2725
07/31/1998,2.1238324642181396,0.0,0.2725
08/03/1998,2.1178681833082598,0.0,0.2725
08/04/1998,2.099970272609166,0.0,0.2725
08/05/1998,2.004517078399658,0.0,0.2725
08/07/1998,2.004517078399658,0.0,0.2725
08/10/1998,2.013465053935611,0.0,0.2725
08/11/1998,1.909063696861267,0.0,0.2725
08/12/1998,1.9369066953659058,0.071875,0.344375
08/13/1998,1.9913822412490843,0.0,0.344375
08/14/1998,1.9913822412490843,0.0,0.344375
08/17/1998,1.9913822412490843,0.0,0.344375
08/18/1998,2.0095407315154574,0.0,0.344375
08/19/1998,2.027699404214261,0.0,0.344375
08/20/1998,2.0519111485075743,0.0,0.344375
08/21/1998,2.0549368858337402,0.0,0.344375
08/24/1998,2.0549368858337402,0.0,0.344375
08/25/1998,1.9853298686375127,0.0,0.344375
08/26/1998,1.9157214164733887,0.0,0.27625
08/27/1998,1.8642726954109117,0.0,0.27625
08/28/1998,1.858219861984253,0.0,0.27625
08/31/1998,1.8461147924264272,0.0,0.27625
09/01/1998,1.840060353279114,0.0,0.27625
09/02/1998,1.8763787746429441,0.0,0.27625
09/03/1998,1.8763787746429441,0.0,0.27625
09/04/1998,1.9005902116143665,0.0,0.27625
09/08/1998,1.9580915544330895,0.0,0.27625
09/09/1998,1.9611174284693709,0.0,0.27625
09/10/1998,2.00954008102417,0.0,0.27625
09/16/1998,2.0034875869750977,0.0,0.27625
09/17/1998,1.973223732865375,0.0,0.27625
09/18/1998,1.9671711921691895,0.0,0.27625
09/21/1998,1.9308537025119021,0.0,0.27625
09/22/1998,1.9913819217970006,0.0,0.27625
09/23/1998,2.0095403203434845,0.0,0.27625
09/24/1998,2.0488839149475098,0.0,0.27625
09/25/1998,2.0458579063415527,0.0,0.27625
09/28/1998,2.0942797660827637,0.0,0.27625
09/29/1998,2.124544706552011,0.0,0.27625
09/30/1998,2.0579633997447453,0.0,0.27625
10/01/1998,2.021646912991078,0.0,0.27625
10/02/1998,1.9550657272338865,0.0,0.27625
10/05/1998,1.9490123987197876,0.0,0.27625
10/06/1998,1.9611182737787929,0.0,0.27625
10/07/1998,2.0337517488831245,0.0,0.27625
10/08/1998,2.00954008102417,0.0,0.27625
10/09/1998,2.018620491027832,0.0,0.27625
10/12/1998,2.018620491027832,0.0,0.27625
10/15/1998,2.0519107403839834,0.0,0.27625
10/16/1998,2.067043794852923,0.0,0.27625
10/19/1998,2.0398054095201714,0.0,0.27625
10/20/1998,2.0821752548217773,0.0,0.27625
10/21/1998,2.1063865949941234,0.0,0.27625
10/28/1998,2.076122283935547,0.0,0.27625
10/29/1998,2.076122283935547,0.0,0.27625
10/30/1998,2.0912539958953857,0.0,0.27625
11/02/1998,2.136650323867798,0.0,0.27625
11/03/1998,2.1063857306278666,0.0,0.27625
11/04/1998,2.160861638533838,0.0,0.27625
11/05/1998,2.112438917160034,0.0,0.27625
11/06/1998,2.121517674156485,0.0,0.27625
11/09/1998,2.1245439052581787,0.0,0.27625
11/10/1998,2.1154651641845703,0.0,0.27625
11/11/1998,2.1154651641845703,0.0,0.27625
11/12/1998,2.0973074436187744,0.0,0.27625
11/13/1998,2.0973074436187744,0.0,0.27625
11/16/1998,2.0942797660827637,0.0,0.27625
11/17/1998,2.153169870376587,0.071875,0.28
11/18/1998,2.1715729236602783,0.0,0.28
11/19/1998,2.183842785102277,0.0,0.28
11/20/1998,2.232917070388794,0.0,0.28
11/23/1998,2.232917070388794,0.0,0.28
11/24/1998,2.2329178998729313,0.0,0.28
11/25/1998,2.1838431358337402,0.0,0.28
11/27/1998,2.2206493554683893,0.0,0.28
11/30/1998,2.2267831734769996,0.0,0.28
12/01/1998,2.196112628777822,0.0,0.28
12/02/1998,2.2267845928668977,0.0,0.28
12/03/1998,2.208381414413452,0.0,0.28
12/11/1998,2.208381414413452,0.0,0.28
12/14/1998,2.1961119174957275,0.0,0.28
12/15/1998,2.1961119174957275,0.0,0.28
12/16/1998,2.220649480819702,0.0,0.28
12/17/1998,2.1899778863074078,0.0,0.28
12/18/1998,2.1654393672943115,0.0,0.28
12/21/1998,2.1930439472198486,0.0,0.28
12/22/1998,2.1930439472198486,0.0,0.28
12/23/1998,2.2022459506988525,0.0,0.28
12/24/1998,2.2022459506988525,0.0,0.28
12/29/1998,2.208381414413452,0.0,0.28
12/30/1998,2.183842182159424,0.0,0.28
12/31/1998,2.2390519345869677,0.0,0.28
01/04/1999,2.257453771315103,0.0,0.28
01/05/1999,2.2083795201647414,0.0,0.28
01/06/1999,2.2574552313745184,0.0,0.28
01/07/1999,2.26358962059021,0.0,0.28
01/08/1999,2.2758586406707764,0.0,0.28
01/11/1999,2.2758586406707764,0.0,0.28
01/12/1999,2.2973294258117676,0.0,0.28
01/13/1999,2.208381414413452,0.0,0.28
01/14/1999,2.2451858455008202,0.0,0.28
01/20/1999,2.2267829002172057,0.0,0.28
01/21/1999,2.205312728881836,0.0,0.28
01/26/1999,2.2513218430580073,0.0,0.28
01/27/1999,2.2635890277656348,0.0,0.28
01/28/1999,2.269723415374756,0.0,0.28
02/01/1999,2.2635890277656348,0.0,0.28
02/02/1999,2.26358962059021,0.0,0.28
02/03/1999,2.208380699157715,0.0,0.28
02/04/1999,2.1961119174957275,0.0,0.28
02/05/1999,2.2114481475055268,0.0,0.28
02/08/1999,2.220649480819702,0.0,0.28
02/09/1999,2.2145142555236816,0.0,0.28
02/10/1999,2.2493113493212697,0.071875,0.28375
02/11/1999,2.2399911880493164,0.0,0.28375
02/18/1999,2.267953202776287,0.0,0.28375
02/19/1999,2.292805967792388,0.0,0.28375
02/22/1999,2.323873281478882,0.0,0.28375
02/23/1999,2.358048677444458,0.0,0.28375
02/24/1999,2.398435115814209,0.0,0.28375
02/25/1999,2.3363009480388226,0.0,0.28375
02/26/1999,2.3394071792839473,0.0,0.28375
03/01/1999,2.3269801898000404,0.0,0.28375
03/02/1999,2.299021054869113,0.0,0.28375
03/03/1999,2.249310531881121,0.0,0.28375
03/04/1999,2.230670213699341,0.0,0.28375
03/05/1999,2.274165153503418,0.0,0.28375
03/08/1999,2.3238727990097887,0.0,0.28375
03/09/1999,2.3704750537872314,0.0,0.28375
03/10/1999,2.3704750537872314,0.0,0.28375
03/12/1999,2.330086643088656,0.0,0.28375
03/15/1999,2.286592144801025,0.0,0.28375
03/16/1999,2.274165153503418,0.0,0.28375
03/17/1999,2.2726118564605713,0.0,0.28375
03/18/1999,2.2368834018707275,0.0,0.28375
03/19/1999,2.2368834018707275,0.0,0.28375
03/22/1999,2.2182421684265137,0.0,0.28375
03/23/1999,2.2182421684265137,0.0,0.28375
03/24/1999,2.2368834018707275,0.0,0.28375
03/26/1999,2.2182430815895953,0.0,0.28375
03/29/1999,2.2275631427764893,0.0,0.28375
03/30/1999,2.2275631427764893,0.0,0.28375
03/31/1999,2.224457025527954,0.0,0.28375
04/01/1999,2.2493107309567164,0.0,0.28375
04/05/1999,2.2368834018707275,0.0,0.28375
04/08/1999,2.236882756265362,0.0,0.28375
04/09/1999,2.2120285034179688,0.0,0.28375
04/12/1999,2.212029297243465,0.0,0.28375
04/13/1999,2.1871750354766846,0.0,0.28375
04/15/1999,2.1809608936309814,0.0,0.28375
04/16/1999,2.190282134409922,0.0,0.28375
04/19/1999,2.1654270778246545,0.0,0.28375
04/20/1999,2.1312522888183594,0.0,0.28375
04/21/1999,2.1250393390655518,0.0,0.28375
04/22/1999,2.1654274463653564,0.0,0.28375
04/23/1999,2.1654274463653564,0.0,0.28375
04/26/1999,2.2368835179970388,0.0,0.28375
04/27/1999,2.2182421684265137,0.0,0.28375
04/29/1999,2.2493096398244177,0.0,0.28375
04/30/1999,2.267953202776287,0.0,0.28375
05/03/1999,2.330086497884048,0.0,0.28375
05/04/1999,2.3611552710728683,0.0,0.28375
05/05/1999,2.3673684587471353,0.0,0.28375
05/06/1999,2.3611551824242176,0.0,0.28375
05/07/1999,2.460571982616028,0.0,0.28375
05/10/1999,2.2865915499235454,0.0,0.28375
05/11/1999,2.311445671742357,0.0,0.28375
05/12/1999,2.3348442224355845,0.0755,0.29112499999999997
05/13/1999,2.2782034873962402,0.0,0.29112499999999997
05/14/1999,2.2782031910567633,0.0,0.29112499999999997
05/17/1999,2.2089760222677457,0.0,0.29112499999999997
05/18/1999,2.290790641931791,0.0,0.29112499999999997
05/19/1999,2.2844972610473633,0.0,0.29112499999999997
05/20/1999,2.3159656524658203,0.0,0.29112499999999997
05/21/1999,2.319110553989153,0.0,0.29112499999999997
05/24/1999,2.26561733267524,0.0,0.29112499999999997
05/25/1999,2.303377403700647,0.0,0.29112499999999997
05/27/1999,2.265616727797366,0.0,0.29112499999999997
05/28/1999,2.3096722675406416,0.0,0.29112499999999997
06/01/1999,2.372604622560389,0.0,0.29112499999999997
06/02/1999,2.3600172996520996,0.0,0.29112499999999997
06/03/1999,2.3600172996520996,0.0,0.29112499999999997
06/04/1999,2.3788975946446684,0.0,0.29112499999999997
06/07/1999,2.3663108348846436,0.0,0.29112499999999997
06/08/1999,2.3663108241904065,0.0,0.29112499999999997
06/09/1999,2.385190963745117,0.0,0.29112499999999997
06/11/1999,2.3788981437683105,0.0,0.29112499999999997
06/14/1999,2.4040718232256775,0.0,0.29112499999999997
06/15/1999,2.3788979894602647,0.0,0.29112499999999997
06/16/1999,2.322257175724557,0.0,0.29112499999999997
06/17/1999,2.3977773189544678,0.0,0.29112499999999997
06/18/1999,2.3159639638362246,0.0,0.29112499999999997
06/21/1999,2.3159656524658203,0.0,0.29112499999999997
06/22/1999,2.448125619401214,0.0,0.29112499999999997
06/23/1999,2.3411381244659424,0.0,0.29112499999999997
06/24/1999,2.3159656524658203,0.0,0.29112499999999997
06/25/1999,2.315963672158497,0.0,0.29112499999999997
06/28/1999,2.3033769130706787,0.0,0.29112499999999997
06/29/1999,2.2782036542892454,0.0,0.29112499999999997
06/30/1999,2.2530318032140317,0.0,0.29112499999999997
07/01/1999,2.328550545080985,0.0,0.29112499999999997
07/02/1999,2.378897701821676,0.0,0.29112499999999997
07/06/1999,2.303377833446311,0.0,0.29112499999999997
07/07/1999,2.2656170352474674,0.0,0.29112499999999997
07/08/1999,2.290790557861328,0.0,0.29112499999999997
07/09/1999,2.3159656524658203,0.0,0.29112499999999997
07/12/1999,2.3159656524658203,0.0,0.29112499999999997
07/13/1999,2.227856159210205,0.0,0.29112499999999997
07/14/1999,2.227856159210205,0.0,0.29112499999999997
07/16/1999,2.227856159210205,0.0,0.29112499999999997
07/19/1999,2.2719104290008545,0.0,0.29112499999999997
07/20/1999,2.2719104290008545,0.0,0.29112499999999997
07/21/1999,2.202683448791504,0.0,0.29112499999999997
07/22/1999,2.190096616744995,0.0,0.29112499999999997
07/23/1999,2.1900971989298976,0.0,0.29112499999999997
07/26/1999,2.1806564331054688,0.0,0.29112499999999997
07/27/1999,2.1900971989298976,0.0,0.29112499999999997
07/28/1999,2.190097207082829,0.0,0.29112499999999997
07/29/1999,2.164923667907715,0.0,0.29112499999999997
07/30/1999,2.202683448791504,0.0,0.29112499999999997
08/02/1999,2.202683448791504,0.0,0.29112499999999997
08/03/1999,2.2341506308017496,0.0,0.29112499999999997
08/04/1999,2.2089758669013007,0.0,0.29112499999999997
08/05/1999,2.221562623977661,0.0,0.29112499999999997
08/09/1999,2.1586291790008545,0.0,0.29112499999999997
08/10/1999,2.1775093274957995,0.0,0.29112499999999997
08/11/1999,2.234545946121216,0.07575,0.295
08/12/1999,2.234545946121216,0.0,0.295
08/16/1999,2.323928455511729,0.0,0.295
08/17/1999,2.145164728164673,0.0,0.295
08/18/1999,2.1930463314056396,0.0,0.295
08/19/1999,2.196238841229712,0.0,0.295
08/20/1999,2.202623128890991,0.0,0.295
08/23/1999,2.202623128890991,0.0,0.295
08/24/1999,2.2090070247650146,0.0,0.295
08/25/1999,2.2090070247650146,0.0,0.295
08/26/1999,2.196239444187709,0.0,0.295
08/27/1999,2.215391944276641,0.0,0.295
08/30/1999,2.24092960357666,0.0,0.295
08/31/1999,2.151548361291691,0.0,0.295
09/01/1999,2.189854860305786,0.0,0.295
09/02/1999,2.1579322814941406,0.0,0.295
09/03/1999,2.1451635787736123,0.0,0.295
09/07/1999,2.1387791633605957,0.0,0.295
09/08/1999,2.1196255683898926,0.0,0.295
09/09/1999,2.221775770187378,0.0,0.295
09/10/1999,2.2090068667433984,0.0,0.295
09/13/1999,2.2153914381313875,0.0,0.295
09/14/1999,2.170701265335083,0.0,0.295
09/15/1999,2.183470096307642,0.0,0.295
09/16/1999,2.178680658340454,0.0,0.295
09/17/1999,2.135586799133307,0.0,0.295
09/20/1999,2.1196255683898926,0.0,0.295
09/21/1999,2.0940887928009033,0.0,0.295
09/22/1999,2.0940887928009033,0.0,0.295
09/23/1999,2.094087560126122,0.0,0.295
09/24/1999,2.1004719734191895,0.0,0.295
09/28/1999,2.140376219202305,0.0,0.295
09/30/1999,2.2090070247650146,0.0,0.295
10/01/1999,2.15793277779404,0.0,0.295
10/05/1999,2.221775692562724,0.0,0.295
10/06/1999,2.145164728164673,0.0,0.295
10/07/1999,2.1579322814941406,0.0,0.295
10/08/1999,2.1579317178340314,0.0,0.295
10/12/1999,2.170700883290854,0.0,0.295
10/13/1999,2.1260108780570146,0.0,0.295
10/18/1999,2.055781126022339,0.0,0.295
10/19/1999,2.055781126022339,0.0,0.295
10/21/1999,2.1323940753936768,0.0,0.295
10/22/1999,2.1323940753936768,0.0,0.295
10/29/1999,2.1323946888683833,0.0,0.295
11/01/1999,2.1834700107574463,0.0,0.295
11/03/1999,2.1579322814941406,0.0,0.295
11/04/1999,2.10685658454895,0.0,0.295
11/05/1999,2.10685658454895,0.0,0.295
11/08/1999,2.081318733539987,0.0,0.295
11/09/1999,2.1004719734191895,0.0,0.295
11/11/1999,2.1004719734191895,0.0,0.295
11/12/1999,2.1323946213581153,0.0,0.295
11/15/1999,2.1579322814941406,0.0,0.295
11/16/1999,2.1260094989177794,0.0,0.295
11/17/1999,2.175827980041504,0.07575,0.29887499999999995
11/18/1999,2.175827980041504,0.0,0.29887499999999995
11/22/1999,2.1240224838256836,0.0,0.29887499999999995
11/23/1999,2.104595184326172,0.0,0.29887499999999995
11/24/1999,2.124021914967319,0.0,0.29887499999999995
11/26/1999,2.214681386947632,0.0,0.29887499999999995
11/30/1999,2.1240224838256836,0.0,0.29887499999999995
12/01/1999,2.0786921977996826,0.0,0.29887499999999995
12/02/1999,2.143449068069458,0.0,0.29887499999999995
12/03/1999,2.149924745012266,0.0,0.29887499999999995
12/06/1999,2.143449068069458,0.0,0.29887499999999995
12/07/1999,2.098118782043457,0.0,0.29887499999999995
12/08/1999,2.072216969616008,0.0,0.29887499999999995
12/09/1999,2.059265613555908,0.0,0.29887499999999995
12/10/1999,2.0786921977996826,0.0,0.29887499999999995
12/13/1999,2.0463134899687843,0.0,0.29887499999999995
12/14/1999,2.026886463165283,0.0,0.29887499999999995
12/15/1999,2.020411795377731,0.0,0.29887499999999995
12/16/1999,2.0074597346745318,0.0,0.29887499999999995
12/17/1999,2.1304970727734007,0.0,0.29887499999999995
12/20/1999,2.111070156097412,0.0,0.29887499999999995
12/22/1999,2.104595620185137,0.0,0.29887499999999995
12/23/1999,2.0722172260284424,0.0,0.29887499999999995
12/27/1999,2.007459878921509,0.0,0.29887499999999995
12/28/1999,1.994508743286133,0.0,0.29887499999999995
12/29/1999,2.111069731278853,0.0,0.29887499999999995
12/30/1999,2.136972427368164,0.0,0.29887499999999995
12/31/1999,2.0851681232452393,0.0,0.29887499999999995
01/03/2000,2.0851675552927005,0.0,0.29887499999999995
01/04/2000,2.026886680118524,0.0,0.29887499999999995
01/05/2000,2.0333624097365366,0.0,0.29887499999999995
01/06/2000,2.0285061962948703,0.0,0.29887499999999995
01/07/2000,2.0786927356952574,0.0,0.29887499999999995
01/11/2000,2.0268864745547055,0.0,0.29887499999999995
01/12/2000,2.0074592479019886,0.0,0.29887499999999995
01/13/2000,2.0527889728546143,0.0,0.29887499999999995
01/14/2000,1.9945084607764465,0.0,0.29887499999999995
01/18/2000,1.8908976316452024,0.0,0.29887499999999995
01/19/2000,1.8390919719423566,0.0,0.29887499999999995
01/20/2000,1.8520431283494116,0.0,0.29887499999999995
01/21/2000,1.7872864354041313,0.0,0.29887499999999995
01/24/2000,1.8261404883476995,0.0,0.29887499999999995
01/25/2000,1.7613843053364924,0.0,0.29887499999999995
01/26/2000,1.8261403344772955,0.0,0.29887499999999995
01/27/2000,1.8261418609352378,0.0,0.29887499999999995
01/28/2000,1.8714698424769773,0.0,0.29887499999999995
01/31/2000,1.929751965906713,0.0,0.29887499999999995
02/01/2000,1.994508743286133,0.0,0.29887499999999995
02/02/2000,1.8714706897735596,0.0,0.29887499999999995
02/03/2000,1.8261405229568481,0.0,0.29887499999999995
02/04/2000,1.877946708260513,0.0,0.29887499999999995
02/07/2000,1.8649941682815552,0.0,0.29887499999999995
02/08/2000,1.8649941682815552,0.0,0.29887499999999995
02/09/2000,1.8705799869588904,0.07575,0.30274999999999996
02/10/2000,2.0023117065429688,0.0,0.30274999999999996
02/11/2000,1.9825524164458452,0.0,0.30274999999999996
02/14/2000,1.9100991487503054,0.0,0.30274999999999996
02/15/2000,1.9298589302075877,0.0,0.30274999999999996
02/16/2000,1.9496185779571533,0.0,0.30274999999999996
02/17/2000,1.96937894821167,0.0,0.30274999999999996
02/22/2000,1.8969260454177856,0.0,0.30274999999999996
02/23/2000,1.8969260454177856,0.0,0.30274999999999996
02/24/2000,1.9232726047608266,0.0,0.30274999999999996
02/25/2000,1.9430325015006211,0.0,0.30274999999999996
02/28/2000,1.96937894821167,0.0,0.30274999999999996
02/29/2000,1.9364454794574428,0.0,0.30274999999999996
03/01/2000,1.9232730865478516,0.0,0.30274999999999996
03/02/2000,1.883753776550293,0.0,0.30274999999999996
03/03/2000,1.8508210182189941,0.0,0.30274999999999996
03/06/2000,2.0023114742376866,0.0,0.30274999999999996
03/07/2000,2.081350705767638,0.0,0.30274999999999996
03/08/2000,1.9627927541732788,0.0,0.30274999999999996
03/09/2000,1.9627915331059032,0.0,0.30274999999999996
03/10/2000,1.8969261545530507,0.0,0.30274999999999996
03/13/2000,1.9496186784750906,0.0,0.30274999999999996
03/14/2000,1.8903406726433927,0.0,0.30274999999999996
03/17/2000,2.0023114742376866,0.0,0.30274999999999996
03/20/2000,1.9496185779571533,0.0,0.30274999999999996
03/21/2000,1.8969266598041243,0.0,0.30274999999999996
03/22/2000,2.0550038814544678,0.0,0.30274999999999996
03/23/2000,2.06817675236636,0.0,0.30274999999999996
03/24/2000,2.0945229530334473,0.0,0.30274999999999996
03/29/2000,2.107696533203125,0.0,0.30274999999999996
03/30/2000,2.107696533203125,0.0,0.30274999999999996
03/31/2000,2.140629527772345,0.0,0.30274999999999996
04/03/2000,2.1735599040985107,0.0,0.30274999999999996
04/04/2000,2.1735599040985107,0.0,0.30274999999999996
04/05/2000,2.0286559104919433,0.0,0.30274999999999996
04/10/2000,2.298706058751453,0.0,0.30274999999999996
04/11/2000,2.3184657096862793,0.0,0.30274999999999996
04/12/2000,2.160388946533203,0.0,0.30274999999999996
04/13/2000,2.3513989448547363,0.0,0.30274999999999996
04/14/2000,2.3711585998535156,0.0,0.30274999999999996
04/17/2000,2.160388946533203,0.0,0.30274999999999996
04/18/2000,2.2657737731933594,0.0,0.30274999999999996
04/19/2000,2.213080887245921,0.0,0.30274999999999996
04/20/2000,2.213081117843213,0.0,0.30274999999999996
04/24/2000,2.1076962984525243,0.0,0.30274999999999996
04/25/2000,2.1406290531158447,0.0,0.30274999999999996
04/27/2000,2.2130813598632812,0.0,0.30274999999999996
04/28/2000,2.2987053394317627,0.0,0.30274999999999996
05/01/2000,2.1603891849517822,0.0,0.30274999999999996
05/02/2000,2.2591858354665466,0.0,0.30274999999999996
05/03/2000,2.173561602830887,0.0,0.30274999999999996
05/04/2000,2.357985024952757,0.0,0.30274999999999996
05/05/2000,2.3711585998535156,0.0,0.30274999999999996
05/08/2000,2.377743969251821,0.0,0.30274999999999996
05/09/2000,2.3316378593444824,0.0,0.30274999999999996
05/10/2000,2.27260485291481,0.08075,0.308
05/11/2000,2.3528144359588623,0.0,0.308
05/15/2000,2.272604465484619,0.0,0.308
05/16/2000,2.272604465484619,0.0,0.308
05/18/2000,2.2458667870027473,0.0,0.308
05/19/2000,2.219130277633667,0.0,0.308
05/22/2000,2.0587120056152344,0.0,0.308
05/23/2000,2.219131080356575,0.0,0.308
05/24/2000,2.319393422096186,0.0,0.308
05/25/2000,2.339446544647217,0.0,0.308
