MPW,"Medical Properties Trust, Inc.",
Date,Price,Annualized Dividend
07/08/2005,3.272370508939048,0.0
07/08/2005,3.332969903945923,0.0
07/11/2005,3.33599838956948,0.0
07/11/2005,3.3420581817626953,0.0
07/12/2005,3.3481201025985,0.0
07/12/2005,3.3602399826049805,0.0
07/13/2005,3.3602377376243173,0.0
07/13/2005,3.3269078731536865,0.0
07/14/2005,3.326908246302752,0.0
07/14/2005,3.2996387481689453,0.0
07/15/2005,3.31478844500386,0.0
07/15/2005,3.302668571472168,0.0
07/18/2005,3.3178192591132283,0.0
07/18/2005,3.242069959640503,0.0
07/19/2005,3.2360101659422207,0.0
07/19/2005,3.242069959640503,0.0
07/20/2005,3.2360097365670386,0.0
07/20/2005,3.1814701557159424,0.0
07/21/2005,3.181469700107091,0.0
07/21/2005,3.184499740600586,0.0
07/22/2005,3.1966196136139997,0.0
07/22/2005,3.184499740600586,0.0
07/25/2005,3.181469700107091,0.0
07/25/2005,3.184499740600586,0.0
07/26/2005,3.1875302375707784,0.0
07/26/2005,3.1814701557159424,0.0
07/27/2005,3.18450019664336,0.0
07/27/2005,3.1814701557159424,0.0
07/28/2005,3.1966196136139997,0.0
07/28/2005,3.184499740600586,0.0
07/29/2005,3.19055953262701,0.0
07/29/2005,3.184499740600586,0.0
08/01/2005,3.18450019664336,0.0
08/01/2005,3.1814701557159424,0.0
08/02/2005,3.187530322037457,0.0
08/02/2005,3.166320323944092,0.0
08/03/2005,3.166319651403723,0.0
08/03/2005,3.172379732131958,0.0
08/04/2005,3.166320323944092,0.0
08/04/2005,3.166320323944092,0.0
08/05/2005,3.1723816909497287,0.0
08/05/2005,3.1511716842651367,0.0
08/08/2005,3.1451108636616074,0.0
08/08/2005,3.099661111831665,0.0
08/09/2005,3.0905709819496754,0.0
08/09/2005,3.0511813163757324,0.0
08/10/2005,3.0481512747073976,0.0
08/10/2005,3.0905706882476807,0.0
08/11/2005,3.087540012360476,0.0
08/11/2005,3.1208698749542236,0.0
08/12/2005,3.1208715269762566,0.0
08/12/2005,3.1390511989593506,0.0
08/15/2005,3.154200567628467,0.0
08/15/2005,3.1360208988189697,0.0
08/16/2005,3.1360208988189697,0.0
08/16/2005,3.1360208988189697,0.0
08/17/2005,3.1360208678585,0.0
08/17/2005,2.9754321575164795,0.0
08/18/2005,2.972401879037612,0.0
08/18/2005,3.0148212909698486,0.0
08/19/2005,3.045122806170584,0.0
08/19/2005,2.9724035263061523,0.0
08/22/2005,2.984521977292402,0.0
08/22/2005,3.0602712631225586,0.0
08/23/2005,3.060271665453831,0.0
08/23/2005,3.0087621212005615,0.0
08/24/2005,3.008762165612292,0.0
08/24/2005,2.9875521659851074,0.0
08/25/2005,2.9845217941217665,0.0
08/25/2005,3.020881414413452,0.0
08/26/2005,3.005732476569395,0.0
08/26/2005,3.0663318634033203,0.0
08/29/2005,3.060270969972952,0.0
08/29/2005,3.184499740600586,0.0
08/30/2005,3.196620071392425,0.0
08/30/2005,3.1814701557159424,0.0
08/31/2005,3.181471271948381,0.0
08/31/2005,3.332969903945923,0.0
09/01/2005,3.332970097826338,0.0
09/01/2005,3.190561294555664,0.0
09/02/2005,3.22086020371205,0.0
09/02/2005,3.263279914855957,0.0
09/06/2005,3.293580142764916,0.0
09/06/2005,3.257220506668091,0.0
09/07/2005,3.2572194451377503,0.0
09/07/2005,3.1814701557159424,0.0
09/08/2005,3.181469700107091,0.0
09/08/2005,3.184499740600586,0.0
09/09/2005,3.18147145701605,0.0
09/09/2005,3.190561294555664,0.0
09/12/2005,3.187530314269962,0.0
09/12/2005,3.145110607147217,0.0
09/13/2005,3.160513796440618,0.17
09/13/2005,3.2221221923828125,0.17
09/14/2005,3.2252028627680245,0.17
09/14/2005,3.197479009628296,0.17
09/15/2005,3.1974780452861222,0.17
09/15/2005,3.2313625812530518,0.17
09/16/2005,3.2313625812530518,0.17
09/16/2005,3.2313625812530518,0.17
09/19/2005,3.222121701679861,0.17
09/19/2005,3.2560062408447266,0.17
09/20/2005,3.2344433705419164,0.17
09/20/2005,3.203639030456543,0.17
09/21/2005,3.1728340709625114,0.17
09/21/2005,3.1882362365722656,0.17
09/22/2005,3.157431775170379,0.17
09/22/2005,3.1266274452209473,0.17
09/23/2005,3.1574317065032966,0.17
09/23/2005,3.2005577087402344,0.17
09/26/2005,3.2128800055137017,0.17
09/26/2005,3.0650196075439453,0.17
09/27/2005,3.0650196075439453,0.17
09/27/2005,3.0650196075439453,0.17
09/28/2005,3.071182167293409,0.17
09/28/2005,3.080423355102539,0.17
09/29/2005,3.0711809895998976,0.17
09/29/2005,3.07426118850708,0.17
09/30/2005,3.077342227771926,0.17
09/30/2005,3.0188143253326416,0.17
10/03/2005,2.98800900162524,0.17
10/03/2005,3.0989043712615967,0.17
10/04/2005,3.0896645429116685,0.17
10/04/2005,3.080423355102539,0.17
10/05/2005,3.0650205486388136,0.17
10/05/2005,3.0188143253326416,0.17
10/06/2005,3.0034112828646693,0.17
10/06/2005,3.0095722675323486,0.17
10/07/2005,3.024973481725381,0.17
10/07/2005,2.9418022632598877,0.17
10/10/2005,2.9448827904475396,0.17
10/10/2005,2.988008499145508,0.17
10/11/2005,3.003411064328031,0.17
10/11/2005,2.9972500801086426,0.17
10/12/2005,2.9972504188371727,0.17
10/12/2005,2.9479637145996094,0.17
10/13/2005,2.932561064818819,0.17
10/13/2005,2.8493895530700684,0.17
10/14/2005,2.8493901187832487,0.17
10/14/2005,2.8339879512786865,0.17
10/17/2005,2.988009138484657,0.17
10/17/2005,2.8771140575408936,0.17
10/18/2005,2.8863545714788956,0.17
10/18/2005,2.8493895530700684,0.17
10/19/2005,2.849390292650194,0.17
10/19/2005,2.895596504211426,0.17
10/20/2005,2.8955964241455603,0.17
10/20/2005,2.8771140575408936,0.17
10/21/2005,2.8678732435865952,0.17
10/21/2005,2.7292540073394775,0.17
10/24/2005,2.735413627083045,0.17
10/24/2005,2.72617244720459,0.17
10/25/2005,2.726173841508568,0.17
10/25/2005,2.7415757179260254,0.17
10/26/2005,2.74157555945216,0.17
10/26/2005,2.7323343753814697,0.17
10/27/2005,2.7569764780567105,0.17
10/27/2005,2.72617244720459,0.17
10/28/2005,2.7415751429681814,0.17
10/28/2005,2.7631382942199707,0.17
10/31/2005,2.7415745642077805,0.17
10/31/2005,2.7538962364196777,0.17
11/01/2005,2.7662191278942476,0.17
11/01/2005,2.7723801136016846,0.17
11/02/2005,2.7631375398266815,0.17
11/02/2005,2.7508158683776855,0.17
11/03/2005,2.750816664666216,0.17
11/03/2005,2.769299030303955,0.17
11/04/2005,2.7723798980503864,0.17
11/04/2005,2.7323343753814697,0.17
11/07/2005,2.7415756822630306,0.17
11/07/2005,2.7877821922302246,0.17
11/08/2005,2.7723797934395926,0.17
11/08/2005,2.695369243621826,0.17
11/09/2005,2.7569764780567105,0.17
11/09/2005,2.72617244720459,0.17
11/10/2005,2.726173841508568,0.17
11/10/2005,2.7415757179260254,0.17
11/11/2005,2.7292532553495112,0.17
11/11/2005,2.7169315814971924,0.17
11/14/2005,2.720012596061757,0.17
11/14/2005,2.695369243621826,0.17
11/15/2005,2.6953695548905268,0.17
11/15/2005,2.7723801136016846,0.17
11/16/2005,2.7723800245910204,0.17
11/16/2005,2.7292540073394775,0.17
11/17/2005,2.7446561326441286,0.17
11/17/2005,2.723093271255493,0.17
11/18/2005,2.738495032627533,0.17
11/18/2005,2.7477362155914307,0.17
11/21/2005,2.7323340481369947,0.17
11/21/2005,2.7477362155914307,0.17
11/22/2005,2.7415744086112492,0.17
11/22/2005,2.7046093940734863,0.17
11/23/2005,2.704609385952345,0.17
11/23/2005,2.71077036857605,0.17
11/25/2005,2.710771208055623,0.17
11/25/2005,2.707690715789795,0.17
11/28/2005,2.7107721506297153,0.17
11/28/2005,2.713852643966675,0.17
11/29/2005,2.7354144265515212,0.17
11/29/2005,2.7446556091308594,0.17
11/30/2005,2.7508161720789013,0.17
11/30/2005,2.815505027770996,0.17
12/01/2005,2.8155062458656412,0.17
12/01/2005,2.966446876525879,0.17
12/02/2005,2.9572050764136635,0.17
12/02/2005,2.9171595573425293,0.17
12/05/2005,2.9109980286154777,0.17
12/05/2005,2.920239210128784,0.17
12/06/2005,2.9233197018905073,0.17
12/06/2005,2.920239210128784,0.17
12/07/2005,2.923320520991805,0.17
12/07/2005,2.870953321456909,0.17
12/08/2005,2.8709532995031255,0.17
12/08/2005,2.824747085571289,0.17
12/09/2005,2.833987511690062,0.17
12/09/2005,2.846309185028076,0.17
12/12/2005,2.849389676805546,0.17
12/12/2005,2.846309185028076,0.17
12/13/2005,2.858876495003954,0.35
12/13/2005,2.896575927734375,0.35
12/14/2005,2.9060003882960266,0.35
12/14/2005,2.9845409393310547,0.35
12/15/2005,3.0159570059811047,0.35
12/15/2005,2.9248499870300293,0.35
12/16/2005,2.940557225392048,0.35
12/16/2005,3.0002481937408447,0.35
12/19/2005,2.9845425835016144,0.35
12/19/2005,3.003392457962036,0.35
12/20/2005,2.993964807763778,0.35
12/20/2005,3.0002481937408447,0.35
12/21/2005,3.0002481937408447,0.35
12/21/2005,3.0002481937408447,0.35
12/22/2005,3.00024947749225,0.35
12/22/2005,3.0913565158843994,0.35
12/23/2005,3.0913567789103347,0.35
12/23/2005,3.129056215286255,0.35
12/27/2005,3.1353390381098403,0.35
12/27/2005,3.0913565158843994,0.35
12/28/2005,3.094497881384899,0.35
12/28/2005,3.078789710998535,0.35
12/29/2005,3.078789710998535,0.35
12/29/2005,3.078789710998535,0.35
12/30/2005,3.072507619857788,0.35
12/30/2005,3.072507619857788,0.35
01/03/2006,3.0725072820267245,0.35
01/03/2006,3.138481378555298,0.35
01/04/2006,3.1384801343451274,0.35
01/04/2006,3.1416218280792236,0.35
01/05/2006,3.1416215873232343,0.35
01/05/2006,3.1636128425598145,0.35
01/06/2006,3.1667559146881104,0.35
01/06/2006,3.1667559146881104,0.35
01/09/2006,3.173038988072794,0.35
01/09/2006,3.3709609508514404,0.35
01/10/2006,3.3615359342760103,0.35
01/10/2006,3.2704288959503174,0.35
01/11/2006,3.279853874921887,0.35
01/11/2006,3.251579523086548,0.35
01/12/2006,3.2515792805212587,0.35
01/12/2006,3.1730387210845947,0.35
01/13/2006,3.157330257338069,0.35
01/13/2006,3.100780963897705,0.35
01/17/2006,3.1164893979412,0.35
01/17/2006,3.0599400997161865,0.35
01/18/2006,3.0442319997176903,0.35
01/18/2006,3.0913565158843994,0.35
01/19/2006,3.0976392757754274,0.35
01/19/2006,3.078789710998535,0.35
01/20/2006,3.081929640890834,0.35
01/20/2006,3.0473716259002686,0.35
01/23/2006,3.0536567582237253,0.35
01/23/2006,3.078789710998535,0.35
01/24/2006,3.069364708499656,0.35
01/24/2006,3.0379483699798584,0.35
01/25/2006,3.0222406828591044,0.35
01/25/2006,3.0159575939178467,0.35
01/26/2006,3.0128149157303383,0.35
01/26/2006,2.981398582458496,0.35
01/27/2006,2.9845400284065122,0.35
01/27/2006,3.0002481937408447,0.35
01/30/2006,3.0002496952519113,0.35
01/30/2006,2.9782581329345703,0.35
01/31/2006,2.9845425835016144,0.35
01/31/2006,3.003392457962036,0.35
02/01/2006,3.0316651940937525,0.35
02/01/2006,3.100780963897705,0.35
02/02/2006,3.1102039718718526,0.35
02/02/2006,3.0473716259002686,0.35
02/03/2006,3.0473716259002686,0.35
02/03/2006,3.0473716259002686,0.35
02/06/2006,3.047374879905975,0.35
02/06/2006,3.034808397293091,0.35
02/07/2006,3.047372390135509,0.35
02/07/2006,3.0002481937408447,0.35
02/08/2006,3.000249135994291,0.35
02/08/2006,3.044231653213501,0.35
02/09/2006,3.031663464505308,0.35
02/09/2006,3.0473716259002686,0.35
02/10/2006,3.0473733702258077,0.35
02/10/2006,3.078789710998535,0.35
02/13/2006,3.1007809697743864,0.35
02/13/2006,3.078789710998535,0.35
02/14/2006,3.0819320573395963,0.35
02/14/2006,3.1039233207702637,0.35
02/15/2006,3.0944975337371297,0.35
02/15/2006,3.1070640087127686,0.35
02/16/2006,3.1227725687435437,0.35
02/16/2006,3.0693652629852295,0.35
02/17/2006,3.1007819688009777,0.35
02/17/2006,3.2107388973236084,0.35
02/21/2006,3.2484378387974213,0.35
02/21/2006,3.176180362701416,0.35
02/22/2006,3.1918874305157265,0.35
02/22/2006,3.1887457370758057,0.35
02/23/2006,3.1824629828311815,0.35
02/23/2006,3.1793212890625,0.35
02/24/2006,3.188745499304685,0.35
02/24/2006,3.1447629928588867,0.35
02/27/2006,3.1730381662033778,0.35
02/27/2006,3.1416218280792236,0.35
02/28/2006,3.1730381662033778,0.35
02/28/2006,3.1416218280792236,0.35
03/01/2006,3.1416227526166027,0.35
03/01/2006,3.1824638843536377,0.35
03/02/2006,3.185606689138043,0.35
03/02/2006,3.169898509979248,0.35
03/03/2006,3.201314568688241,0.35
03/03/2006,3.169898509979248,0.35
03/06/2006,3.1416226758234624,0.35
03/06/2006,3.1479060649871826,0.35
03/07/2006,3.1479063430999705,0.35
03/07/2006,3.1102066040039062,0.35
03/08/2006,3.110205998114837,0.35
03/08/2006,3.1573305130004883,0.35
03/09/2006,3.1887462518699015,0.35
03/09/2006,3.2044544219970703,0.35
03/10/2006,3.2987022483473427,0.35
03/10/2006,3.235869884490967,0.35
03/13/2006,3.2871827281802615,0.5599999999999999
03/13/2006,3.18776535987854,0.5599999999999999
03/14/2006,3.181352385666807,0.5599999999999999
03/14/2006,3.2358715534210205,0.5599999999999999
03/15/2006,3.2422843921429574,0.5599999999999999
03/15/2006,3.255112409591675,0.5599999999999999
03/16/2006,3.2615274811232666,0.5599999999999999
03/16/2006,3.2871835231781006,0.5599999999999999
03/17/2006,3.300011913266624,0.5599999999999999
03/17/2006,3.344910144805908,0.5599999999999999
03/20/2006,3.3449094876838594,0.5599999999999999
03/20/2006,3.367358446121216,0.5599999999999999
03/21/2006,3.3673586382598133,0.5599999999999999
03/21/2006,3.322460412979126,0.5599999999999999
03/22/2006,3.3256668721283593,0.5599999999999999
03/22/2006,3.3352878093719482,0.5599999999999999
03/23/2006,3.335288958911873,0.5599999999999999
03/23/2006,3.319254159927368,0.5599999999999999
03/24/2006,3.3224597910991363,0.5599999999999999
03/24/2006,3.3352878093719482,0.5599999999999999
03/27/2006,3.3192533613923443,0.5599999999999999
03/27/2006,3.402635335922241,0.5599999999999999
03/28/2006,3.415463220183018,0.5599999999999999
03/28/2006,3.492431640625,0.5599999999999999
03/29/2006,3.4828093857403566,0.5599999999999999
03/29/2006,3.5116724967956543,0.5599999999999999
03/30/2006,3.502053010614405,0.5599999999999999
03/30/2006,3.495638847351074,0.5599999999999999
03/31/2006,3.4796037885442237,0.5599999999999999
03/31/2006,3.463568687438965,0.5599999999999999
04/03/2006,3.450741174407362,0.5599999999999999
04/03/2006,3.5020532608032227,0.5599999999999999
04/04/2006,3.566191638601436,0.5599999999999999
04/04/2006,3.5116724967956543,0.5599999999999999
04/05/2006,3.5277075924757098,0.5599999999999999
04/05/2006,3.5116724967956543,0.5599999999999999
04/06/2006,3.5277086290483752,0.5599999999999999
04/06/2006,3.58864164352417,0.5599999999999999
04/07/2006,3.5886427558818923,0.5599999999999999
04/07/2006,3.527709722518921,0.5599999999999999
04/10/2006,3.559779510920645,0.5599999999999999
04/10/2006,3.5020532608032227,0.5599999999999999
04/11/2006,3.498846392681852,0.5599999999999999
04/11/2006,3.5180885791778564,0.5599999999999999
04/12/2006,3.5212955580363996,0.5599999999999999
04/12/2006,3.527709722518921,0.5599999999999999
04/13/2006,3.5533637510316276,0.5599999999999999
04/13/2006,3.5148797035217285,0.5599999999999999
04/17/2006,3.5116743256351755,0.5599999999999999
04/17/2006,3.505260467529297,0.5599999999999999
04/18/2006,3.5020514350479517,0.5599999999999999
04/18/2006,3.530914545059204,0.5599999999999999
04/19/2006,3.5309168047601815,0.5599999999999999
04/19/2006,3.527709722518921,0.5599999999999999
04/20/2006,3.527707464870398,0.5599999999999999
04/20/2006,3.530914545059204,0.5599999999999999
04/21/2006,3.575812573671865,0.5599999999999999
04/21/2006,3.5116724967956543,0.5599999999999999
04/24/2006,3.511674259452597,0.5599999999999999
04/24/2006,3.4763972759246826,0.5599999999999999
04/25/2006,3.482810458738889,0.5599999999999999
04/25/2006,3.444326400756836,0.5599999999999999
04/26/2006,3.4443264761092456,0.5599999999999999
04/26/2006,3.402635335922241,0.5599999999999999
04/27/2006,3.4026354245005073,0.5599999999999999
04/27/2006,3.367358446121216,0.5599999999999999
04/28/2006,3.3513233061052614,0.5599999999999999
04/28/2006,3.44753360748291,0.5599999999999999
05/01/2006,3.4539474184546757,0.5599999999999999
05/01/2006,3.450740337371826,0.5599999999999999
05/02/2006,3.4731896046542556,0.5599999999999999
05/02/2006,3.4796037673950195,0.5599999999999999
05/03/2006,3.4956395117947068,0.5599999999999999
05/03/2006,3.527709722518921,0.5599999999999999
05/04/2006,3.54374361038208,0.5599999999999999
05/04/2006,3.54374361038208,0.5599999999999999
05/05/2006,3.543744065263955,0.5599999999999999
05/05/2006,3.559779167175293,0.5599999999999999
05/08/2006,3.559778937331134,0.5599999999999999
05/08/2006,3.53732967376709,0.5599999999999999
05/09/2006,3.5694016071743784,0.5599999999999999
05/09/2006,3.5341246128082275,0.5599999999999999
05/10/2006,3.5277085176843186,0.5599999999999999
05/10/2006,3.521294355392456,0.5599999999999999
05/11/2006,3.521295252684371,0.5599999999999999
05/11/2006,3.3962221145629883,0.5599999999999999
05/12/2006,3.3641513222547395,0.5599999999999999
05/12/2006,3.399428606033325,0.5599999999999999
05/15/2006,3.3865995158545337,0.5599999999999999
05/15/2006,3.524500608444214,0.5599999999999999
05/16/2006,3.5245005121708965,0.5599999999999999
05/16/2006,3.5116724967956543,0.5599999999999999
05/17/2006,3.4956379435297196,0.5599999999999999
05/17/2006,3.4699819087982178,0.5599999999999999
05/18/2006,3.479603946250648,0.5599999999999999
05/18/2006,3.4282915592193604,0.5599999999999999
05/19/2006,3.5565708830977196,0.5599999999999999
05/19/2006,3.6816439628601074,0.5599999999999999
05/22/2006,3.6880582629038203,0.5599999999999999
05/22/2006,3.7554054260253906,0.5599999999999999
05/23/2006,3.7810615721828413,0.5599999999999999
05/23/2006,3.7521984577178955,0.5599999999999999
05/24/2006,3.752199672620958,0.5599999999999999
05/24/2006,3.7361645698547363,0.5599999999999999
05/25/2006,3.745784602194601,0.5599999999999999
05/25/2006,3.7521984577178955,0.5599999999999999
05/26/2006,3.7682335202050043,0.5599999999999999
05/26/2006,3.784268617630005,0.5599999999999999
05/30/2006,3.784268874606417,0.5599999999999999
05/30/2006,3.7682337760925293,0.5599999999999999
05/31/2006,3.768234134335781,0.5599999999999999
05/31/2006,3.8836863040924072,0.5599999999999999
06/01/2006,3.899721605421866,0.5599999999999999
06/01/2006,3.8452024459838867,0.5599999999999999
06/02/2006,3.944617957104293,0.5599999999999999
06/02/2006,3.874063730239868,0.5599999999999999
06/05/2006,3.880479171795178,0.5599999999999999
06/05/2006,3.8163387775421143,0.5599999999999999
06/06/2006,3.832373601620854,0.5599999999999999
06/06/2006,3.8484086990356445,0.5599999999999999
06/07/2006,3.8644459394825077,0.5599999999999999
06/07/2006,3.8965158462524414,0.5599999999999999
06/08/2006,3.922171104217777,0.5599999999999999
06/08/2006,3.944620370864868,0.5599999999999999
06/09/2006,3.976690053939819,0.5599999999999999
06/09/2006,3.9766900539398193,0.5599999999999999
06/12/2006,4.005554907407806,0.5599999999999999
06/12/2006,3.9125516414642334,0.5599999999999999
06/13/2006,3.9780322652262723,0.8099999999999999
06/13/2006,3.7815864086151123,0.8099999999999999
06/14/2006,3.765215376959638,0.8099999999999999
06/14/2006,3.5000131130218506,0.8099999999999999
06/15/2006,3.7488445164616033,0.8099999999999999
06/15/2006,3.585139513015747,0.8099999999999999
06/16/2006,3.552398792799113,0.8099999999999999
06/16/2006,3.5262060165405273,0.8099999999999999
06/19/2006,3.5229320548739715,0.8099999999999999
06/19/2006,3.5032873153686523,0.8099999999999999
06/20/2006,3.5032868460802136,0.8099999999999999
06/20/2006,3.4541754722595215,0.8099999999999999
06/21/2006,3.4541754722595215,0.8099999999999999
06/21/2006,3.4541754722595215,0.8099999999999999
06/22/2006,3.450901807815701,0.8099999999999999
06/22/2006,3.6309773921966553,0.8099999999999999
06/23/2006,3.6637187274906324,0.8099999999999999
06/23/2006,3.5949625968933105,0.8099999999999999
06/26/2006,3.601511306990573,0.8099999999999999
06/26/2006,3.568770170211792,0.8099999999999999
06/27/2006,3.568770170211792,0.8099999999999999
06/27/2006,3.568770170211792,0.8099999999999999
06/28/2006,3.5851378039016257,0.8099999999999999
06/28/2006,3.6178789138793945,0.8099999999999999
06/29/2006,3.6178803385985248,0.8099999999999999
06/29/2006,3.666991710662842,0.8099999999999999
06/30/2006,3.6669919304017053,0.8099999999999999
06/30/2006,3.6146063804626465,0.8099999999999999
07/03/2006,3.6833633241882437,0.8099999999999999
07/03/2006,3.7815864086151123,0.8099999999999999
07/05/2006,3.807779037968497,0.8099999999999999
07/05/2006,3.752119302749634,0.8099999999999999
07/06/2006,3.7652143411638677,0.8099999999999999
07/06/2006,3.811051845550537,0.8099999999999999
07/07/2006,3.807778983465546,0.8099999999999999
07/07/2006,3.7455708980560303,0.8099999999999999
07/10/2006,3.778310264996524,0.8099999999999999
07/10/2006,3.879807472229004,0.8099999999999999
07/11/2006,3.9125496500036383,0.8099999999999999
07/11/2006,3.9420166015625,0.8099999999999999
07/12/2006,3.955112989783936,0.8099999999999999
07/12/2006,3.9420166015625,0.8099999999999999
07/13/2006,3.928918832741304,0.8099999999999999
07/13/2006,3.879807472229004,0.8099999999999999
07/14/2006,3.9060002452019593,0.8099999999999999
07/14/2006,3.775036096572876,0.8099999999999999
07/17/2006,3.7914069072194674,0.8099999999999999
07/17/2006,3.912548542022705,0.8099999999999999
07/18/2006,3.9060009308409507,0.8099999999999999
07/18/2006,3.9452900886535645,0.8099999999999999
07/19/2006,3.9452898260742773,0.8099999999999999
07/19/2006,4.010771751403809,0.8099999999999999
07/20/2006,4.027141722856497,0.8099999999999999
07/20/2006,3.9878525733947754,0.8099999999999999
07/21/2006,3.99112927343628,0.8099999999999999
07/21/2006,3.9321956634521484,0.8099999999999999
07/24/2006,3.9780315673935025,0.8099999999999999
07/24/2006,4.059884071350098,0.8099999999999999
07/25/2006,4.0762546345899215,0.8099999999999999
07/25/2006,4.059884071350098,0.8099999999999999
07/26/2006,4.069708094413223,0.8099999999999999
07/26/2006,3.994403600692749,0.8099999999999999
07/27/2006,4.017320937648069,0.8099999999999999
07/27/2006,3.9158236980438232,0.8099999999999999
07/28/2006,3.928919786929944,0.8099999999999999
07/28/2006,3.997675895690918,0.8099999999999999
07/31/2006,4.02714473922211,0.8099999999999999
07/31/2006,3.994403600692749,0.8099999999999999
08/01/2006,4.017322522560357,0.8099999999999999
08/01/2006,3.994403600692749,0.8099999999999999
08/02/2006,4.010771751403809,0.8099999999999999
08/02/2006,4.010771751403809,0.8099999999999999
08/03/2006,4.010771751403809,0.8099999999999999
08/03/2006,4.010771751403809,0.8099999999999999
08/04/2006,4.027142310796804,0.8099999999999999
08/04/2006,4.010771751403809,0.8099999999999999
08/07/2006,4.027143212688524,0.8099999999999999
08/07/2006,4.023869037628174,0.8099999999999999
08/08/2006,4.027143522252714,0.8099999999999999
08/08/2006,3.9616615772247314,0.8099999999999999
08/09/2006,4.027142310796804,0.8099999999999999
08/09/2006,4.010771751403809,0.8099999999999999
08/10/2006,3.9452899810002,0.8099999999999999
08/10/2006,4.020594120025635,0.8099999999999999
08/11/2006,4.023867108861731,0.8099999999999999
08/11/2006,3.955111026763916,0.8099999999999999
08/14/2006,3.955112787280469,0.8099999999999999
08/14/2006,3.8765344619750977,0.8099999999999999
08/15/2006,3.896178859554577,0.8099999999999999
08/15/2006,3.8929049968719482,0.8099999999999999
08/16/2006,3.9256454349439815,0.8099999999999999
08/16/2006,3.84706711769104,0.8099999999999999
08/17/2006,3.8568885667131703,0.8099999999999999
08/17/2006,3.879807472229004,0.8099999999999999
08/18/2006,3.8798074722290035,0.8099999999999999
08/18/2006,3.879807472229004,0.8099999999999999
08/21/2006,3.8798088920237133,0.8099999999999999
08/21/2006,3.909275531768799,0.8099999999999999
08/22/2006,3.9223711488755226,0.8099999999999999
08/22/2006,3.9911272525787354,0.8099999999999999
08/23/2006,3.99440288065571,0.8099999999999999
08/23/2006,4.014047622680664,0.8099999999999999
08/24/2006,4.036966260754608,0.8099999999999999
08/24/2006,4.06970739364624,0.8099999999999999
08/25/2006,4.072981199123167,0.8099999999999999
08/25/2006,4.082803726196289,0.8099999999999999
08/28/2006,4.151559394711619,0.8099999999999999
08/28/2006,4.18757438659668,0.8099999999999999
08/29/2006,4.190847606018206,0.8099999999999999
08/29/2006,4.256329536437988,0.8099999999999999
08/30/2006,4.256329636385089,0.8099999999999999
08/30/2006,4.348004341125488,0.8099999999999999
08/31/2006,4.3709239400671,0.8099999999999999
08/31/2006,4.3840203285217285,0.8099999999999999
09/01/2006,4.3905672999312415,0.8099999999999999
09/01/2006,4.321811199188232,0.8099999999999999
09/05/2006,4.354554271058964,0.8099999999999999
09/05/2006,4.377472877502441,0.8099999999999999
09/06/2006,4.38729473419993,0.8099999999999999
09/06/2006,4.331634998321533,0.8099999999999999
09/07/2006,4.331633678360119,0.8099999999999999
09/07/2006,4.256329536437988,0.8099999999999999
09/08/2006,4.266153119545753,0.8099999999999999
09/08/2006,4.289072036743164,0.8099999999999999
09/11/2006,4.325085743001009,0.8099999999999999
09/11/2006,4.348004341125488,0.8099999999999999
09/12/2006,4.398097112816515,0.9
09/12/2006,4.444849967956543,0.9
09/13/2006,4.501621463313866,0.9
09/13/2006,4.494942665100098,0.9
09/14/2006,4.498282039494321,0.9
09/14/2006,4.3880791664123535,0.9
09/15/2006,4.42815493333871,0.9
09/15/2006,4.438173294067383,0.9
09/18/2006,4.441510410058448,0.9
09/18/2006,4.444849967956543,0.9
09/19/2006,4.4548677776141545,0.9
09/19/2006,4.471565246582031,0.9
09/20/2006,4.4749042817678735,0.9
09/20/2006,4.561730861663818,0.9
09/21/2006,4.565071445712777,0.9
09/21/2006,4.535016059875488,0.9
09/22/2006,4.518318035513617,0.9
09/22/2006,4.48826265335083,0.9
09/25/2006,4.484922820411225,0.9
09/25/2006,4.511638641357422,0.9
09/26/2006,4.561730990607482,0.9
09/26/2006,4.518317699432373,0.9
09/27/2006,4.524998188018799,0.9
09/27/2006,4.524998188018799,0.9
09/28/2006,4.531675053146858,0.9
09/28/2006,4.4515275955200195,0.9
09/29/2006,4.461546574114666,0.9
09/29/2006,4.471565246582031,0.9
10/02/2006,4.488263815936353,0.9
10/02/2006,4.491603374481201,0.9
10/03/2006,4.494942933026049,0.9
10/03/2006,4.491603374481201,0.9
10/04/2006,4.498281000523781,0.9
10/04/2006,4.601804733276367,0.9
10/05/2006,4.58844770075233,0.9
10/05/2006,4.701990127563477,0.9
10/06/2006,4.705328375180061,0.9
10/06/2006,4.668593883514404,0.9
10/09/2006,4.6719333461399675,0.9
10/09/2006,4.765439033508301,0.9
10/10/2006,4.758761471543668,0.9
10/10/2006,4.742063999176025,0.9
10/11/2006,4.745403758871006,0.9
10/11/2006,4.755422115325928,0.9
10/12/2006,4.785477290503384,0.9
10/12/2006,4.8255510330200195,0.9
10/13/2006,4.84224862992336,0.9
10/13/2006,4.939093589782715,0.9
10/16/2006,4.9424318397870906,0.9
10/16/2006,4.905697345733643,0.9
10/17/2006,4.905696732554236,0.9
10/17/2006,4.84558629989624,0.9
10/18/2006,4.8789821494446075,0.9
10/18/2006,4.8322296142578125,0.9
10/19/2006,4.842249248354064,0.9
10/19/2006,4.88566255569458,0.9
10/20/2006,4.899019580903773,0.9
