KMI,"Kinder Morgan, Inc.",
Date,Price,Annualized Dividend
02/11/2011,19.932094935307813,0.0
02/11/2011,19.523391723632812,0.0
02/14/2011,19.52339131789035,0.0
02/14/2011,19.303321838378906,0.0
02/15/2011,19.429075964143728,0.0
02/15/2011,19.454227447509766,0.0
02/16/2011,19.523390003918507,0.0
02/16/2011,19.315895080566406,0.0
02/17/2011,19.290750308730853,0.0
02/17/2011,19.209009170532227,0.0
02/18/2011,19.290744480404726,0.0
02/18/2011,19.724597930908203,0.0
02/22/2011,19.57997963749532,0.0
02/22/2011,19.315895080566406,0.0
02/23/2011,19.341046819343905,0.0
02/23/2011,19.12726402282715,0.0
02/24/2011,19.209002043294877,0.0
02/24/2011,19.15241241455078,0.0
02/25/2011,19.19643777715506,0.0
02/25/2011,19.177574157714844,0.0
02/28/2011,19.22158807045284,0.0
02/28/2011,19.177574157714844,0.0
03/01/2011,19.271887271049163,0.0
03/01/2011,19.146133422851562,0.0
03/02/2011,19.22157859802246,0.0
03/02/2011,19.22157859802246,0.0
03/03/2011,19.290744276037135,0.0
03/03/2011,19.347333908081055,0.0
03/04/2011,19.366200870143185,0.0
03/04/2011,19.397640228271484,0.0
03/07/2011,19.45423245297214,0.0
03/07/2011,19.429080963134766,0.0
03/08/2011,19.366195919059997,0.0
03/08/2011,19.473087310791016,0.0
03/09/2011,19.42907441507034,0.0
03/09/2011,19.334758758544922,0.0
03/10/2011,19.309610278967245,0.0
03/10/2011,18.92605972290039,0.0
03/11/2011,18.92605972290039,0.0
03/11/2011,18.92605972290039,0.0
03/14/2011,18.863183318464834,0.0
03/14/2011,18.856895446777344,0.0
03/15/2011,18.7437134597624,0.0
03/15/2011,18.78772735595703,0.0
03/16/2011,18.794017350063754,0.0
03/16/2011,18.894620895385742,0.0
03/17/2011,18.98893408709124,0.0
03/17/2011,18.957494735717773,0.0
03/18/2011,18.995229434326948,0.0
03/18/2011,19.177574157714844,0.0
03/21/2011,19.1964274026935,0.0
03/21/2011,19.37877082824707,0.0
03/22/2011,19.4290756553442,0.0
03/22/2011,19.303321838378906,0.0
03/23/2011,19.196431446401316,0.0
03/23/2011,18.875757217407227,0.0
03/24/2011,18.926060252854402,0.0
03/24/2011,18.894620895385742,0.0
03/25/2011,18.869471275301912,0.0
03/25/2011,18.561372756958008,0.0
03/28/2011,18.699702474555533,0.0
03/28/2011,18.624250411987305,0.0
03/29/2011,18.705990556735777,0.0
03/29/2011,18.731142044067383,0.0
03/30/2011,18.78144368262801,0.0
03/30/2011,18.668264389038086,0.0
03/31/2011,18.73743103205253,0.0
03/31/2011,18.63682746887207,0.0
04/01/2011,18.73114229515353,0.0
04/01/2011,18.548797607421875,0.0
04/04/2011,18.511066436767578,0.0
04/04/2011,18.511066436767578,0.0
04/05/2011,18.542504588337742,0.0
04/05/2011,18.511066436767578,0.0
04/06/2011,18.523639678955078,0.0
04/06/2011,18.523639678955078,0.0
04/07/2011,18.561372341254675,0.0
04/07/2011,18.372739791870117,0.0
04/08/2011,18.372736783931554,0.0
04/08/2011,18.44190216064453,0.0
04/11/2011,18.42303971793407,0.0
04/11/2011,18.3916015625,0.0
04/12/2011,18.297286480378606,0.0
04/12/2011,18.064640045166016,0.0
04/13/2011,18.070929960126797,0.0
04/13/2011,18.127519607543945,0.0
04/14/2011,18.1023653014474,0.0
04/14/2011,18.309860229492188,0.0
04/15/2011,18.303573249412555,0.0
04/15/2011,18.158954620361328,0.0
04/18/2011,18.102368960245425,0.0
04/18/2011,17.932600021362305,0.0
04/19/2011,17.976611722988984,0.0
04/19/2011,18.096078872680664,0.0
04/20/2011,18.22183105307499,0.0
04/20/2011,18.51735496520996,0.0
04/21/2011,18.435614031360384,0.0
04/21/2011,18.63053321838379,0.0
04/25/2011,18.7437166916249,0.0
04/25/2011,18.460769653320312,0.0
04/26/2011,18.57394479239362,0.0
04/26/2011,18.309860229492188,0.0
04/27/2011,18.423036643130516,0.0
04/27/2011,18.146377563476562,0.0
04/28/2011,18.222199869447543,0.14
04/28/2011,18.21588134765625,0.14
04/29/2011,18.348566409121332,0.14
04/29/2011,18.057920455932617,0.14
05/02/2011,18.152698713678284,0.14
05/02/2011,18.209564208984375,0.14
05/03/2011,18.222202513662214,0.14
05/03/2011,17.811508178710938,0.14
05/04/2011,17.817823673285673,0.14
05/04/2011,17.666181564331055,0.14
05/05/2011,17.70408992425793,0.14
05/05/2011,17.678815841674805,0.14
05/06/2011,17.741998983951426,0.14
05/06/2011,17.691452026367188,0.14
05/09/2011,17.760958123410408,0.14
05/09/2011,17.87468910217285,0.14
05/10/2011,17.86205814516128,0.14
05/10/2011,18.020017623901367,0.14
05/11/2011,18.02633035477272,0.14
05/11/2011,17.887325286865234,0.14
05/12/2011,17.817822975144196,0.14
05/12/2011,17.97578239440918,0.14
05/13/2011,17.92524299572031,0.14
05/13/2011,17.647233963012695,0.14
05/16/2011,17.72936686192906,0.14
05/16/2011,17.40081214904785,0.14
05/17/2011,17.438721887422567,0.14
05/17/2011,17.375537872314453,0.14
05/18/2011,17.54613489005288,0.14
05/18/2011,17.413448333740234,0.14
05/19/2011,17.489267719730076,0.14
05/19/2011,17.87468910217285,0.14
05/20/2011,17.84941628104762,0.14
05/20/2011,18.007375717163086,0.14
05/23/2011,17.950508437880327,0.14
05/23/2011,17.899961471557617,0.14
05/24/2011,18.026332793357685,0.14
05/24/2011,18.3612060546875,0.14
05/25/2011,18.310655784792242,0.14
05/25/2011,18.33592987060547,0.14
05/26/2011,18.386481474053088,0.14
05/26/2011,18.12742805480957,0.14
05/27/2011,18.260108183701814,0.14
05/27/2011,18.437023162841797,0.14
05/31/2011,18.658165928538768,0.14
05/31/2011,18.50652503967285,0.14
06/01/2011,18.576028530209065,0.14
06/01/2011,18.323293685913086,0.14
06/02/2011,18.418068352892867,0.14
06/02/2011,18.563390731811523,0.14
06/03/2011,18.36120789964119,0.14
06/03/2011,18.797176361083984,0.14
06/06/2011,18.702398628516228,0.14
06/06/2011,18.651851654052734,0.14
06/07/2011,18.689760271261086,0.14
06/07/2011,18.822446823120117,0.14
06/08/2011,18.689757143037976,0.14
06/08/2011,18.78453254699707,0.14
06/09/2011,18.778216445113724,0.14
06/09/2011,18.759262084960938,0.14
06/10/2011,18.790850297100075,0.14
06/10/2011,18.658164978027344,0.14
06/13/2011,18.71503461189075,0.14
06/13/2011,18.607622146606445,0.14
06/14/2011,18.58234996982269,0.14
06/14/2011,18.63921546936035,0.14
06/15/2011,18.588666381475843,0.14
06/15/2011,18.550756454467773,0.14
06/16/2011,18.576031731909413,0.14
06/16/2011,18.455982208251953,0.14
06/17/2011,18.550758091106694,0.14
06/17/2011,18.765583038330078,0.14
06/20/2011,18.708717346191406,0.14
06/20/2011,18.708717346191406,0.14
06/21/2011,18.765579543616496,0.14
06/21/2011,18.71503257751465,0.14
06/22/2011,18.71503257751465,0.14
06/22/2011,18.71503257751465,0.14
06/23/2011,18.696080710663566,0.14
06/23/2011,18.3864803314209,0.14
06/24/2011,18.443348729266205,0.14
06/24/2011,18.07056427001953,0.14
06/27/2011,18.12110575849318,0.14
06/27/2011,17.85573387145996,0.14
06/28/2011,17.9378736430749,0.14
06/28/2011,17.88100814819336,0.14
06/29/2011,17.994737948319727,0.14
06/29/2011,17.944190979003906,0.14
06/30/2011,17.963143896439874,0.14
06/30/2011,18.152694702148438,0.14
07/01/2011,18.114789749174584,0.14
07/01/2011,18.493892669677734,0.14
07/05/2011,18.462295724460667,0.14
07/05/2011,18.48756980895996,0.14
07/06/2011,18.43070166419026,0.14
07/06/2011,18.392791748046875,0.14
07/07/2011,18.487570577315783,0.14
07/07/2011,18.31065559387207,0.14
07/08/2011,18.196925982599545,0.14
07/08/2011,18.272747039794922,0.14
07/11/2011,18.13373967621116,0.14
07/11/2011,17.918914794921875,0.14
07/12/2011,17.849417060228003,0.14
07/12/2011,17.798870086669922,0.14
07/13/2011,17.906283609063543,0.14
07/13/2011,17.811508178710938,0.14
07/14/2011,17.88100633397841,0.14
07/14/2011,17.710411071777344,0.14
07/15/2011,17.843092303284024,0.14
07/15/2011,18.06423568725586,0.14
07/18/2011,17.94419354017759,0.14
07/18/2011,17.811508178710938,0.14
07/19/2011,17.950505666506814,0.14
07/19/2011,17.912595748901367,0.14
07/20/2011,18.05160416645384,0.14
07/20/2011,18.007375717163086,0.14
07/21/2011,18.121103393628154,0.14
07/21/2011,18.013690948486328,0.14
07/22/2011,18.03896307171591,0.14
07/22/2011,17.918914794921875,0.14
07/25/2011,17.88100758290966,0.14
07/25/2011,17.375537872314453,0.14
07/26/2011,17.445039559277582,0.14
07/26/2011,17.41976547241211,0.14
07/27/2011,17.230216839630657,0.14
07/27/2011,17.80518913269043,0.14
07/28/2011,17.817961216557805,0.44
07/28/2011,17.984006881713867,0.44
07/29/2011,17.85627914086331,0.44
07/29/2011,18.028711318969727,0.44
08/01/2011,18.15005261668565,0.44
08/01/2011,18.028711318969727,0.44
08/02/2011,17.920146762422,0.44
08/02/2011,17.786033630371094,0.44
08/03/2011,17.76687256451071,0.44
08/03/2011,17.7030086517334,0.44
08/04/2011,17.62637082713016,0.44
08/04/2011,16.90471076965332,0.44
08/05/2011,16.904712672922702,0.44
08/05/2011,16.553462982177734,0.44
08/08/2011,16.100030022371527,0.44
08/08/2011,15.110143661499023,0.44
08/09/2011,15.359211841059787,0.44
08/09/2011,16.553462982177734,0.44
08/10/2011,16.33632536092387,0.44
08/10/2011,16.636484146118164,0.44
08/11/2011,16.732279064916273,0.44
08/11/2011,17.530574798583984,0.44
08/12/2011,17.77325251999781,0.44
08/12/2011,17.096298217773438,0.44
08/15/2011,17.36452759928532,0.44
08/15/2011,17.29427719116211,0.44
08/16/2011,17.17293797362429,0.44
08/16/2011,16.923870086669922,0.44
08/17/2011,17.02604848376534,0.44
08/17/2011,16.783367156982422,0.44
08/18/2011,16.59816362921918,0.44
08/18/2011,15.850958824157715,0.44
08/19/2011,15.74877998973571,0.44
08/19/2011,15.212325096130371,0.44
08/22/2011,15.550801193570043,0.44
08/22/2011,15.174005508422852,0.44
08/23/2011,15.28257333091011,0.44
08/23/2011,15.672142028808594,0.44
08/24/2011,15.59550454281179,0.44
08/24/2011,15.614664077758789,0.44
08/25/2011,15.710459316288697,0.44
08/25/2011,15.614664077758789,0.44
08/26/2011,15.633821071298808,0.44
08/26/2011,15.82541275024414,0.44
08/29/2011,15.940369682103643,0.44
08/29/2011,16.16389274597168,0.44
08/30/2011,16.106416809808266,0.44
08/30/2011,16.202213287353516,0.44
08/31/2011,16.35548399710925,0.44
08/31/2011,16.508756637573242,0.44
09/01/2011,16.591779235055583,0.44
09/01/2011,16.42573356628418,0.44
09/02/2011,16.24053388451052,0.44
09/02/2011,16.087261199951172,0.44
09/06/2011,15.806258005394556,0.44
09/06/2011,16.202213287353516,0.44
09/07/2011,16.425733289771483,0.44
09/07/2011,16.246915817260742,0.44
09/08/2011,16.20221237707105,0.44
09/08/2011,16.221370697021484,0.44
09/09/2011,16.055324997354756,0.44
09/09/2011,15.870121002197266,0.44
09/12/2011,15.736007021968547,0.44
09/12/2011,15.940370559692383,0.44
09/13/2011,16.02339616997515,0.44
09/13/2011,15.946759223937988,0.44
09/14/2011,16.093642769254902,0.44
09/14/2011,16.125574111938477,0.44
09/15/2011,16.259687473456623,0.44
09/15/2011,16.310779571533203,0.44
09/16/2011,16.42573984612211,0.44
09/16/2011,16.285240173339844,0.44
09/19/2011,16.106415847895285,0.44
09/19/2011,17.03882598876953,0.44
09/20/2011,17.172939592305184,0.44
09/20/2011,17.051599502563477,0.44
09/21/2011,17.141006206280164,0.44
09/21/2011,16.955801010131836,0.44
09/22/2011,16.642871038968835,0.44
09/22/2011,16.40657615661621,0.44
09/23/2011,16.419348054269463,0.44
09/23/2011,16.29800796508789,0.44
09/26/2011,16.349098626747946,0.44
09/26/2011,16.82168960571289,0.44
09/27/2011,17.166557398424818,0.44
09/27/2011,17.262353897094727,0.44
09/28/2011,17.17932868351303,0.44
09/28/2011,17.000511169433594,0.44
09/29/2011,17.27511662411137,0.44
09/29/2011,16.80891227722168,0.44
09/30/2011,16.681189106666302,0.44
09/30/2011,16.5343017578125,0.44
10/03/2011,16.43850467961445,0.44
10/03/2011,16.272459030151367,0.44
10/04/2011,16.221370569712473,0.44
10/04/2011,16.636484146118164,0.44
10/05/2011,16.71950523972233,0.44
10/05/2011,16.981346130371094,0.44
10/06/2011,16.968576053684654,0.44
10/06/2011,17.051599502563477,0.44
10/07/2011,17.141007933508348,0.44
10/07/2011,16.82168960571289,0.44
10/10/2011,17.16016960144043,0.44
10/10/2011,17.16016960144043,0.44
10/11/2011,17.153778784868024,0.44
10/11/2011,17.14739227294922,0.44
10/12/2011,17.307054838533393,0.44
10/12/2011,17.1793270111084,0.44
10/13/2011,17.05798239555432,0.44
10/13/2011,17.192096710205078,0.44
10/14/2011,17.428393001854005,0.44
10/14/2011,17.172937393188477,0.44
10/17/2011,17.945688806951303,0.44
10/17/2011,18.00316619873047,0.44
10/18/2011,17.984007032745872,0.44
10/18/2011,17.920143127441406,0.44
10/19/2011,17.76048015311028,0.44
10/19/2011,17.61359405517578,0.44
10/20/2011,17.907371239356475,0.44
10/20/2011,18.028711318969727,0.44
10/21/2011,18.456599518972627,0.44
10/21/2011,18.66096305847168,0.44
10/24/2011,19.184641317945776,0.44
10/24/2011,19.14632225036621,0.44
10/25/2011,19.076072708490237,0.44
10/25/2011,19.229345321655273,0.44
10/26/2011,19.47841808644958,0.44
10/26/2011,18.94196319580078,0.44
10/27/2011,19.329057527038604,0.74
10/27/2011,18.993574142456055,0.74
10/28/2011,18.87744728019014,0.74
10/28/2011,18.774221420288086,0.74
10/31/2011,18.64519119800442,0.74
10/31/2011,18.451642990112305,0.74
11/01/2011,18.129055871307443,0.74
11/01/2011,17.948410034179688,0.74
11/02/2011,18.387122208505836,0.74
11/02/2011,18.10325050354004,0.74
11/03/2011,18.238735597253864,0.74
11/03/2011,18.174219131469727,0.74
11/04/2011,18.219378566013045,0.74
11/04/2011,18.26453971862793,0.74
11/07/2011,18.29034659566544,0.74
11/07/2011,18.038732528686523,0.74
11/08/2011,18.20647707566295,0.74
11/08/2011,18.16131591796875,0.74
11/09/2011,18.167770745937073,0.74
11/09/2011,17.438737869262695,0.74
11/10/2011,17.69034464863703,0.74
11/10/2011,17.696796417236328,0.74
11/11/2011,17.909698134883797,0.74
11/11/2011,17.78711700439453,0.74
11/14/2011,17.74195952458939,0.74
11/14/2011,17.89034652709961,0.74
11/15/2011,17.896797303363133,0.74
11/15/2011,18.038732528686523,0.74
11/16/2011,17.99357172192788,0.74
11/16/2011,17.916152954101562,0.74
11/17/2011,17.98712246018629,0.74
11/17/2011,18.270994186401367,0.74
11/18/2011,18.54840920034763,0.74
11/18/2011,18.225828170776367,0.74
11/21/2011,18.30324002397142,0.74
11/21/2011,18.445175170898438,0.74
11/22/2011,18.529058744142418,0.74
11/22/2011,18.458091735839844,0.74
11/23/2011,18.251636229901006,0.74
11/23/2011,18.077442169189453,0.74
11/25/2011,18.064539416082976,0.74
11/25/2011,18.709701538085938,0.74
11/28/2011,19.16776292512057,0.74
11/28/2011,18.580665588378906,0.74
11/29/2011,18.600022589081473,0.74
11/29/2011,19.058088302612305,0.74
11/30/2011,19.76131846513873,0.74
11/30/2011,19.032285690307617,0.74
12/01/2011,19.03228439664657,0.74
12/01/2011,19.522607803344727,0.74
12/02/2011,19.929060372998077,0.74
12/02/2011,20.000028610229492,0.74
12/05/2011,20.322607042614898,0.74
12/05/2011,19.94196128845215,0.74
12/06/2011,20.051633674580128,0.74
12/06/2011,19.909698486328125,0.74
12/07/2011,19.90324957626488,0.74
12/07/2011,19.625829696655273,0.74
12/08/2011,19.593570934226246,0.74
12/08/2011,19.064537048339844,0.74
12/09/2011,19.35486446387234,0.74
12/09/2011,19.096799850463867,0.74
12/12/2011,19.038732851929886,0.74
12/12/2011,19.025829315185547,0.74
12/13/2011,19.193568446706262,0.74
12/13/2011,18.838729858398438,0.74
12/14/2011,18.858087342780536,0.74
12/14/2011,18.767765045166016,0.74
12/15/2011,18.961313700630985,0.74
12/15/2011,18.60002326965332,0.74
12/16/2011,18.78712583596537,0.74
12/16/2011,19.25164222717285,0.74
12/19/2011,19.051642804575756,0.74
12/19/2011,19.219385147094727,0.74
12/20/2011,19.406475327374984,0.74
12/20/2011,19.4451847076416,0.74
12/21/2011,19.50324785986272,0.74
12/21/2011,19.812925338745117,0.74
12/22/2011,19.838731011713154,0.74
12/22/2011,19.967763900756836,0.74
12/23/2011,20.051631934040568,0.74
12/23/2011,20.23872947692871,0.74
12/27/2011,20.32906050323199,0.74
12/27/2011,20.477447509765625,0.74
12/28/2011,20.458089240882657,0.74
12/28/2011,20.187122344970703,0.74
12/29/2011,20.258092735203636,0.74
12/29/2011,20.361318588256836,0.74
12/30/2011,20.496800373641573,0.74
12/30/2011,20.754863739013672,0.74
01/03/2012,21.012928749007685,0.74
01/03/2012,20.96131706237793,0.74
01/04/2012,20.941960526431004,0.74
01/04/2012,20.96131706237793,0.74
01/05/2012,21.896801960878605,0.74
01/05/2012,21.064544677734375,0.74
01/06/2012,21.22583623961928,0.74
01/06/2012,21.219383239746094,0.74
01/09/2012,21.41938901289977,0.74
01/09/2012,21.167776107788086,0.74
01/10/2012,21.806484527563097,0.74
01/10/2012,21.406484603881836,0.74
01/11/2012,21.54841657692041,0.74
01/11/2012,21.541963577270508,0.74
01/12/2012,21.903257050546504,0.74
01/12/2012,21.34196662902832,0.74
01/13/2012,21.277453887670493,0.74
01/13/2012,21.200035095214844,0.74
01/17/2012,21.406482305415384,0.74
01/17/2012,21.335514068603516,0.74
01/18/2012,21.290353812861163,0.74
01/18/2012,21.18067741394043,0.74
01/19/2012,20.967772447698337,0.74
01/19/2012,21.309707641601562,0.74
01/20/2012,21.29035095796395,0.74
01/20/2012,21.141963958740234,0.74
01/23/2012,22.096808940761743,0.74
01/23/2012,21.167776107788086,0.74
01/24/2012,21.290346376376146,0.74
01/24/2012,21.083894729614258,0.74
01/25/2012,21.141965752977832,0.74
01/25/2012,21.438739776611328,0.74
01/26/2012,21.51615585270277,0.74
01/26/2012,21.187124252319336,0.74
01/27/2012,21.08291726724888,1.05
01/27/2012,21.089431762695312,1.05
01/30/2012,21.05686326584661,1.05
01/30/2012,20.998245239257812,1.05
01/31/2012,21.34344101396997,1.05
01/31/2012,21.148048400878906,1.05
02/01/2012,21.278308835266028,1.05
02/01/2012,21.056865692138672,1.05
02/02/2012,21.01778551196249,1.05
02/02/2012,20.95916748046875,1.05
02/03/2012,21.00475586803992,1.05
02/03/2012,20.789823532104492,1.05
02/06/2012,20.809365907324388,1.05
02/06/2012,21.01127052307129,1.05
02/07/2012,21.13501823453364,1.05
02/07/2012,20.73771858215332,1.05
02/08/2012,20.737718774793546,1.05
02/08/2012,20.88751983642578,1.05
02/09/2012,20.84192801161239,1.05
02/09/2012,21.258766174316406,1.05
02/10/2012,21.167580867458664,1.05
02/10/2012,21.069883346557617,1.05
02/13/2012,21.167585204081035,1.05
02/13/2012,21.213176727294922,1.05
02/14/2012,21.389030256032584,1.05
02/14/2012,21.04383659362793,1.05
02/15/2012,21.167582371946608,1.05
02/15/2012,20.939624786376953,1.05
02/16/2012,20.8940380978025,1.05
02/16/2012,21.056865692138672,1.05
02/17/2012,20.98522154033462,1.05
02/17/2012,20.99173355102539,1.05
02/21/2012,20.98521736923229,1.05
02/21/2012,20.88751983642578,1.05
02/22/2012,20.9526540332249,1.05
02/22/2012,20.99173355102539,1.05
02/23/2012,20.9591614410146,1.05
02/23/2012,21.050344467163086,1.05
02/24/2012,21.161076215766105,1.05
02/24/2012,21.649559020996094,1.05
02/27/2012,21.779817859145144,1.05
02/27/2012,22.63954734802246,1.05
02/28/2012,22.6330294999663,1.05
02/28/2012,22.96519660949707,1.05
02/29/2012,23.284344221746046,1.05
02/29/2012,22.952177047729492,1.05
03/01/2012,22.94566208498621,1.05
03/01/2012,23.395065307617188,1.05
03/02/2012,23.29086255045188,1.05
03/02/2012,23.636058807373047,1.05
03/05/2012,23.70117914310136,1.05
03/05/2012,23.596969604492188,1.05
03/06/2012,23.53835277223173,1.05
03/06/2012,23.02381706237793,1.05
03/07/2012,23.05638882012322,1.05
03/07/2012,23.642566680908203,1.05
03/08/2012,23.688158172291953,1.05
03/08/2012,23.922630310058594,1.05
03/09/2012,23.942163318417453,1.05
03/09/2012,24.43716049194336,1.05
03/12/2012,24.365520657647366,1.05
03/12/2012,23.92914390563965,1.05
03/13/2012,23.922627519738633,1.05
03/13/2012,23.844470977783203,1.05
03/14/2012,23.772832259874328,1.05
03/14/2012,23.4797420501709,1.05
03/15/2012,23.49927334624166,1.05
03/15/2012,23.609994888305664,1.05
03/16/2012,23.714208278438818,1.05
03/16/2012,24.000783920288086,1.05
03/19/2012,23.92914220393086,1.05
03/19/2012,24.189664840698242,1.05
03/20/2012,23.903092477721287,1.05
03/20/2012,23.935657501220703,1.05
03/21/2012,23.955194788703214,1.05
03/21/2012,24.144075393676758,1.05
03/22/2012,24.144070711741232,1.05
03/22/2012,24.345977783203125,1.05
03/23/2012,24.469732195764887,1.05
03/23/2012,25.140581130981445,1.05
03/26/2012,25.479260742328194,1.05
03/26/2012,24.99077796936035,1.05
03/27/2012,25.02985159278096,1.05
03/27/2012,25.03636360168457,1.05
03/28/2012,25.088466780126367,1.05
03/28/2012,25.563922882080078,1.05
03/29/2012,25.414126340795097,1.05
03/29/2012,25.407611846923828,1.05
03/30/2012,25.498798527759583,1.05
03/30/2012,25.17314338684082,1.05
04/02/2012,25.322947616745406,1.05
04/02/2012,25.46623420715332,1.05
04/03/2012,25.498799616208935,1.05
04/03/2012,25.876558303833008,1.05
04/04/2012,25.694196545109822,1.05
04/04/2012,25.544395446777344,1.05
04/05/2012,25.453214571154906,1.05
04/05/2012,25.954721450805664,1.05
04/09/2012,25.492291646503197,1.05
04/09/2012,25.64860725402832,1.05
04/10/2012,25.739786262582832,1.05
04/10/2012,24.814924240112305,1.05
04/11/2012,24.958213293569784,1.05
04/11/2012,24.899595260620117,1.05
04/12/2012,24.92564479579701,1.05
04/12/2012,25.088472366333008,1.05
04/13/2012,24.91912909821453,1.05
04/13/2012,25.016826629638672,1.05
04/16/2012,25.0624149030073,1.05
04/16/2012,24.554393768310547,1.05
04/17/2012,24.626047531978898,1.05
04/17/2012,24.25480079650879,1.05
04/18/2012,24.150590908939435,1.05
04/18/2012,24.26131248474121,1.05
04/19/2012,24.391574585591876,1.05
04/19/2012,23.922630310058594,1.05
04/20/2012,23.948681774299033,1.05
04/20/2012,23.551382064819336,1.05
04/23/2012,23.355988773512482,1.05
04/23/2012,22.86750602722168,1.05
04/24/2012,22.88054139231957,1.05
04/24/2012,22.854488372802734,1.05
04/25/2012,22.958688589424284,1.05
04/25/2012,23.395065307617188,1.05
04/26/2012,23.48049911285656,1.23
04/26/2012,23.447641372680664,1.23
04/27/2012,23.526498680496097,1.23
04/27/2012,23.552785873413086,1.23
04/30/2012,23.54620563972251,1.23
04/30/2012,23.592206954956055,1.23
05/01/2012,23.592221156674285,1.23
05/01/2012,23.933944702148438,1.23
05/02/2012,24.032514535645134,1.23
05/02/2012,23.901081085205078,1.23
05/03/2012,23.90766123612635,1.23
05/03/2012,23.4936466217041,1.23
05/04/2012,23.381927563739506,1.23
05/04/2012,23.165061950683594,1.23
05/07/2012,22.974481334264638,1.23
05/07/2012,23.09934425354004,1.23
05/08/2012,22.94819786912481,1.23
05/08/2012,22.98105812072754,1.23
05/09/2012,22.744468018039605,1.23
05/09/2012,22.39617156982422,1.23
05/10/2012,22.57360823977962,1.23
05/10/2012,22.54075050354004,1.23
05/11/2012,22.383029830317273,1.23
05/11/2012,22.33702850341797,1.23
05/14/2012,22.19245724164813,1.23
05/14/2012,22.047880172729492,1.23
05/15/2012,22.00188441627039,1.23
05/15/2012,21.883594512939453,1.23
05/16/2012,21.99530796277428,1.23
05/16/2012,21.850730895996094,1.23
05/17/2012,21.857303190285165,1.23
05/17/2012,21.68644142150879,1.23
05/18/2012,22.50789720095121,1.23
05/18/2012,21.357858657836914,1.23
05/21/2012,21.384138860869584,1.23
05/21/2012,21.92301368713379,1.23
05/22/2012,22.40931666075083,1.23
05/22/2012,22.212167739868164,1.23
05/23/2012,22.113595860275048,1.23
05/23/2012,21.791584014892578,1.23
05/24/2012,21.87701520073962,1.23
05/24/2012,21.101560592651367,1.23
05/25/2012,21.11470858752644,1.23
05/25/2012,21.30528450012207,1.23
05/29/2012,21.423572915375107,1.23
05/29/2012,22.01502227783203,1.23
05/30/2012,21.831013558497023,1.23
05/30/2012,22.12673568725586,1.23
05/31/2012,22.074164141524992,1.23
05/31/2012,22.468461990356445,1.23
06/01/2012,22.021586330543922,1.23
06/01/2012,21.259275436401367,1.23
06/04/2012,21.23299854881043,1.23
06/04/2012,21.68644142150879,1.23
06/05/2012,21.61415662301859,1.23
06/05/2012,21.699588775634766,1.23
06/06/2012,21.127848738572578,1.23
06/06/2012,20.96355628967285,1.23
06/07/2012,21.206705518063693,1.23
06/07/2012,20.694116592407227,1.23
06/08/2012,20.858411498242045,1.23
06/08/2012,20.720407485961914,1.23
06/11/2012,20.924128192323167,1.23
06/11/2012,20.66126251220703,1.23
06/12/2012,20.753261304868317,1.23
06/12/2012,20.602113723754883,1.23
06/13/2012,20.477253063584254,1.23
06/13/2012,20.52325439453125,1.23
06/14/2012,20.60211968962617,1.23
06/14/2012,20.680978775024414,1.23
06/15/2012,20.766407356500938,1.23
06/15/2012,20.96355628967285,1.23
06/18/2012,20.864981666397483,1.23
06/18/2012,20.93069839477539,1.23
06/19/2012,21.042417743753074,1.23
06/19/2012,21.265853881835938,1.23
06/20/2012,21.252710342407227,1.23
06/20/2012,21.252710342407227,1.23
06/21/2012,21.311858983390408,1.23
06/21/2012,21.01613426208496,1.23
06/22/2012,21.042421159706272,1.23
06/22/2012,20.818984985351562,1.23
06/25/2012,20.62183526567153,1.23
06/25/2012,20.260395050048828,1.23
06/26/2012,20.339249547346064,1.23
06/26/2012,20.214387893676758,1.23
06/27/2012,20.253819573773985,1.23
06/27/2012,20.365537643432617,1.23
06/28/2012,20.227535744368325,1.23
06/28/2012,20.516687393188477,1.23
06/29/2012,20.68755167708594,1.23
06/29/2012,21.17385482788086,1.23
07/02/2012,21.298711722314394,1.23
07/02/2012,21.51557731628418,1.23
07/03/2012,21.522146555239775,1.23
07/03/2012,21.791584014892578,1.23
07/05/2012,21.745588686530873,1.23
07/05/2012,21.8573055267334,1.23
07/06/2012,21.71273064954684,1.23
07/06/2012,21.66015625,1.23
07/09/2012,21.69300961167875,1.23
07/09/2012,21.51557731628418,1.23
07/10/2012,21.607583970868575,1.23
07/10/2012,21.548439025878906,1.23
07/11/2012,21.601011331508932,1.23
07/11/2012,21.719301223754883,1.23
07/12/2012,21.620726124755144,1.23
07/12/2012,21.90987777709961,1.23
07/13/2012,22.25159883873234,1.23
07/13/2012,22.698471069335938,1.23
07/16/2012,22.737895694147312,1.23
07/16/2012,22.803613662719727,1.23
07/17/2012,22.895620379397123,1.23
07/17/2012,23.027053833007812,1.23
07/18/2012,22.95475827932297,1.23
07/18/2012,23.25705337524414,1.23
07/19/2012,23.3096390260542,1.23
07/19/2012,23.165061950683594,1.23
07/20/2012,23.05991523662057,1.23
07/20/2012,22.994199752807617,1.23
07/23/2012,22.73133477758004,1.23
07/23/2012,22.908769607543945,1.23
07/24/2012,23.000766823094423,1.23
07/24/2012,22.915334701538086,1.23
07/25/2012,23.007333969998143,1.23
07/25/2012,23.1716251373291,1.23
07/26/2012,23.3884982224021,1.23
07/26/2012,23.47393035888672,1.23
