IRCP,IRSA Propiedades Comerciales S.,
Date,Price,Annualized Dividend
03/25/2008,4.2372191015702505,0.91
03/25/2008,4.25139045715332,0.91
03/26/2008,4.25139045715332,0.91
03/26/2008,4.25139045715332,0.91
03/27/2008,4.25139045715332,0.91
03/27/2008,4.25139045715332,0.91
03/28/2008,4.242887751921929,0.91
03/28/2008,4.25139045715332,0.91
03/31/2008,4.523479461669922,0.91
03/31/2008,4.523479461669922,0.91
04/01/2008,4.523479461669922,0.91
04/01/2008,4.523479461669922,0.91
04/02/2008,4.673695676307885,0.91
04/02/2008,4.815408706665039,0.91
04/03/2008,4.815408706665039,0.91
04/03/2008,4.815408706665039,0.91
04/04/2008,4.815408706665039,0.91
04/04/2008,4.815408706665039,0.91
04/07/2008,4.815408706665039,0.91
04/07/2008,4.815408706665039,0.91
04/08/2008,4.818243026733398,0.91
04/08/2008,4.818243026733398,0.91
04/09/2008,4.818243026733398,0.91
04/09/2008,4.818243026733398,0.91
04/10/2008,4.753054412013299,0.91
04/10/2008,4.543319225311279,0.91
04/11/2008,4.543319225311279,0.91
04/11/2008,4.543319225311279,0.91
04/14/2008,4.747385501861572,0.91
04/14/2008,4.747385501861572,0.91
04/15/2008,4.747385501861572,0.91
04/15/2008,4.747385501861572,0.91
04/16/2008,4.73321533203125,0.91
04/16/2008,4.73321533203125,0.91
04/17/2008,4.259892961209628,0.91
04/17/2008,4.038820743560791,0.91
04/18/2008,4.038820857169986,0.91
04/18/2008,3.894273519515991,0.91
04/21/2008,3.8971080780029297,0.91
04/21/2008,3.8971080780029297,0.91
04/22/2008,3.8971080780029297,0.91
04/22/2008,3.8971080780029297,0.91
04/23/2008,3.9679649733649844,0.91
04/23/2008,3.783738136291504,0.91
04/24/2008,3.783738136291504,0.91
04/24/2008,3.783738136291504,0.91
04/25/2008,3.783738136291504,0.91
04/25/2008,3.783738136291504,0.91
04/28/2008,3.783738136291504,0.91
04/28/2008,3.783738136291504,0.91
04/29/2008,3.783738136291504,0.91
04/29/2008,3.783738136291504,0.91
04/30/2008,4.052992273643554,0.91
04/30/2008,3.9679644107818604,0.91
05/01/2008,3.6023449897766113,0.91
05/01/2008,3.6023449897766113,0.91
05/02/2008,3.817749515028397,0.91
05/02/2008,3.8262522220611572,0.91
05/05/2008,3.8971080780029297,0.91
05/05/2008,3.8971080780029297,0.91
05/06/2008,4.285402219556944,0.91
05/06/2008,3.5598316192626953,0.91
05/07/2008,3.5598316192626953,0.91
05/07/2008,3.5598316192626953,0.91
05/08/2008,3.5598316192626953,0.91
05/08/2008,3.5598316192626953,0.91
05/09/2008,3.5598316192626953,0.91
05/09/2008,3.5598316192626953,0.91
05/12/2008,3.6278533935546875,0.91
05/12/2008,3.6278533935546875,0.91
05/13/2008,3.741223096847534,0.91
05/13/2008,3.741223096847534,0.91
05/14/2008,3.741223096847534,0.91
05/14/2008,3.741223096847534,0.91
05/15/2008,4.17769934012068,0.91
05/15/2008,3.7100465297698975,0.91
05/16/2008,3.7100465297698975,0.91
05/16/2008,3.7100465297698975,0.91
05/19/2008,4.03882091811725,0.91
05/19/2008,3.9679644107818604,0.91
05/20/2008,4.2117109298706055,0.91
05/20/2008,4.2117109298706055,0.91
05/21/2008,3.8545943139216314,0.91
05/21/2008,4.214545249938965,0.91
05/22/2008,4.214545249938965,0.91
05/22/2008,4.214545249938965,0.91
05/23/2008,4.214545249938965,0.91
05/23/2008,4.214545249938965,0.91
05/27/2008,3.5598301254968048,0.91
05/27/2008,4.109676361083984,0.91
05/28/2008,4.109676361083984,0.91
05/28/2008,4.109676361083984,0.91
05/29/2008,4.109676361083984,0.91
05/29/2008,4.109676361083984,0.91
05/30/2008,4.109676361083984,0.91
05/30/2008,4.109676361083984,0.91
06/02/2008,4.081334114074707,0.91
06/02/2008,4.081334114074707,0.91
06/03/2008,4.081334114074707,0.91
06/03/2008,4.081334114074707,0.91
06/04/2008,4.081334114074707,0.91
06/04/2008,4.081334114074707,0.91
06/05/2008,4.081334114074707,0.91
06/05/2008,4.081334114074707,0.91
06/06/2008,4.081334114074707,0.91
06/06/2008,4.081334114074707,0.91
06/09/2008,4.081334114074707,0.91
06/09/2008,4.081334114074707,0.91
06/10/2008,3.6873734493245234,0.91
06/10/2008,3.758229970932007,0.91
06/11/2008,3.565499782562256,0.91
06/11/2008,3.565499782562256,0.91
06/12/2008,3.565499782562256,0.91
06/12/2008,3.565499782562256,0.91
06/13/2008,3.565499782562256,0.91
06/13/2008,3.565499782562256,0.91
06/16/2008,3.565499782562256,0.91
06/16/2008,3.565499782562256,0.91
06/17/2008,3.565499782562256,0.91
06/17/2008,3.565499782562256,0.91
06/18/2008,3.1602000751392936,0.91
06/18/2008,3.372769594192505,0.91
06/19/2008,3.372769594192505,0.91
06/19/2008,3.372769594192505,0.91
06/20/2008,3.372769594192505,0.91
06/20/2008,3.372769594192505,0.91
06/23/2008,3.372769594192505,0.91
06/23/2008,3.372769594192505,0.91
06/24/2008,3.1205203979227463,0.91
06/24/2008,3.4011120796203613,0.91
06/25/2008,3.4011120796203613,0.91
06/25/2008,3.4011120796203613,0.91
06/26/2008,3.4011120796203613,0.91
06/26/2008,3.4011120796203613,0.91
06/27/2008,3.4011120796203613,0.91
06/27/2008,3.4011120796203613,0.91
06/30/2008,4.186202049255371,0.91
06/30/2008,4.186202049255371,0.91
07/01/2008,4.186202049255371,0.91
07/01/2008,4.186202049255371,0.91
07/02/2008,4.186202049255371,0.91
07/02/2008,4.186202049255371,0.91
07/03/2008,4.186202049255371,0.91
07/03/2008,4.186202049255371,0.91
07/07/2008,4.186202049255371,0.91
07/07/2008,4.186202049255371,0.91
07/08/2008,4.186202049255371,0.91
07/08/2008,4.186202049255371,0.91
07/09/2008,4.186202049255371,0.91
07/09/2008,4.186202049255371,0.91
07/10/2008,4.186202049255371,0.91
07/10/2008,4.186202049255371,0.91
07/11/2008,4.186202049255371,0.91
07/11/2008,4.186202049255371,0.91
07/14/2008,4.186202049255371,0.91
07/14/2008,4.186202049255371,0.91
07/15/2008,3.9679644107818604,0.91
07/15/2008,3.9679644107818604,0.91
07/16/2008,3.273570787152531,0.91
07/16/2008,3.284907817840576,0.91
07/17/2008,3.284907817840576,0.91
07/17/2008,3.284907817840576,0.91
07/18/2008,3.284907817840576,0.91
07/18/2008,3.284907817840576,0.91
07/21/2008,3.284907817840576,0.91
07/21/2008,3.284907817840576,0.91
07/22/2008,3.279238700866699,0.91
07/22/2008,3.279238700866699,0.91
07/23/2008,3.279238700866699,0.91
07/23/2008,3.279238700866699,0.91
07/24/2008,3.9679644107818604,0.91
07/24/2008,3.9679644107818604,0.91
07/25/2008,3.687373161315918,0.91
07/25/2008,3.687373161315918,0.91
07/28/2008,3.412449598312378,0.91
07/28/2008,3.412449598312378,0.91
07/29/2008,3.412449598312378,0.91
07/29/2008,3.412449598312378,0.91
07/30/2008,3.296244361936785,0.91
07/30/2008,3.2707359790802,0.91
07/31/2008,3.9594616111549255,0.91
07/31/2008,3.355764150619507,0.91
08/01/2008,3.355764150619507,0.91
08/01/2008,3.355764150619507,0.91
08/04/2008,3.355764150619507,0.91
08/04/2008,3.355764150619507,0.91
08/05/2008,3.2735702991485596,0.91
08/05/2008,3.2735702991485596,0.91
08/06/2008,3.2735702991485596,0.91
08/06/2008,3.2735702991485596,0.91
08/07/2008,3.2735702991485596,0.91
08/07/2008,3.2735702991485596,0.91
08/08/2008,3.2735702991485596,0.91
08/08/2008,3.2735702991485596,0.91
08/11/2008,3.389775276184082,0.91
08/11/2008,3.389775276184082,0.91
08/12/2008,3.3926103115081787,0.91
08/12/2008,3.3926103115081787,0.91
08/13/2008,3.273570642574775,0.91
08/13/2008,3.3756039142608643,0.91
08/14/2008,3.3756039142608643,0.91
08/14/2008,3.3756039142608643,0.91
08/15/2008,3.3756039142608643,0.91
08/15/2008,3.3756039142608643,0.91
08/18/2008,2.975973606109619,0.91
08/18/2008,2.975973606109619,0.91
08/19/2008,2.975973606109619,0.91
08/19/2008,2.975973606109619,0.91
08/20/2008,3.301913261413574,0.91
08/20/2008,3.301913261413574,0.91
08/21/2008,3.301913261413574,0.91
08/21/2008,3.301913261413574,0.91
08/22/2008,3.301913261413574,0.91
08/22/2008,3.301913261413574,0.91
08/25/2008,3.301913261413574,0.91
08/25/2008,3.301913261413574,0.91
08/26/2008,3.301913261413574,0.91
08/26/2008,3.301913261413574,0.91
08/27/2008,3.301913261413574,0.91
08/27/2008,3.301913261413574,0.91
08/28/2008,3.301913261413574,0.91
08/28/2008,3.301913261413574,0.91
08/29/2008,3.301913261413574,0.91
08/29/2008,3.301913261413574,0.91
09/02/2008,3.301913261413574,0.91
09/02/2008,3.301913261413574,0.91
09/03/2008,3.398277521133423,0.91
09/03/2008,3.398277521133423,0.91
09/04/2008,3.398277521133423,0.91
09/04/2008,3.398277521133423,0.91
09/05/2008,3.398277521133423,0.91
09/05/2008,3.398277521133423,0.91
09/08/2008,3.398277521133423,0.91
09/08/2008,3.398277521133423,0.91
09/09/2008,2.956134097685777,0.91
09/09/2008,2.9476311206817627,0.91
09/10/2008,3.007149247426552,0.91
09/10/2008,2.831425189971924,0.91
09/11/2008,2.831425189971924,0.91
09/11/2008,2.831425189971924,0.91
09/12/2008,2.831425189971924,0.91
09/12/2008,2.831425189971924,0.91
09/15/2008,2.831426217028116,0.91
09/15/2008,2.33543062210083,0.91
09/16/2008,2.409121513366699,0.91
09/16/2008,2.409121513366699,0.91
09/17/2008,2.409121513366699,0.91
09/17/2008,2.409121513366699,0.91
09/18/2008,2.8172549214067497,0.91
09/18/2008,2.409121513366699,0.91
09/19/2008,2.4204583638929256,0.91
09/19/2008,2.7690725326538086,0.91
09/22/2008,2.7605695724487305,0.91
09/22/2008,2.7605695724487305,0.91
09/23/2008,2.961801767349243,0.91
09/23/2008,2.961801767349243,0.91
09/24/2008,2.961801767349243,0.91
09/24/2008,2.961801767349243,0.91
09/25/2008,2.961801767349243,0.91
09/25/2008,2.961801767349243,0.91
09/26/2008,2.961801767349243,0.91
09/26/2008,2.961801767349243,0.91
09/29/2008,2.2815802071668827,0.91
09/29/2008,2.267408847808838,0.91
09/30/2008,2.3722760677337646,0.91
09/30/2008,2.3722760677337646,0.91
10/01/2008,2.4374639702196874,0.91
10/01/2008,2.12569522857666,0.91
10/02/2008,2.4799776490496037,0.91
10/02/2008,2.774740695953369,0.91
10/03/2008,2.774740695953369,0.91
10/03/2008,2.774740695953369,0.91
10/06/2008,2.3836128647806527,0.91
10/06/2008,2.369441509246826,0.91
10/07/2008,2.369441509246826,0.91
10/07/2008,2.369441509246826,0.91
10/08/2008,2.100186824798584,0.91
10/08/2008,2.100186824798584,0.91
10/09/2008,2.6443645828514364,0.91
10/09/2008,2.6330275535583496,0.91
10/10/2008,2.6330276331277243,0.91
10/10/2008,2.4856462478637695,0.91
10/13/2008,1.7203960418701172,0.91
10/13/2008,1.7203960418701172,0.91
10/14/2008,2.247568350088163,0.91
10/14/2008,1.714727520942688,0.91
10/15/2008,1.714727520942688,0.91
10/15/2008,1.714727520942688,0.91
10/16/2008,1.714727520942688,0.91
10/16/2008,1.714727520942688,0.91
10/17/2008,1.714727520942688,0.91
10/17/2008,1.714727520942688,0.91
10/20/2008,1.714727520942688,0.91
10/20/2008,1.714727520942688,0.91
10/21/2008,1.9499712259054316,0.91
10/21/2008,1.8451036214828491,0.91
10/22/2008,1.8451036214828491,0.91
10/22/2008,1.8451036214828491,0.91
10/23/2008,1.8451036214828491,0.91
10/23/2008,1.8451036214828491,0.91
10/24/2008,1.8451036214828491,0.91
10/24/2008,1.8451036214828491,0.91
10/27/2008,1.8876170370154062,0.91
10/27/2008,1.816760540008545,0.91
10/28/2008,1.816760540008545,0.91
10/28/2008,1.816760540008545,0.91
10/29/2008,1.9669766426086426,0.91
10/29/2008,1.9669766426086426,0.91
10/30/2008,1.3887878736236614,0.91
10/30/2008,1.5786833763122559,0.91
10/31/2008,1.5758488178253174,0.91
10/31/2008,1.5758488178253174,0.91
11/03/2008,1.4171302226234552,0.91
11/03/2008,1.6807163953781128,0.91
11/04/2008,1.4511410596160996,0.91
11/04/2008,1.629699468612671,0.91
11/05/2008,1.936910629272461,0.912
11/05/2008,1.936910629272461,0.912
11/06/2008,1.970595717430115,0.912
11/06/2008,1.9705957174301147,0.912
11/07/2008,1.9705958492319586,0.912
11/07/2008,1.6977441310882568,0.912
11/10/2008,1.8526969398246114,0.912
11/10/2008,1.6505845785140991,0.912
11/11/2008,1.6505845785140991,0.912
11/11/2008,1.6505845785140991,0.912
11/12/2008,1.5495286729595086,0.912
11/12/2008,1.4114185571670532,0.912
11/13/2008,1.3507846593856812,0.912
11/13/2008,1.3507846593856812,0.912
11/14/2008,1.3507846593856812,0.912
11/14/2008,1.3507846593856812,0.912
11/17/2008,1.3507846593856812,0.912
11/17/2008,1.3507846593856812,0.912
11/18/2008,1.4114184779033006,0.912
11/18/2008,1.4147869348526,0.912
11/19/2008,1.3979442119598389,0.912
11/19/2008,1.3979442119598389,0.912
11/20/2008,1.5124742984771729,0.912
11/20/2008,1.5124742984771729,0.912
11/21/2008,1.5124742984771729,0.912
11/21/2008,1.5124742984771729,0.912
11/24/2008,1.3406788906790226,0.912
11/24/2008,1.3339418172836304,0.912
11/25/2008,1.3339418172836304,0.912
11/25/2008,1.3339418172836304,0.912
11/26/2008,1.354153236878318,0.912
11/26/2008,1.3474161624908447,0.912
11/28/2008,1.3474161624908447,0.912
11/28/2008,1.3474161624908447,0.912
12/01/2008,1.3474161624908447,0.912
12/01/2008,1.3474161624908447,0.912
12/02/2008,1.3474161624908447,0.912
12/02/2008,1.3474161624908447,0.912
12/03/2008,1.3474161624908447,0.912
12/03/2008,1.3474161624908447,0.912
12/04/2008,1.3474161624908447,0.912
12/04/2008,1.3474161624908447,0.912
12/05/2008,1.3474161624908447,0.912
12/05/2008,1.3474161624908447,0.912
12/08/2008,1.3474161624908447,0.912
12/08/2008,1.3474161624908447,0.912
12/09/2008,1.3474161624908447,0.912
12/09/2008,1.3474161624908447,0.912
12/10/2008,1.354153236878318,0.912
12/10/2008,1.3474161624908447,0.912
12/11/2008,1.3474161624908447,0.912
12/11/2008,1.3474161624908447,0.912
12/12/2008,1.4518407544362966,0.912
12/12/2008,1.4956318140029907,0.912
12/15/2008,1.4956318140029907,0.912
12/15/2008,1.4956318140029907,0.912
12/16/2008,1.4552092953882492,0.912
12/16/2008,1.47878897190094,0.912
12/17/2008,1.47878897190094,0.912
12/17/2008,1.47878897190094,0.912
12/18/2008,1.5023691706330995,0.912
12/18/2008,1.4821579456329346,0.912
12/19/2008,1.4821579456329346,0.912
12/19/2008,1.4821579456329346,0.912
12/22/2008,1.4821579456329346,0.912
12/22/2008,1.4821579456329346,0.912
12/23/2008,1.4821579456329346,0.912
12/23/2008,1.4821579456329346,0.912
12/24/2008,1.4821579456329346,0.912
12/24/2008,1.4821579456329346,0.912
12/26/2008,1.4821579456329346,0.912
12/26/2008,1.4821579456329346,0.912
12/29/2008,1.4821579456329346,0.912
12/29/2008,1.4821579456329346,0.912
12/30/2008,1.4821579456329346,0.912
12/30/2008,1.4821579456329346,0.912
12/31/2008,1.4821579456329346,0.912
12/31/2008,1.4821579456329346,0.912
01/02/2009,1.4821579456329346,0.912
01/02/2009,1.4821579456329346,0.912
01/05/2009,1.4821579456329346,0.912
01/05/2009,1.4821579456329346,0.912
01/06/2009,1.5158429926549453,0.912
01/06/2009,1.5495283603668213,0.912
01/07/2009,1.5495283603668213,0.912
01/07/2009,1.5495283603668213,0.912
01/08/2009,1.5495283603668213,0.912
01/08/2009,1.5495283603668213,0.912
01/09/2009,1.684269905090332,0.912
01/09/2009,1.684269905090332,0.912
01/12/2009,1.684269905090332,0.912
01/12/2009,1.684269905090332,0.912
01/13/2009,1.684269905090332,0.912
01/13/2009,1.684269905090332,0.912
01/14/2009,1.684269905090332,0.912
01/14/2009,1.684269905090332,0.912
01/15/2009,1.8156429842838837,0.912
01/15/2009,2.0143868923187256,0.912
01/16/2009,2.0143868923187256,0.912
01/16/2009,2.0143868923187256,0.912
01/20/2009,1.684269905090332,0.912
01/20/2009,1.684269905090332,0.912
01/21/2009,1.684269905090332,0.912
01/21/2009,1.684269905090332,0.912
01/22/2009,1.684269905090332,0.912
01/22/2009,1.684269905090332,0.912
01/23/2009,1.684269905090332,0.912
01/23/2009,1.684269905090332,0.912
01/26/2009,1.684269905090332,0.912
01/26/2009,1.684269905090332,0.912
01/27/2009,1.684269905090332,0.912
01/27/2009,1.684269905090332,0.912
01/28/2009,1.515843002176122,0.912
01/28/2009,1.381101369857788,0.912
01/29/2009,1.381101369857788,0.912
01/29/2009,1.381101369857788,0.912
01/30/2009,1.381101369857788,0.912
01/30/2009,1.381101369857788,0.912
02/02/2009,1.381101369857788,0.912
02/02/2009,1.381101369857788,0.912
02/03/2009,1.381101369857788,0.912
02/03/2009,1.381101369857788,0.912
02/04/2009,1.381101369857788,0.912
02/04/2009,1.381101369857788,0.912
02/05/2009,1.849328447208386,0.912
02/05/2009,1.751640796661377,0.912
02/06/2009,1.8526970026135383,0.912
02/06/2009,1.3642587661743164,0.912
02/09/2009,1.418155312538147,0.912
02/09/2009,1.418155312538147,0.912
02/10/2009,1.9874384713522508,0.912
02/10/2009,1.6135305166244507,0.912
02/11/2009,1.5158430629176274,0.912
02/11/2009,1.627004861831665,0.912
02/12/2009,1.627004861831665,0.912
02/12/2009,1.627004861831665,0.912
02/13/2009,1.455209493637085,0.912
02/13/2009,1.455209493637085,0.912
02/17/2009,1.455209493637085,0.912
02/17/2009,1.455209493637085,0.912
02/18/2009,1.455209493637085,0.912
02/18/2009,1.455209493637085,0.912
02/19/2009,1.455209493637085,0.912
02/19/2009,1.455209493637085,0.912
02/20/2009,1.5158429145812988,0.912
02/20/2009,1.6000564098358154,0.912
02/23/2009,2.182814134376901,0.912
02/23/2009,1.576476812362671,0.912
02/24/2009,1.4451037318721864,0.912
02/24/2009,1.3777329921722412,0.912
02/25/2009,1.3777329921722412,0.912
02/25/2009,1.3777329921722412,0.912
02/26/2009,1.6371108312587368,0.912
02/26/2009,1.4821579456329346,0.912
02/27/2009,1.4821579456329346,0.912
02/27/2009,1.4821579456329346,0.912
03/02/2009,1.4821579456329346,0.912
03/02/2009,1.4821579456329346,0.912
03/03/2009,1.4821579456329346,0.912
03/03/2009,1.4821579456329346,0.912
03/04/2009,1.4821577167691724,0.912
03/04/2009,1.3979442119598389,0.912
03/05/2009,1.3979442119598389,0.912
03/05/2009,1.3979442119598389,0.912
03/06/2009,1.3541529972676472,0.912
03/06/2009,1.263202428817749,0.912
03/09/2009,1.263202428817749,0.912
03/09/2009,1.263202428817749,0.912
03/10/2009,1.2699395418167114,0.912
03/10/2009,1.2699395418167114,0.912
03/11/2009,1.242991258229442,0.912
03/11/2009,1.0071934461593628,0.912
03/12/2009,1.2396228656799722,0.912
03/12/2009,1.2766767740249634,0.912
03/13/2009,1.2766767740249634,0.912
03/13/2009,1.2766767740249634,0.912
03/16/2009,1.4013127088546753,0.912
03/16/2009,1.4013127088546753,0.912
03/17/2009,1.2530971335675132,0.912
03/17/2009,1.266571283340454,0.912
03/18/2009,1.8526972762515759,0.912
03/18/2009,1.3541532754898071,0.912
03/19/2009,1.3541532754898071,0.912
03/19/2009,1.3541532754898071,0.912
03/20/2009,1.5225800275802612,0.912
03/20/2009,1.5225800275802612,0.912
03/23/2009,1.5225800275802612,0.912
03/23/2009,1.5225800275802612,0.912
03/24/2009,1.5225800275802612,0.912
03/24/2009,1.5225800275802612,0.912
03/25/2009,1.5225800275802612,0.912
03/25/2009,1.5225800275802612,0.912
03/26/2009,1.5225800275802612,0.912
03/26/2009,1.5225800275802612,0.912
03/27/2009,1.5225800275802612,0.912
03/27/2009,1.5225800275802612,0.912
03/30/2009,1.5225800275802612,0.912
03/30/2009,1.5225800275802612,0.912
03/31/2009,1.5461597442626953,0.912
03/31/2009,1.5461597442626953,0.912
04/01/2009,1.3642587662083117,0.912
04/01/2009,1.381101369857788,0.912
04/02/2009,1.381101369857788,0.912
04/02/2009,1.381101369857788,0.912
04/03/2009,1.381101369857788,0.912
04/03/2009,1.381101369857788,0.912
04/06/2009,1.381101369857788,0.912
04/06/2009,1.381101369857788,0.912
04/07/2009,1.4653147459030151,0.912
04/07/2009,1.4653147459030151,0.912
04/08/2009,1.4653147459030151,0.912
04/08/2009,1.4653147459030151,0.912
04/09/2009,1.4653147459030151,0.912
04/09/2009,1.4653147459030151,0.912
04/13/2009,1.4653147459030151,0.912
04/13/2009,1.4653147459030151,0.912
04/14/2009,1.4653147459030151,0.912
04/14/2009,1.4653147459030151,0.912
04/15/2009,1.4653147459030151,0.912
04/15/2009,1.4653147459030151,0.912
04/16/2009,1.4653147459030151,0.912
04/16/2009,1.4653147459030151,0.912
04/17/2009,2.0143869567387376,0.912
04/17/2009,1.6809014081954956,0.912
04/20/2009,1.6809014081954958,0.912
04/20/2009,1.6809014081954956,0.912
04/21/2009,1.6809014081954958,0.912
04/21/2009,1.6809014081954956,0.912
04/22/2009,1.6809014081954958,0.912
04/22/2009,1.6809014081954956,0.912
04/23/2009,1.6809014081954958,0.912
04/23/2009,1.6809014081954956,0.912
04/24/2009,1.6809014081954958,0.912
04/24/2009,1.6809014081954956,0.912
04/27/2009,1.6809014081954958,0.912
04/27/2009,1.6809014081954956,0.912
04/28/2009,2.0042812824249268,0.912
04/28/2009,2.0042812824249268,0.912
04/29/2009,1.4821577859645312,0.912
04/29/2009,1.7347983121871948,0.912
04/30/2009,1.620267588945169,0.912
04/30/2009,1.593319296836853,0.912
05/01/2009,1.7583781480789187,0.912
05/01/2009,1.7583781480789185,0.912
05/04/2009,1.7583781480789187,0.912
05/04/2009,1.7583781480789185,0.912
05/05/2009,1.6337416172027588,0.912
05/05/2009,1.6337416172027588,0.912
05/06/2009,1.6337416172027588,0.912
05/06/2009,1.6337416172027588,0.912
05/07/2009,1.6337416172027588,0.912
05/07/2009,1.6337416172027588,0.912
05/08/2009,1.6337416172027588,0.912
05/08/2009,1.6337416172027588,0.912
05/11/2009,1.6842698714145412,0.912
05/11/2009,1.9705957174301147,0.912
05/12/2009,2.004281354995249,0.912
05/12/2009,1.717955470085144,0.912
05/13/2009,1.717955470085144,0.912
05/13/2009,1.717955470085144,0.912
05/14/2009,1.717955470085144,0.912
05/14/2009,1.717955470085144,0.912
05/15/2009,1.717955470085144,0.912
05/15/2009,1.717955470085144,0.912
05/18/2009,1.717955470085144,0.912
05/18/2009,1.717955470085144,0.912
05/19/2009,1.717955470085144,0.912
05/19/2009,1.717955470085144,0.912
05/20/2009,1.717955470085144,0.912
05/20/2009,1.717955470085144,0.912
05/21/2009,1.717955470085144,0.912
05/21/2009,1.717955470085144,0.912
05/22/2009,1.717955470085144,0.912
05/22/2009,1.717955470085144,0.912
05/26/2009,1.717955470085144,0.912
05/26/2009,1.717955470085144,0.912
05/27/2009,1.9133307933807373,0.912
05/27/2009,1.9133307933807373,0.912
05/28/2009,1.7011128664016724,0.912
05/28/2009,1.7011128664016724,0.912
05/29/2009,1.7011128664016724,0.912
05/29/2009,1.7011128664016724,0.912
06/01/2009,1.7684832811355589,0.912
06/01/2009,1.768483281135559,0.912
06/02/2009,1.7684832811355589,0.912
06/02/2009,1.768483281135559,0.912
06/03/2009,1.7684832811355589,0.912
06/03/2009,1.768483281135559,0.912
06/04/2009,1.7684832811355589,0.912
06/04/2009,1.768483281135559,0.912
06/05/2009,1.7684832811355589,0.912
06/05/2009,1.768483281135559,0.912
06/08/2009,1.7684832811355589,0.912
06/08/2009,1.768483281135559,0.912
06/09/2009,1.7684832811355589,0.912
06/09/2009,1.768483281135559,0.912
06/10/2009,1.7684832811355589,0.912
06/10/2009,1.768483281135559,0.912
06/11/2009,1.7684832811355589,0.912
06/11/2009,1.768483281135559,0.912
06/12/2009,1.7684832811355589,0.912
06/12/2009,1.768483281135559,0.912
06/15/2009,1.7684832811355589,0.912
06/15/2009,1.768483281135559,0.912
06/16/2009,1.7684832811355589,0.912
06/16/2009,1.768483281135559,0.912
06/17/2009,1.7684832811355589,0.912
06/17/2009,1.768483281135559,0.912
06/18/2009,1.684269905090332,0.912
06/18/2009,1.684269905090332,0.912
06/19/2009,1.684269905090332,0.912
06/19/2009,1.684269905090332,0.912
06/22/2009,1.684269905090332,0.912
06/22/2009,1.684269905090332,0.912
06/23/2009,1.684269905090332,0.912
06/23/2009,1.684269905090332,0.912
06/24/2009,1.684269905090332,0.912
06/24/2009,1.684269905090332,0.912
06/25/2009,1.684269905090332,0.912
06/25/2009,1.684269905090332,0.912
06/26/2009,1.684269905090332,0.912
06/26/2009,1.684269905090332,0.912
06/29/2009,1.684269905090332,0.912
06/29/2009,1.684269905090332,0.912
06/30/2009,1.9335421323776247,0.912
06/30/2009,1.9335421323776245,0.912
07/01/2009,1.9335421323776247,0.912
07/01/2009,1.9335421323776245,0.912
07/02/2009,2.0211238861083984,0.912
07/02/2009,2.0211238861083984,0.912
07/06/2009,2.0211238861083984,0.912
07/06/2009,2.0211238861083984,0.912
07/07/2009,2.0211238861083984,0.912
07/07/2009,2.0211238861083984,0.912
07/08/2009,2.0211238861083984,0.912
07/08/2009,2.0211238861083984,0.912
07/09/2009,2.0211238861083984,0.912
07/09/2009,2.0211238861083984,0.912
07/10/2009,2.0211238861083984,0.912
07/10/2009,2.0211238861083984,0.912
07/13/2009,2.0211238861083984,0.912
07/13/2009,2.0211238861083984,0.912
07/14/2009,2.0211238861083984,0.912
07/14/2009,2.0211238861083984,0.912
07/15/2009,2.0211238861083984,0.912
07/15/2009,2.0211238861083984,0.912
07/16/2009,2.017755588895997,0.912
07/16/2009,2.0110185146331787,0.912
07/17/2009,1.8021689642195187,0.912
07/17/2009,2.169339895248413,0.912
07/20/2009,2.169339895248413,0.912
07/20/2009,2.169339895248413,0.912
07/21/2009,1.7853264808654785,0.912
07/21/2009,1.7853264808654785,0.912
07/22/2009,2.0110185146331787,0.912
07/22/2009,2.0110185146331787,0.912
07/23/2009,2.0110185146331787,0.912
07/23/2009,2.0110185146331787,0.912
07/24/2009,2.0110185146331787,0.912
07/24/2009,2.0110185146331787,0.912
07/27/2009,2.0110185146331787,0.912
07/27/2009,2.0110185146331787,0.912
07/28/2009,2.0110185146331787,0.912
07/28/2009,2.0110185146331787,0.912
07/29/2009,1.7853263193182956,0.912
07/29/2009,1.8190116882324219,0.912
07/30/2009,1.8190116882324219,0.912
07/30/2009,1.8190116882324219,0.912
07/31/2009,2.1861824192564185,0.912
07/31/2009,2.176076889038086,0.912
08/03/2009,2.176076889038086,0.912
08/03/2009,2.176076889038086,0.912
08/04/2009,2.176076889038086,0.912
08/04/2009,2.176076889038086,0.912
08/05/2009,2.176076889038086,0.912
08/05/2009,2.176076889038086,0.912
08/06/2009,2.176076889038086,0.912
08/06/2009,2.176076889038086,0.912
08/07/2009,2.189550955216826,0.912
08/07/2009,2.223236322402954,0.912
08/10/2009,2.0211238861083984,0.912
08/10/2009,2.0211238861083984,0.912
08/11/2009,2.1895514280144077,0.912
08/11/2009,2.2063941955566406,0.912
08/12/2009,2.2063941955566406,0.912
08/12/2009,2.2063941955566406,0.912
08/13/2009,2.18955135345459,0.912
08/13/2009,2.18955135345459,0.912
08/14/2009,2.0211238861083984,0.912
08/14/2009,2.0211238861083984,0.912
08/17/2009,2.0211238861083984,0.912
08/17/2009,2.0211238861083984,0.912
08/18/2009,2.0211238861083984,0.912
08/18/2009,2.0211238861083984,0.912
08/19/2009,2.0211238861083984,0.912
08/19/2009,2.0211238861083984,0.912
08/20/2009,2.0211238861083984,0.912
08/20/2009,2.0211238861083984,0.912
08/21/2009,2.0211238861083984,0.912
08/21/2009,2.0211238861083984,0.912
