GECC,Great Elm Capital Corp.,
Date,Price,Annualized Dividend
02/13/2018,6.275707244873047,1.1668340000000001
02/14/2018,6.214415065770879,1.1668340000000001
02/14/2018,6.588825225830078,1.1668340000000001
02/15/2018,6.648784229170699,1.1668340000000001
02/15/2018,6.535529136657715,1.1668340000000001
02/16/2018,6.522205461747188,1.1668340000000001
02/16/2018,6.548853874206543,1.1668340000000001
02/20/2018,6.662109283391442,1.1668340000000001
02/20/2018,6.655446529388428,1.1668340000000001
02/21/2018,6.548853536283218,1.1668340000000001
02/21/2018,6.655446529388428,1.1668340000000001
02/22/2018,6.575501386553202,1.1668340000000001
02/22/2018,6.662109375,1.1668340000000001
02/23/2018,6.608814187813453,1.1668340000000001
02/23/2018,6.595489978790283,1.1668340000000001
02/26/2018,6.602150449235876,1.1668340000000001
02/26/2018,6.662109375,1.1668340000000001
02/27/2018,6.630534469452835,1.166834
02/27/2018,6.576792240142822,1.166834
02/28/2018,6.590228147623743,1.166834
02/28/2018,6.415563106536865,1.166834
03/01/2018,6.469306235897724,1.166834
03/01/2018,6.381974697113037,1.166834
03/02/2018,6.314795142040696,1.166834
03/02/2018,6.113259315490723,1.166834
03/05/2018,6.160282688429889,1.166834
03/05/2018,6.29464054107666,1.166834
03/06/2018,6.281206872090958,1.166834
03/06/2018,6.146849632263184,1.166834
03/07/2018,6.1266946040549985,1.166834
03/07/2018,6.179765701293945,1.166834
03/08/2018,6.231494864150904,1.166834
03/08/2018,6.193874835968018,1.166834
03/09/2018,6.180437929648217,1.166834
03/09/2018,6.138115406036377,1.166834
03/12/2018,6.220746769662029,1.166834
03/12/2018,6.533799171447754,1.166834
03/13/2018,6.533126741683633,1.166834
03/13/2018,6.543202877044678,1.166834
03/14/2018,6.610383148948658,1.166834
03/14/2018,6.630536079406738,1.166834
03/15/2018,6.677559549581151,1.166834
03/15/2018,6.617098808288574,1.166834
03/16/2018,6.664795820015856,1.166834
03/16/2018,6.577463626861572,1.166834
03/19/2018,6.610383033752441,1.166834
03/19/2018,6.610383033752441,1.166834
03/20/2018,6.46258929477724,1.166834
03/20/2018,6.200592041015625,1.166834
03/21/2018,6.173720451090808,1.166834
03/21/2018,6.098479747772217,1.166834
03/22/2018,6.106541627580513,1.166834
03/22/2018,6.214027404785156,1.166834
03/23/2018,6.153567314147949,1.166834
03/23/2018,6.153567314147949,1.166834
03/26/2018,6.105197579905867,1.166834
03/26/2018,6.160284042358398,1.166834
03/27/2018,6.1804384505782695,1.166834
03/27/2018,6.254334926605225,1.166834
03/28/2018,6.2563690995472845,1.166834
03/28/2018,6.195364475250244,1.166834
03/29/2018,6.188587665327028,1.166834
03/29/2018,6.249592304229736,1.166834
04/02/2018,6.371599707521627,1.166834
04/02/2018,6.303816795349121,1.166834
04/03/2018,6.303817152095071,1.166834
04/03/2018,6.358044147491455,1.166834
04/04/2018,6.317374555777461,1.166834
04/04/2018,6.398714065551758,1.166834
04/05/2018,6.213663773282692,1.166834
04/05/2018,6.351263046264648,1.166834
04/06/2018,6.34448535322987,1.166834
04/06/2018,6.269924163818359,1.166834
04/09/2018,6.358719762117523,1.166834
04/09/2018,6.269924163818359,1.166834
04/10/2018,6.236034922290568,1.166834
04/10/2018,6.229256629943848,1.166834
04/11/2018,6.236033865479232,1.166834
04/11/2018,6.242812156677246,1.166834
04/12/2018,6.330931822766681,1.166834
04/12/2018,6.249592304229736,1.166834
04/13/2018,6.2631470302712895,1.166834
04/13/2018,6.242812156677246,1.166834
04/16/2018,6.29703955341106,1.166834
04/16/2018,6.229256629943848,1.166834
04/17/2018,6.222476005554199,1.166834
04/17/2018,6.222476005554199,1.166834
04/18/2018,6.269926384024175,1.166834
04/18/2018,6.229256629943848,1.166834
04/19/2018,6.236033288535097,1.166834
04/19/2018,6.256368160247803,1.166834
04/20/2018,6.249592674249141,1.166834
04/20/2018,6.263149261474609,1.166834
04/23/2018,6.303816846417426,1.166834
04/23/2018,6.297038555145264,1.166834
04/24/2018,6.2428110040323554,1.166834
04/24/2018,6.269924163818359,1.166834
04/25/2018,6.310593903497366,1.166834
04/25/2018,6.269924163818359,1.166834
04/26/2018,6.249590516240125,1.166834
04/26/2018,6.297038555145264,1.166834
04/27/2018,6.3059298946936915,1.166834
04/27/2018,6.319608688354492,1.166834
04/30/2018,6.327130712848437,1.166834
04/30/2018,6.31276798248291,1.166834
05/01/2018,6.36064576000678,1.166834
05/01/2018,6.358593940734863,1.166834
05/02/2018,6.388002403590093,1.166834
05/02/2018,6.360644817352295,1.166834
05/03/2018,6.360645426624659,1.166834
05/03/2018,6.326448440551758,1.166834
05/04/2018,6.326448440551758,1.166834
05/04/2018,6.326448440551758,1.166834
05/07/2018,6.285411471066969,1.166834
05/07/2018,6.305929660797119,1.166834
05/08/2018,6.299090851693436,1.166834
05/08/2018,6.326448440551758,1.166834
05/09/2018,6.326448197368613,1.166834
05/09/2018,6.340126991271973,1.166834
05/10/2018,6.326447566969011,1.166834
05/10/2018,6.483753681182861,1.166834
05/11/2018,6.449556713481612,1.166834
05/11/2018,6.4290385246276855,1.166834
05/14/2018,6.42904018659116,1.166834
05/14/2018,6.442718982696533,1.166834
05/15/2018,6.429038538467431,1.166834
05/15/2018,6.37432336807251,1.166834
05/16/2018,6.388002994298834,1.166834
05/16/2018,6.381163597106934,1.166834
05/17/2018,6.360645426624659,1.166834
05/17/2018,6.326448440551758,1.166834
05/18/2018,6.3880034842488564,1.166834
05/18/2018,6.353806495666504,1.166834
05/21/2018,6.388002994298834,1.166834
05/21/2018,6.381163597106934,1.166834
05/22/2018,6.422200054950053,1.166834
05/22/2018,6.360644817352295,1.166834
05/23/2018,6.394842746876189,1.166834
05/23/2018,6.388003349304199,1.166834
05/24/2018,6.394841947510947,1.166834
05/24/2018,6.4222002029418945,1.166834
05/25/2018,6.415361251629205,1.166834
05/25/2018,6.381163597106934,1.166834
05/29/2018,6.429038931096221,1.166834
05/29/2018,6.4222002029418945,1.166834
05/30/2018,6.472574608152214,1.166834
05/30/2018,6.417370796203613,1.166834
05/31/2018,6.50707347927001,1.166834
05/31/2018,6.458770751953125,1.166834
06/01/2018,6.465673541449142,1.166834
06/01/2018,6.417370796203613,1.166834
06/04/2018,6.3966692499140345,1.166834
06/04/2018,6.472574234008789,1.166834
06/05/2018,6.4311712088093325,1.166834
06/05/2018,6.472574234008789,1.166834
06/06/2018,6.520874780503196,1.166834
06/06/2018,6.479473114013672,1.166834
06/07/2018,6.510524631509938,1.166834
06/07/2018,6.500174045562744,1.166834
06/08/2018,6.520876407623292,1.166834
06/08/2018,6.520876407623291,1.166834
06/11/2018,6.52087610236106,1.166834
06/11/2018,6.465672969818115,1.166834
06/12/2018,6.4656711459881855,1.166834
06/12/2018,6.5415754318237305,1.166834
06/13/2018,6.490514164748226,1.166834
06/13/2018,6.548478126525879,1.166834
06/14/2018,6.555379917591121,1.166834
06/14/2018,6.527777671813965,1.166834
06/15/2018,6.541577722199249,1.166834
06/15/2018,6.589880466461182,1.166834
06/18/2018,6.62438226808517,1.166834
06/18/2018,6.562278747558594,1.166834
06/19/2018,6.569868106260505,1.166834
06/19/2018,6.555377960205078,1.166834
06/20/2018,6.5691777051210964,1.166834
06/20/2018,6.603679656982422,1.166834
06/21/2018,6.624381065368652,1.166834
06/21/2018,6.624381065368652,1.166834
06/22/2018,6.672684994850604,1.166834
06/22/2018,6.645083427429199,1.166834
06/25/2018,6.645083356920924,1.166834
06/25/2018,6.610581398010254,1.166834
06/26/2018,6.5898794440679795,1.166834
06/26/2018,6.513975143432617,1.166834
06/27/2018,6.548478486619179,1.166834
06/27/2018,6.534677028656006,1.166834
06/28/2018,6.508919350681802,1.1668340000000001
06/28/2018,6.439305305480957,1.1668340000000001
06/29/2018,6.481074272344313,1.1668340000000001
06/29/2018,6.432344436645508,1.1668340000000001
07/02/2018,6.432344258940804,1.1668340000000001
07/02/2018,6.45322847366333,1.1668340000000001
07/03/2018,6.531890726549113,1.1668340000000001
07/03/2018,6.474111080169678,1.1668340000000001
07/05/2018,6.494997857694377,1.1668340000000001
07/05/2018,6.508920669555664,1.1668340000000001
07/06/2018,6.543029594350462,1.1668340000000001
07/06/2018,6.571571350097656,1.1668340000000001
07/09/2018,6.571572840355964,1.1668340000000001
07/09/2018,6.564611434936523,1.1668340000000001
07/10/2018,6.564610347905255,1.1668340000000001
07/10/2018,6.467150688171387,1.1668340000000001
07/11/2018,6.474111080169678,1.1668340000000001
07/11/2018,6.474111080169678,1.1668340000000001
07/12/2018,6.453226870634942,1.1668340000000001
07/12/2018,6.474111080169678,1.1668340000000001
07/13/2018,6.474110965405208,1.1668340000000001
07/13/2018,6.488033771514893,1.1668340000000001
07/16/2018,6.501956692882659,1.1668340000000001
07/16/2018,6.474111080169678,1.1668340000000001
07/17/2018,6.494996960304887,1.1668340000000001
07/17/2018,6.390575885772705,1.1668340000000001
07/18/2018,6.474112867244483,1.1668340000000001
07/18/2018,6.432344436645508,1.1668340000000001
07/19/2018,6.474112688385855,1.1668340000000001
07/19/2018,6.45322847366333,1.1668340000000001
07/20/2018,6.453228831388104,1.1668340000000001
07/20/2018,6.4114603996276855,1.1668340000000001
07/23/2018,6.4393058417453375,1.1668340000000001
07/23/2018,6.432344436645508,1.1668340000000001
07/24/2018,6.39753758904088,1.1668340000000001
07/24/2018,6.4114603996276855,1.1668340000000001
07/25/2018,6.405892896131084,1.1668340000000001
07/25/2018,6.454622745513916,1.1668340000000001
07/26/2018,6.411458451565471,1.1668340000000001
07/26/2018,6.474111080169678,1.1668340000000001
07/27/2018,6.453227879637977,1.1668340000000001
07/27/2018,6.467150688171387,1.1668340000000001
07/30/2018,6.539501667022705,1.1668340000000001
07/30/2018,6.539501667022705,1.1668340000000001
07/31/2018,6.49735599401129,1.1668340000000001
07/31/2018,6.553549289703369,1.1668340000000001
08/01/2018,6.5465223438721765,1.1668340000000001
08/01/2018,6.5135087966918945,1.1668340000000001
08/02/2018,6.533178377245667,1.1668340000000001
08/02/2018,6.518428325653076,1.1668340000000001
08/03/2018,6.546525829737428,1.1668340000000001
08/03/2018,6.539501667022705,1.1668340000000001
08/06/2018,6.532475761120901,1.1668340000000001
08/06/2018,6.545821666717529,1.1668340000000001
08/07/2018,6.545820862653926,1.1668340000000001
08/07/2018,6.504378318786621,1.1668340000000001
08/08/2018,6.5395010640751465,1.1668340000000001
08/08/2018,6.532476902008057,1.1668340000000001
08/09/2018,6.513511636314212,1.1668340000000001
08/09/2018,6.5956950187683105,1.1668340000000001
08/10/2018,6.609742281879601,1.1668340000000001
08/10/2018,6.722128868103027,1.1668340000000001
08/13/2018,6.701055716986628,1.1668340000000001
08/13/2018,6.658910751342773,1.1668340000000001
08/14/2018,6.704567797456949,1.1668340000000001
08/14/2018,6.658910751342773,1.1668340000000001
08/15/2018,6.701054315647572,1.1668340000000001
08/15/2018,6.687005996704102,1.1668340000000001
08/16/2018,6.729152360749198,1.1668340000000001
08/16/2018,6.658910751342773,1.1668340000000001
08/17/2018,6.679984920200777,1.1668340000000001
08/17/2018,6.6729607582092285,1.1668340000000001
08/20/2018,6.743201785241648,1.1668340000000001
08/20/2018,6.708080291748047,1.1668340000000001
08/21/2018,6.708080771297775,1.1668340000000001
08/21/2018,6.946902275085449,1.1668340000000001
08/22/2018,6.8696361024251775,1.1668340000000001
08/22/2018,6.883685111999512,1.1668340000000001
08/23/2018,6.899840683392625,1.1668340000000001
08/23/2018,6.883685111999512,1.1668340000000001
08/24/2018,6.848564399750076,1.1668340000000001
08/24/2018,6.862612724304199,1.1668340000000001
08/27/2018,6.848563617999377,1.1668340000000001
08/27/2018,6.883685111999512,1.1668340000000001
08/28/2018,6.8836844131558514,1.1668340000000001
08/28/2018,6.897732734680176,1.1668340000000001
08/29/2018,6.932853952928796,1.1668340000000001
08/29/2018,7.038217067718506,1.1668340000000001
08/30/2018,6.976594881079735,1.1668340000000001
08/30/2018,6.99075984954834,1.1668340000000001
08/31/2018,7.01909319204199,1.1668340000000001
08/31/2018,6.983678340911865,1.1668340000000001
09/04/2018,6.983680415293475,1.1668340000000001
09/04/2018,6.898686408996582,1.1668340000000001
09/05/2018,6.898684677155635,1.1668340000000001
09/05/2018,7.004927158355713,1.1668340000000001
09/06/2018,7.040341361438749,1.1668340000000001
09/06/2018,6.976595878601074,1.1668340000000001
09/07/2018,7.012011152101114,1.1668340000000001
09/07/2018,6.955348491668701,1.1668340000000001
09/10/2018,7.026175578250777,1.1668340000000001
09/10/2018,7.125335216522217,1.1668340000000001
09/11/2018,7.125333196806959,1.1668340000000001
09/11/2018,7.075045108795166,1.1668340000000001
09/12/2018,7.118255076363065,1.1668340000000001
09/12/2018,6.728699207305908,1.1668340000000001
09/13/2018,6.700365635163946,1.1668340000000001
09/13/2018,6.579957485198975,1.1668340000000001
09/14/2018,6.629535805437253,1.1668340000000001
09/14/2018,6.700364112854004,1.1668340000000001
09/17/2018,6.749946168366631,1.1668340000000001
09/17/2018,6.594123840332031,1.1668340000000001
09/18/2018,6.594121037753902,1.1668340000000001
09/18/2018,6.735778331756592,1.1668340000000001
09/19/2018,6.764109677352587,1.1668340000000001
09/19/2018,6.813690185546875,1.1668340000000001
09/20/2018,6.834940115825417,1.1668340000000001
09/20/2018,6.845564365386963,1.1668340000000001
09/21/2018,6.820772279381176,1.1668340000000001
09/21/2018,6.827855110168457,1.1668340000000001
09/24/2018,6.8349391884355875,1.1668340000000001
09/24/2018,7.004927158355713,1.1668340000000001
09/25/2018,6.982263255374097,1.1668340000000001
09/25/2018,6.955348491668701,1.1668340000000001
09/26/2018,6.9765956443050925,1.1668340000000001
09/26/2018,6.922057151794434,1.1668340000000001
09/27/2018,7.000637723137991,1.1668340000000001
09/27/2018,7.0649285316467285,1.1668340000000001
09/28/2018,7.093504534644469,1.1668340000000001
09/28/2018,6.929203987121582,1.1668340000000001
10/01/2018,6.836335656627867,1.1668340000000001
10/01/2018,6.843479156494141,1.1668340000000001
10/02/2018,6.850623366721437,1.1668340000000001
10/02/2018,6.8077616691589355,1.1668340000000001
10/03/2018,6.822048681064804,1.1668340000000001
10/03/2018,6.7720441818237305,1.1668340000000001
10/04/2018,6.729184853528392,1.1668340000000001
10/04/2018,6.7791900634765625,1.1668340000000001
10/05/2018,6.929201598662102,1.1668340000000001
10/05/2018,6.943488597869873,1.1668340000000001
10/08/2018,6.964919119030599,1.1668340000000001
10/08/2018,6.893484115600586,1.1668340000000001
10/09/2018,6.929201598662102,1.1668340000000001
10/09/2018,6.943488597869873,1.1668340000000001
10/10/2018,6.943487876807726,1.1668340000000001
10/10/2018,6.88633918762207,1.1668340000000001
10/11/2018,6.7934770210572735,1.1668340000000001
10/11/2018,6.857768535614014,1.1668340000000001
10/12/2018,6.914915581037267,1.1668340000000001
10/12/2018,6.87919807434082,1.1668340000000001
10/15/2018,6.8434787794368335,1.1668340000000001
10/15/2018,6.827763080596924,1.1668340000000001
10/16/2018,6.807761669158935,1.1668340000000001
10/16/2018,6.8077616691589355,1.1668340000000001
10/17/2018,6.834193784043526,1.1668340000000001
10/17/2018,6.836336135864258,1.1668340000000001
10/18/2018,6.850625514984131,1.1668340000000001
10/18/2018,6.850625514984131,1.1668340000000001
10/19/2018,6.822050808218713,1.1668340000000001
10/19/2018,6.850625514984131,1.1668340000000001
10/22/2018,6.807760974234924,1.1668340000000001
10/22/2018,6.7934746742248535,1.1668340000000001
10/23/2018,6.7363287786755555,1.1668340000000001
10/23/2018,6.071982383728027,1.1668340000000001
10/24/2018,6.036263106668306,1.1668340000000001
10/24/2018,5.707662105560303,1.1668340000000001
10/25/2018,5.714806024414017,1.1668340000000001
10/25/2018,5.84338903427124,1.1668340000000001
10/26/2018,5.786240758938686,1.1668340000000001
10/26/2018,5.979115962982178,1.1668340000000001
10/29/2018,5.99340298676587,1.1668340000000001
10/29/2018,5.936254978179932,1.1668340000000001
10/30/2018,5.988927425806418,1.1668340000000001
10/30/2018,5.895125389099121,1.1668340000000001
10/31/2018,5.873479844612322,1.1668340000000001
10/31/2018,5.83740234375,1.1668340000000001
11/01/2018,5.837401002290292,1.1668340000000001
11/01/2018,5.927595615386963,1.1668340000000001
11/02/2018,5.952850164058211,1.1668340000000001
11/02/2018,5.8590474128723145,1.1668340000000001
11/05/2018,5.89512670966634,1.1668340000000001
11/05/2018,5.8446173667907715,1.1668340000000001
11/06/2018,5.8446179144559025,1.1668340000000001
11/06/2018,5.83740234375,1.1668340000000001
11/07/2018,5.822969782668311,1.1668340000000001
11/07/2018,5.873478412628174,1.1668340000000001
11/08/2018,5.887910435347094,1.1668340000000001
11/08/2018,5.88069486618042,1.1668340000000001
11/09/2018,5.844617296725428,1.1668340000000001
11/09/2018,5.851832866668701,1.1668340000000001
11/12/2018,5.822970103033595,1.1668340000000001
11/12/2018,5.902341365814209,1.1668340000000001
11/13/2018,5.822970136850971,1.1668340000000001
11/13/2018,5.786891937255859,1.1668340000000001
11/14/2018,5.786891792570529,1.1668340000000001
11/14/2018,5.76524543762207,1.1668340000000001
11/15/2018,5.750815426613122,1.1668340000000001
11/15/2018,5.808540344238281,1.1668340000000001
11/16/2018,5.786892630891625,1.1668340000000001
11/16/2018,5.887911319732666,1.1668340000000001
11/19/2018,5.859048633242137,1.1668340000000001
11/19/2018,5.808540344238281,1.1668340000000001
11/20/2018,5.808538997441996,1.1668340000000001
11/20/2018,5.873478412628174,1.1668340000000001
11/21/2018,5.902342302053525,1.1668340000000001
11/21/2018,5.952851295471191,1.1668340000000001
11/23/2018,5.952851295471191,1.1668340000000001
11/23/2018,5.952851295471191,1.1668340000000001
11/26/2018,5.960066584540298,1.1668340000000001
11/26/2018,5.98171329498291,1.1668340000000001
11/27/2018,5.94563428580017,1.1668340000000001
11/27/2018,6.053867816925049,1.1668340000000001
11/28/2018,6.06108414246352,1.1668340000000001
11/28/2018,6.025006294250488,1.1668340000000001
11/29/2018,6.049057589270866,1.1668340000000001
11/29/2018,6.027193546295166,1.1668340000000001
11/30/2018,6.085497206030443,1.1668340000000001
11/30/2018,6.121937274932861,1.1668340000000001
12/03/2018,6.1219366983897014,1.1668340000000001
12/03/2018,6.092785358428955,1.1668340000000001
12/04/2018,6.063632999543906,1.1668340000000001
12/04/2018,6.056344985961914,1.1668340000000001
12/06/2018,5.990753834211012,1.1668340000000001
12/06/2018,6.100074768066406,1.1668340000000001
12/07/2018,6.121937043210133,1.1668340000000001
12/07/2018,5.968888759613037,1.1668340000000001
12/10/2018,5.96888878144202,1.1668340000000001
12/10/2018,5.837704181671143,1.1668340000000001
12/11/2018,5.881432175644058,1.1668340000000001
12/11/2018,5.932447910308838,1.1668340000000001
12/12/2018,5.910584107763316,1.1668340000000001
12/12/2018,5.881432056427002,1.1668340000000001
12/13/2018,5.925161055554692,1.1668340000000001
12/13/2018,5.939737796783447,1.1668340000000001
12/14/2018,5.917872003885578,1.1668340000000001
12/14/2018,5.830416202545166,1.1668340000000001
12/17/2018,5.844991837134567,1.1668340000000001
12/17/2018,5.7356719970703125,1.1668340000000001
12/18/2018,5.757535457611084,1.1668340000000001
12/18/2018,5.757535457611084,1.1668340000000001
12/19/2018,5.750249751845527,1.1668340000000001
12/19/2018,5.677369594573975,1.1668340000000001
12/20/2018,5.670080555436824,1.1668340000000001
12/20/2018,5.5935564041137695,1.1668340000000001
12/21/2018,5.575335626892059,1.1668340000000001
12/21/2018,5.563674449920654,1.1668340000000001
12/24/2018,5.538894606294541,1.1668340000000001
12/24/2018,5.444150447845459,1.1668340000000001
12/26/2018,5.524318900603413,1.1668340000000001
12/26/2018,5.557114601135254,1.1668340000000001
12/27/2018,5.648215444787094,1.1668340000000001
12/27/2018,5.823127746582031,1.1668340000000001
12/28/2018,5.9469265962608375,1.205858
12/28/2018,6.076043128967285,1.205858
12/31/2018,6.076044831708208,1.205858
12/31/2018,5.962119102478027,1.205858
01/02/2019,5.962117431663467,1.205858
01/02/2019,6.076043128967285,1.205858
01/03/2019,6.076043529462847,1.205858
01/03/2019,6.0380682945251465,1.205858
01/04/2019,6.060853496484607,1.205858
01/04/2019,6.068448543548584,1.205858
01/07/2019,6.076043529462847,1.205858
01/07/2019,6.0380682945251465,1.205858
01/08/2019,6.0380686062346545,1.205858
01/08/2019,6.007688045501709,1.205858
01/09/2019,6.038068650919562,1.205858
01/09/2019,6.030473232269287,1.205858
01/10/2019,6.030473232269287,1.205858
01/10/2019,6.030473232269287,1.205858
01/11/2019,6.038067201942752,1.205858
01/11/2019,6.022876739501953,1.205858
01/14/2019,6.030472876323188,1.205858
01/14/2019,6.0380682945251465,1.205858
01/15/2019,6.045662247555976,1.205858
01/15/2019,6.022876739501953,1.205858
01/16/2019,6.10642334619859,1.205858
01/16/2019,6.0380682945251465,1.205858
01/17/2019,6.015284061431885,1.205858
01/17/2019,6.015284061431885,1.205858
01/18/2019,6.0380682945251465,1.205858
01/18/2019,6.0380682945251465,1.205858
01/22/2019,5.9697128716372845,1.205858
01/22/2019,6.0380682945251465,1.205858
01/23/2019,6.0380682945251465,1.205858
01/23/2019,6.0380682945251465,1.205858
01/24/2019,6.0380682945251465,1.205858
01/24/2019,6.0380682945251465,1.205858
01/25/2019,6.038068650919562,1.205858
01/25/2019,6.030473232269287,1.205858
01/28/2019,6.0304729370142764,1.205858
01/28/2019,6.068448543548584,1.205858
01/29/2019,6.098827991475119,1.205858
01/29/2019,6.121613502502441,1.205858
01/30/2019,6.1699605014225405,1.205858
01/30/2019,6.1392645835876465,1.205858
01/31/2019,6.1392645835876465,1.205858
01/31/2019,6.1392645835876465,1.205858
02/01/2019,6.1392645835876465,1.205858
02/01/2019,6.1392645835876465,1.205858
02/04/2019,6.139263487415007,1.205858
02/04/2019,6.162285327911377,1.205858
02/05/2019,6.139263979409702,1.205858
02/05/2019,6.2390265464782715,1.205858
02/06/2019,6.216004704136952,1.205858
02/06/2019,6.2390265464782715,1.205858
02/07/2019,6.231353251742624,1.205858
02/07/2019,6.269724369049072,1.205858
02/08/2019,6.3004202876942825,1.205858
02/08/2019,6.269724369049072,1.205858
02/11/2019,6.2773980674026975,1.205858
02/11/2019,6.269724369049072,1.205858
02/12/2019,6.2620500056742685,1.205858
02/12/2019,6.285071849822998,1.205858
02/13/2019,6.354139947250177,1.205858
02/13/2019,6.361814022064209,1.205858
02/14/2019,6.3311164424663335,1.205858
02/14/2019,6.3694868087768555,1.205858
02/15/2019,6.33879008436462,1.205858
02/15/2019,6.346464157104492,1.205858
02/19/2019,6.346464732259602,1.205858
02/19/2019,6.377161026000977,1.205858
02/20/2019,6.415533191416986,1.205858
02/20/2019,6.4845991134643555,1.205858
02/21/2019,6.484596957520387,1.205858
02/21/2019,6.446226596832275,1.205858
02/22/2019,6.484599347915355,1.205858
02/22/2019,6.522969722747803,1.205858
02/25/2019,6.561339054370259,1.205858
02/25/2019,6.5076212882995605,1.205858
02/26/2019,6.515293034186416,1.205858
02/26/2019,6.499945640563965,1.205858
02/27/2019,6.5255226503749,1.205858
02/27/2019,6.494522571563721,1.205858
02/28/2019,6.510022669348235,1.205858
02/28/2019,6.525522708892822,1.205858
03/01/2019,6.5255226503749,1.205858
03/01/2019,6.494522571563721,1.205858
03/04/2019,6.494521862593981,1.205858
03/04/2019,6.378271579742432,1.205858
03/05/2019,6.370520589843329,1.205858
03/05/2019,6.324020862579346,1.205858
03/06/2019,6.347271473439739,1.205858
03/06/2019,6.362771511077881,1.205858
03/07/2019,6.362770805208549,1.205858
03/07/2019,6.300770282745361,1.205858
03/08/2019,6.308521511505121,1.205858
03/08/2019,6.331772327423096,1.205858
03/11/2019,6.370521100643818,1.205858
03/11/2019,6.386021137237549,1.205858
03/12/2019,6.378271579742432,1.205858
03/12/2019,6.378271579742432,1.205858
03/13/2019,6.347270769097697,1.205858
03/13/2019,6.254270553588867,1.205858
03/14/2019,6.2155200851930195,1.205858
03/14/2019,6.300770282745361,1.205858
03/15/2019,6.308520793914795,1.205858
03/15/2019,6.308520793914795,1.205858
03/18/2019,6.3085210312427025,1.205858
03/18/2019,6.378271579742432,1.205858
03/19/2019,6.393772715240173,1.205858
03/19/2019,6.455772876739502,1.205858
03/20/2019,6.4790222273007405,1.205858
03/20/2019,6.440271377563477,1.205858
03/21/2019,6.463522360293097,1.205858
03/21/2019,6.424772262573242,1.205858
03/22/2019,6.3782697255791065,1.205858
03/22/2019,6.401519775390625,1.205858
03/25/2019,6.4092722382201535,1.205858
03/25/2019,6.432522296905518,1.205858
03/26/2019,6.43252047438833,1.205858
03/26/2019,6.471270561218262,1.205858
03/27/2019,6.471272931276153,1.205858
03/27/2019,6.463522911071777,1.205858
03/28/2019,6.4971833031652215,1.2058579999999999
03/28/2019,6.52066707611084,1.2058579999999999
03/29/2019,6.520664397588008,1.2058579999999999
03/29/2019,6.465868949890137,1.2058579999999999
04/01/2019,6.465870365166645,1.2058579999999999
04/01/2019,6.489354133605957,1.2058579999999999
04/02/2019,6.497182056419062,1.2058579999999999
04/02/2019,6.489354133605957,1.2058579999999999
04/03/2019,6.489353519510863,1.2058579999999999
04/03/2019,6.45021390914917,1.2058579999999999
04/04/2019,6.443953191240397,1.2058579999999999
04/04/2019,6.477612495422363,1.2058579999999999
04/05/2019,6.512836933135986,1.2058579999999999
04/05/2019,6.512836933135986,1.2058579999999999
04/08/2019,6.512839151795634,1.2058579999999999
04/08/2019,6.52066707611084,1.2058579999999999
04/09/2019,6.551978828513673,1.2058579999999999
04/09/2019,6.50892448425293,1.2058579999999999
04/10/2019,6.5128385284243615,1.2058579999999999
04/10/2019,6.505010604858398,1.2058579999999999
04/11/2019,6.497182056419062,1.2058579999999999
04/11/2019,6.489354133605957,1.2058579999999999
04/12/2019,6.497181089838885,1.2058579999999999
04/12/2019,6.512836933135986,1.2058579999999999
04/15/2019,6.512838035279105,1.2058579999999999
04/15/2019,6.528493881225586,1.2058579999999999
04/16/2019,6.567634312799395,1.2058579999999999
04/16/2019,6.544151306152344,1.2058579999999999
04/17/2019,6.551979230099013,1.2058579999999999
04/17/2019,6.544151306152344,1.2058579999999999
04/18/2019,6.551979230099013,1.2058579999999999
04/18/2019,6.544151306152344,1.2058579999999999
04/22/2019,6.536321640014648,1.2058579999999999
04/22/2019,6.536321640014648,1.2058579999999999
04/23/2019,6.544150283037727,1.2058579999999999
04/23/2019,6.6067728996276855,1.2058579999999999
04/24/2019,6.614600358280803,1.2058579999999999
04/24/2019,6.583288669586182,1.2058579999999999
04/25/2019,6.5989448380130336,1.2058579999999999
04/25/2019,6.622429370880127,1.2058579999999999
04/26/2019,6.653739293797491,1.2058579999999999
04/26/2019,6.716363430023193,1.2058579999999999
04/29/2019,6.758258118339708,1.2058579999999999
04/29/2019,6.86892032623291,1.2058579999999999
04/30/2019,6.861014952681296,1.2058579999999999
04/30/2019,6.797779083251953,1.2058579999999999
05/01/2019,6.7582577118919955,1.2058579999999999
05/01/2019,6.766162872314453,1.2058579999999999
05/02/2019,6.805684566497803,1.2058579999999999
05/02/2019,6.805684566497803,1.2058579999999999
05/03/2019,6.805683986914896,1.2058579999999999
05/03/2019,6.7898759841918945,1.2058579999999999
05/06/2019,6.766162307538322,1.2058579999999999
05/06/2019,6.797779083251953,1.2058579999999999
05/07/2019,6.797780434419766,1.2058579999999999
05/07/2019,6.70292854309082,1.2058579999999999
05/08/2019,6.734543747355223,1.2058579999999999
05/08/2019,6.615978717803955,1.2058579999999999
05/09/2019,6.623883336769903,1.2058579999999999
05/09/2019,6.655500888824463,1.2058579999999999
05/10/2019,6.639692994247997,1.2058579999999999
05/10/2019,6.695024490356445,1.2058579999999999
05/13/2019,6.695021873652438,1.2058579999999999
05/13/2019,6.639690399169922,1.2058579999999999
05/14/2019,6.615978580952173,1.2058579999999999
05/14/2019,6.8293962478637695,1.2058579999999999
