BNS,Bank Nova Scotia Halifax Pfd 3,
Date,Price,Dividend,Annualized Dividend
08/14/2006,21.35202438242019,0.0,1.304
08/15/2006,21.33643726889375,0.0,1.304
08/16/2006,21.731271841866313,0.0,1.304
08/17/2006,21.91309111996897,0.0,1.304
08/18/2006,22.209218615794946,0.0,1.304
08/21/2006,22.287146115282148,0.0,1.304
08/22/2006,22.604052339645165,0.0,1.304
08/23/2006,23.004080221936142,0.0,1.304
08/24/2006,23.09239185405428,0.0,1.304
08/25/2006,23.009264514627237,0.0,1.304
08/28/2006,22.635228712896133,0.0,1.304
08/29/2006,22.87938450193327,0.0,1.304
08/30/2006,22.370267918190336,0.0,1.304
08/31/2006,22.287152442293916,0.0,1.304
09/01/2006,22.271562267719453,0.0,1.304
09/05/2006,22.17805823240635,0.0,1.304
09/06/2006,22.115707184744657,0.0,1.304
09/07/2006,21.8195858467243,0.0,1.304
09/08/2006,21.492292094341202,0.0,1.304
09/11/2006,21.523464769031275,0.0,1.304
09/12/2006,21.71568489074707,0.0,1.304
09/13/2006,21.70528953623218,0.0,1.304
09/14/2006,21.814393819487734,0.0,1.304
09/15/2006,21.741658015638702,0.0,1.304
09/18/2006,21.944273265418104,0.0,1.304
09/19/2006,22.131295214025883,0.0,1.304
09/20/2006,22.18324456114082,0.0,1.304
09/21/2006,22.235189141245424,0.0,1.304
09/22/2006,22.380658433387516,0.0,1.304
09/25/2006,22.333907334068307,0.0,1.304
09/26/2006,22.656000238152224,0.0,1.304
09/27/2006,22.52093284783603,0.0,1.304
09/28/2006,22.754716554750342,0.0,1.304
09/29/2006,22.726667118508914,0.347,1.311
10/02/2006,22.54338710932516,0.0,1.311
10/03/2006,22.805215352262483,0.0,1.311
10/04/2006,22.480550037281457,0.0,1.311
10/05/2006,22.752845447607903,0.0,1.311
10/06/2006,22.600986288525096,0.0,1.311
10/09/2006,22.42294562033215,0.0,1.311
10/10/2006,22.553857323519377,0.0,1.311
10/11/2006,22.150645448806127,0.0,1.311
10/12/2006,21.82073953418353,0.0,1.311
10/13/2006,21.731725480448972,0.0,1.311
10/16/2006,21.99355854920701,0.0,1.311
10/17/2006,22.024964023343173,0.0,1.311
10/18/2006,21.789325822163235,0.0,1.311
10/19/2006,21.79978891281912,0.0,1.311
10/20/2006,22.223954722906573,0.0,1.311
10/23/2006,22.250136870994837,0.0,1.311
10/24/2006,22.511961623614944,0.0,1.311
10/25/2006,22.621932017751643,0.0,1.311
10/26/2006,22.758080795156687,0.0,1.311
10/27/2006,22.852344250200915,0.0,1.311
10/30/2006,22.621939054486894,0.0,1.311
10/31/2006,22.85757330543208,0.0,1.311
11/01/2006,22.936131004300307,0.0,1.311
11/02/2006,23.177011689216794,0.0,1.311
11/03/2006,23.857767067828476,0.0,1.311
11/06/2006,23.6430650869283,0.0,1.311
11/07/2006,23.794924839790102,0.0,1.311
11/08/2006,23.444080139099217,0.0,1.311
11/09/2006,23.637833882875096,0.0,1.311
11/10/2006,23.705895094263614,0.0,1.311
11/13/2006,23.585460099771808,0.0,1.311
11/14/2006,23.899654282355232,0.0,1.311
11/15/2006,23.957267732141776,0.0,1.311
11/16/2006,24.28192460094621,0.0,1.311
11/17/2006,24.14578090191172,0.0,1.311
11/20/2006,23.9206012096098,0.0,1.311
11/21/2006,23.873477149912514,0.0,1.311
11/22/2006,24.07769394638222,0.0,1.311
11/24/2006,24.245263955864807,0.0,1.311
11/27/2006,24.260975415887746,0.0,1.311
11/28/2006,24.098631074792316,0.0,1.311
11/29/2006,24.297641636567732,0.0,1.311
11/30/2006,23.86823707401123,0.0,1.311
12/01/2006,23.86299982342876,0.0,1.311
12/04/2006,23.459784371241213,0.0,1.311
12/05/2006,23.559273610650887,0.0,1.311
12/06/2006,23.669245654549734,0.0,1.311
12/07/2006,23.417889685475004,0.0,1.311
12/08/2006,23.53309271656351,0.0,1.311
12/11/2006,23.606407263461378,0.0,1.311
12/12/2006,23.43360343608526,0.0,1.311
12/13/2006,23.711131614869323,0.0,1.311
12/14/2006,23.4964369449436,0.0,1.311
12/15/2006,23.810636958961954,0.0,1.311
12/18/2006,23.899661917992624,0.0,1.311
12/19/2006,23.805396274607414,0.0,1.311
12/20/2006,23.94155298932304,0.0,1.311
12/21/2006,23.87870471455329,0.0,1.311
12/22/2006,23.794924332840335,0.0,1.311
12/26/2006,23.76874117374921,0.0,1.311
12/27/2006,23.794920515496433,0.0,1.311
12/28/2006,23.839293997104015,0.363,1.365
12/29/2006,23.712595673193174,0.0,1.365
01/03/2007,23.659804721817785,0.0,1.365
01/04/2007,23.46976889554036,0.0,1.365
01/05/2007,23.46977307287085,0.0,1.365
01/08/2007,23.43281810926178,0.0,1.365
01/09/2007,23.300835978778018,0.0,1.365
01/10/2007,23.110803678177913,0.0,1.365
01/11/2007,22.794068762289328,0.0,1.365
01/12/2007,22.93131609635366,0.0,1.365
01/16/2007,23.184711416797693,0.0,1.365
01/17/2007,23.23750227458739,0.0,1.365
01/18/2007,23.195261621558508,0.0,1.365
01/19/2007,23.121357680091688,0.0,1.365
01/22/2007,23.110805551737172,0.0,1.365
01/23/2007,22.651538085261564,0.0,1.365
01/24/2007,22.91020788442805,0.0,1.365
01/25/2007,23.14776136699766,0.0,1.365
01/26/2007,22.994676622249575,0.0,1.365
01/29/2007,23.068570345783325,0.0,1.365
01/30/2007,22.772959128403343,0.0,1.365
01/31/2007,22.72544939670581,0.0,1.365
02/01/2007,22.841586530507417,0.0,1.365
02/02/2007,23.068576255896357,0.0,1.365
02/05/2007,22.86270280848953,0.0,1.365
02/06/2007,23.11080503202495,0.0,1.365
02/07/2007,23.21639044741123,0.0,1.365
02/08/2007,23.00522508878855,0.0,1.365
02/09/2007,23.105534370326204,0.0,1.365
02/12/2007,23.137198576492207,0.0,1.365
02/13/2007,23.052728429386487,0.0,1.365
02/14/2007,23.285004803794646,0.0,1.365
02/15/2007,23.34307563051105,0.0,1.365
02/16/2007,23.448647844854275,0.0,1.365
02/20/2007,23.21110132730182,0.0,1.365
02/21/2007,23.43281790905965,0.0,1.365
02/22/2007,23.575344062836454,0.0,1.365
02/23/2007,23.601737910140734,0.0,1.365
02/26/2007,23.538390766474933,0.0,1.365
02/27/2007,23.36418874959857,0.0,1.365
02/28/2007,22.99995458742802,0.0,1.365
03/01/2007,22.7518434288362,0.0,1.365
03/02/2007,22.435113948281668,0.0,1.365
03/05/2007,22.123659222659114,0.0,1.365
03/06/2007,22.667381638408564,0.0,1.365
03/07/2007,22.794067027342095,0.0,1.365
03/08/2007,23.253339842682724,0.0,1.365
03/09/2007,23.543677579438516,0.0,1.365
03/12/2007,23.754825368867166,0.0,1.365
03/13/2007,23.892072727889822,0.0,1.365
03/14/2007,23.464492029368277,0.0,1.365
03/15/2007,23.58590167749312,0.0,1.365
03/16/2007,23.633418303538008,0.0,1.365
03/19/2007,23.876235663975535,0.0,1.365
03/20/2007,24.12433924424299,0.0,1.365
03/21/2007,24.409404728395376,0.0,1.365
03/22/2007,24.8422769942236,0.0,1.365
03/23/2007,24.604716112511976,0.0,1.365
03/26/2007,24.678621215142126,0.0,1.365
03/27/2007,24.57304466284722,0.0,1.365
03/28/2007,24.551929358682937,0.0,1.365
03/29/2007,24.567765890851025,0.0,1.365
03/30/2007,24.802255127325274,0.362,1.419
04/02/2007,24.525609261068087,0.0,1.419
04/03/2007,24.632012801230136,0.0,1.419
04/04/2007,24.669249810795073,0.0,1.419
04/05/2007,24.850134079964818,0.0,1.419
04/09/2007,24.812886658184006,0.0,1.419
04/10/2007,24.940578879627797,0.0,1.419
04/11/2007,24.7650064556634,0.0,1.419
04/12/2007,24.882061678910624,0.0,1.419
04/13/2007,24.967184210454207,0.0,1.419
04/16/2007,24.91397666982732,0.0,1.419
04/17/2007,25.13742169365799,0.0,1.419
04/18/2007,25.211902014266236,0.0,1.419
04/19/2007,25.398107723239477,0.0,1.419
04/20/2007,25.536431474756288,0.0,1.419
04/23/2007,25.568344667422902,0.0,1.419
04/24/2007,25.594950639446793,0.0,1.419
04/25/2007,25.70666934422802,0.0,1.419
04/26/2007,25.706668483943073,0.0,1.419
04/27/2007,25.690715264703364,0.0,1.419
04/30/2007,25.919477945642356,0.0,1.419
05/01/2007,25.754552739388725,0.0,1.419
05/02/2007,25.23850056426811,0.0,1.419
05/03/2007,25.525785075572344,0.0,1.419
05/04/2007,25.62686912938835,0.0,1.419
05/07/2007,25.956719605562864,0.0,1.419
05/08/2007,25.754558960836473,0.0,1.419
05/09/2007,25.696032602380708,0.0,1.419
05/10/2007,25.46194534942856,0.0,1.419
05/11/2007,25.164029637614608,0.0,1.419
05/14/2007,25.46725718424329,0.0,1.419
05/15/2007,25.80243704600135,0.0,1.419
05/16/2007,25.972671304555348,0.0,1.419
05/17/2007,26.201439749915988,0.0,1.419
05/18/2007,26.40361208127507,0.0,1.419
05/21/2007,26.472761308585383,0.0,1.419
05/22/2007,26.488723821703612,0.0,1.419
05/23/2007,26.440844221794222,0.0,1.419
05/24/2007,26.616411134329937,0.0,1.419
05/25/2007,26.366356952554426,0.0,1.419
05/29/2007,26.690887303850484,0.0,1.419
05/30/2007,26.79197030038465,0.0,1.419
05/31/2007,26.96752459296127,0.0,1.419
06/01/2007,26.78132440918138,0.0,1.419
06/04/2007,26.781325950717445,0.0,1.419
06/05/2007,26.70684226105528,0.0,1.419
06/06/2007,26.4408489024119,0.0,1.419
06/07/2007,26.148236821003184,0.0,1.419
06/08/2007,25.50983249570025,0.0,1.419
06/11/2007,26.009916098811612,0.0,1.419
06/12/2007,25.80775186265243,0.0,1.419
06/13/2007,26.00459053127047,0.0,1.419
06/14/2007,26.403599489797816,0.0,1.419
06/15/2007,26.48338932252349,0.0,1.419
06/18/2007,26.41424308945114,0.0,1.419
06/19/2007,26.25464192934174,0.0,1.419
06/20/2007,26.174834248936317,0.0,1.419
06/21/2007,25.930118916693303,0.0,1.419
06/22/2007,26.015234730658722,0.0,1.419
06/25/2007,25.972672061297974,0.0,1.419
06/26/2007,26.13227748817157,0.0,1.419
06/27/2007,26.01523628798758,0.0,1.419
06/28/2007,26.424882525930112,0.0,1.419
06/29/2007,26.31864699496545,0.421,1.493
07/02/2007,26.291820333676938,0.0,1.493
07/03/2007,26.3669308039177,0.0,1.493
07/05/2007,26.15768237989776,0.0,1.493
07/06/2007,26.39913869820198,0.0,1.493
07/09/2007,26.415230673295415,0.0,1.493
07/10/2007,26.10402985588784,0.0,1.493
07/11/2007,26.19524555656555,0.0,1.493
07/12/2007,26.30255560378846,0.0,1.493
07/13/2007,26.67816039155947,0.0,1.493
07/16/2007,26.603029251098633,0.0,1.493
07/17/2007,26.603036772009478,0.0,1.493
07/18/2007,26.383041661459693,0.0,1.493
07/19/2007,26.69424846361,0.0,1.493
07/20/2007,26.656696588381347,0.0,1.493
07/23/2007,26.774745387618363,0.0,1.493
07/24/2007,26.608405954681555,0.0,1.493
07/25/2007,26.501094403427334,0.0,1.493
07/26/2007,26.141583083533465,0.0,1.493
07/27/2007,25.615752418026783,0.0,1.493
07/30/2007,25.05772270155017,0.0,1.493
07/31/2007,25.052353327801836,0.0,1.493
08/01/2007,24.810897562219452,0.0,1.493
08/02/2007,25.100645706051136,0.0,1.493
08/03/2007,25.159666496218048,0.0,1.493
08/06/2007,24.580175946529206,0.0,1.493
08/07/2007,25.063089341629986,0.0,1.493
08/08/2007,25.401118313065805,0.0,1.493
08/09/2007,25.036266336258066,0.0,1.493
08/10/2007,24.590910819399284,0.0,1.493
08/13/2007,25.26161562730072,0.0,1.493
08/14/2007,24.41383307741439,0.0,1.493
08/15/2007,23.60898627712909,0.0,1.493
08/16/2007,23.474850916352406,0.0,1.493
08/17/2007,24.9826037080847,0.0,1.493
08/20/2007,25.51380011968675,0.0,1.493
08/21/2007,25.218695847506577,0.0,1.493
08/22/2007,25.723060320346857,0.0,1.493
08/23/2007,26.291830629981984,0.0,1.493
08/24/2007,26.05573791535774,0.0,1.493
08/27/2007,26.093292117091348,0.0,1.493
08/28/2007,25.723052625598843,0.0,1.493
08/29/2007,25.8464847151203,0.0,1.493
08/30/2007,25.701600384234986,0.0,1.493
08/31/2007,26.361582257617602,0.0,1.493
09/04/2007,26.57083874604396,0.0,1.493
09/05/2007,26.619132886529606,0.0,1.493
09/06/2007,26.592293640926137,0.0,1.493
09/07/2007,26.195242189652483,0.0,1.493
09/10/2007,26.388412744471275,0.0,1.493
09/11/2007,26.597672308255227,0.0,1.493
09/12/2007,26.74791193916831,0.0,1.493
09/13/2007,26.98399216215675,0.0,1.493
09/14/2007,26.828400015105895,0.0,1.493
09/17/2007,26.80693724338212,0.0,1.493
09/18/2007,27.284477019452382,0.0,1.493
09/19/2007,27.94445066024436,0.0,1.493
09/20/2007,28.180541054141518,0.0,1.493
09/21/2007,27.788853695762505,0.0,1.493
09/24/2007,27.584951252800412,0.0,1.493
09/25/2007,27.633247610448713,0.0,1.493
09/26/2007,27.901523380127248,0.0,1.493
09/27/2007,28.223473168993817,0.0,1.493
09/28/2007,28.44396432263602,0.45,1.5959999999999999
10/01/2007,28.5576069791679,0.0,1.5959999999999999
10/02/2007,28.644198017496542,0.0,1.5959999999999999
10/03/2007,28.600894511541917,0.0,1.5959999999999999
10/04/2007,28.649611328263592,0.0,1.5959999999999999
10/05/2007,28.887730549608058,0.0,1.5959999999999999
10/08/2007,29.03925074368011,0.0,1.5959999999999999
10/09/2007,28.958088421254953,0.0,1.5959999999999999
10/10/2007,28.747030442354518,0.0,1.5959999999999999
10/11/2007,28.958081054369504,0.0,1.5959999999999999
10/12/2007,28.849848424590235,0.0,1.5959999999999999
10/15/2007,28.855255888509387,0.0,1.5959999999999999
10/16/2007,28.406079841503917,0.0,1.5959999999999999
10/17/2007,28.195027760884326,0.0,1.5959999999999999
10/18/2007,28.4114935872765,0.0,1.5959999999999999
10/19/2007,28.622554074586017,0.0,1.5959999999999999
10/22/2007,27.718797491090545,0.0,1.5959999999999999
10/23/2007,28.45478011741201,0.0,1.5959999999999999
10/24/2007,28.454798680402654,0.0,1.5959999999999999
10/25/2007,28.49809358558448,0.0,1.5959999999999999
10/26/2007,28.384440971312817,0.0,1.5959999999999999
10/29/2007,29.23407915750434,0.0,1.5959999999999999
10/30/2007,29.672417449285422,0.0,1.5959999999999999
10/31/2007,30.191959624729282,0.0,1.5959999999999999
11/01/2007,30.402997304743838,0.0,1.5959999999999999
11/02/2007,30.879237020355045,0.0,1.5959999999999999
11/05/2007,30.045824405616013,0.0,1.5959999999999999
11/06/2007,30.495003804775948,0.0,1.5959999999999999
11/07/2007,30.597832975854633,0.0,1.5959999999999999
11/08/2007,29.43430206435032,0.0,1.5959999999999999
11/09/2007,28.763263005917214,0.0,1.5959999999999999
11/12/2007,28.563033593198067,0.0,1.5959999999999999
11/13/2007,28.048910020307286,0.0,1.5959999999999999
11/14/2007,28.97973110397194,0.0,1.5959999999999999
11/15/2007,28.422322059856075,0.0,1.5959999999999999
11/16/2007,27.718798474175152,0.0,1.5959999999999999
11/19/2007,27.36703947049674,0.0,1.5959999999999999
11/20/2007,26.944915764275493,0.0,1.5959999999999999
11/21/2007,26.966568865134892,0.0,1.5959999999999999
11/23/2007,27.291277562237717,0.0,1.5959999999999999
11/26/2007,27.166795418264325,0.0,1.5959999999999999
11/27/2007,26.712224749487998,0.0,1.5959999999999999
11/28/2007,27.57810139645222,0.0,1.5959999999999999
11/29/2007,28.54138522099467,0.0,1.5959999999999999
11/30/2007,28.368199489340416,0.0,1.5959999999999999
12/03/2007,28.752423837653552,0.0,1.5959999999999999
12/04/2007,28.249148576224858,0.0,1.5959999999999999
12/05/2007,28.08679288224521,0.0,1.5959999999999999
12/06/2007,27.686325692859228,0.0,1.5959999999999999
12/07/2007,28.4439663951968,0.0,1.5959999999999999
12/10/2007,27.891969064133875,0.0,1.5959999999999999
12/11/2007,28.33574228969135,0.0,1.5959999999999999
12/12/2007,28.357380717994936,0.0,1.5959999999999999
12/13/2007,27.697141156028614,0.0,1.5959999999999999
12/14/2007,27.329153060913086,0.0,1.5959999999999999
12/17/2007,27.41573305731093,0.0,1.5959999999999999
12/18/2007,27.312911423726757,0.0,1.5959999999999999
12/19/2007,27.34539238148869,0.0,1.5959999999999999
12/20/2007,27.291267949370546,0.0,1.5959999999999999
12/21/2007,27.058568229029408,0.0,1.5959999999999999
12/24/2007,27.588915457424097,0.0,1.5959999999999999
12/26/2007,27.97854771219608,0.0,1.5959999999999999
12/27/2007,27.599736395114807,0.0,1.5959999999999999
12/28/2007,28.124487578473737,0.473,1.706
12/31/2007,27.96061463156654,0.0,1.706
01/02/2008,27.70935414678388,0.0,1.706
01/03/2008,27.327007578869463,0.0,1.706
01/04/2008,26.911887391995013,0.0,1.706
01/07/2008,26.289217157091755,0.0,1.706
01/08/2008,26.027031522676506,0.0,1.706
01/09/2008,25.442578493756265,0.0,1.706
01/10/2008,25.404343580031377,0.0,1.706
01/11/2008,26.16904528151129,0.0,1.706
01/14/2008,26.52954929409748,0.0,1.706
01/15/2008,25.80853436572245,0.0,1.706
01/16/2008,25.15854788284955,0.0,1.706
01/17/2008,25.262323258827514,0.0,1.706
01/18/2008,24.677888348181924,0.0,1.706
01/22/2008,23.05562388882036,0.0,1.706
01/23/2008,24.3501506484535,0.0,1.706
01/24/2008,26.20180645453819,0.0,1.706
01/25/2008,25.91777999208152,0.0,1.706
01/28/2008,25.551825349391404,0.0,1.706
01/29/2008,25.934161224159695,0.0,1.706
01/30/2008,26.14173506855271,0.0,1.706
01/31/2008,25.95055232278777,0.0,1.706
02/01/2008,26.403916171231312,0.0,1.706
02/04/2008,26.677020883179143,0.0,1.706
02/05/2008,26.22912775250416,0.0,1.706
02/06/2008,26.218201799963623,0.0,1.706
02/07/2008,25.917784852601624,0.0,1.706
02/08/2008,26.223656477022356,0.0,1.706
02/11/2008,26.141732842503938,0.0,1.706
02/12/2008,26.660622197745457,0.0,1.706
02/13/2008,26.698873532167166,0.0,1.706
02/14/2008,26.578698121385532,0.0,1.706
02/15/2008,26.218199382043334,0.0,1.706
02/19/2008,25.9123199623611,0.0,1.706
02/20/2008,25.529975696567924,0.0,1.706
02/21/2008,26.070726408780178,0.0,1.706
02/22/2008,25.92323657565154,0.0,1.706
02/25/2008,26.442149142387944,0.0,1.706
02/26/2008,26.513152385430196,0.0,1.706
02/27/2008,27.212300674227908,0.0,1.706
02/28/2008,27.376169995338806,0.0,1.706
02/29/2008,27.09214165354738,0.0,1.706
03/03/2008,26.371127968372093,0.0,1.706
03/04/2008,25.366105982848442,0.0,1.706
03/05/2008,25.224086986024417,0.0,1.706
03/06/2008,25.338794076060584,0.0,1.706
03/07/2008,24.306454695390734,0.0,1.706
03/10/2008,24.83082104485305,0.0,1.706
03/11/2008,24.989220286457797,0.0,1.706
03/12/2008,24.852667660451065,0.0,1.706
03/13/2008,24.798052394676624,0.0,1.706
03/14/2008,25.278707741623148,0.0,1.706
03/17/2008,23.54175309403905,0.0,1.706
03/18/2008,23.51991515440759,0.0,1.706
03/19/2008,24.492165242728547,0.0,1.706
03/20/2008,23.366970229045133,0.0,1.706
03/24/2008,23.891342513689622,0.0,1.706
03/25/2008,24.80352169603594,0.0,1.706
03/26/2008,24.808971873034892,0.0,1.706
03/27/2008,24.90182923647931,0.0,1.706
03/28/2008,25.25116611696589,0.475,1.819
03/31/2008,24.20799818525525,0.0,1.819
04/01/2008,25.262203481800018,0.0,1.819
04/02/2008,25.720313332152138,0.0,1.819
04/03/2008,25.002790302478658,0.0,1.819
04/04/2008,25.527137266607788,0.0,1.819
04/07/2008,25.64855621765029,0.0,1.819
04/08/2008,25.57129550526371,0.0,1.819
04/09/2008,25.267722861278088,0.0,1.819
04/10/2008,25.00831721053898,0.0,1.819
04/11/2008,24.837211093779036,0.0,1.819
04/14/2008,24.450856470994907,0.0,1.819
04/15/2008,24.268714659323816,0.0,1.819
04/16/2008,24.23559583513226,0.0,1.819
04/17/2008,24.864803369523283,0.0,1.819
04/18/2008,25.284271820186405,0.0,1.819
04/21/2008,26.095628523122326,0.0,1.819
04/22/2008,25.703754661061314,0.0,1.819
04/23/2008,25.703758981980396,0.0,1.819
04/24/2008,25.47744921139006,0.0,1.819
04/25/2008,26.211537820555417,0.0,1.819
04/28/2008,25.527140682577787,0.0,1.819
04/29/2008,26.079069859074092,0.0,1.819
04/30/2008,26.233614475502637,0.0,1.819
05/01/2008,25.935571605061185,0.0,1.819
05/02/2008,26.470944015154366,0.0,1.819
05/05/2008,27.044965014418942,0.0,1.819
05/06/2008,26.559255846306694,0.0,1.819
05/07/2008,26.66413023709134,0.0,1.819
05/08/2008,26.178424585287527,0.0,1.819
05/09/2008,26.106663523068722,0.0,1.819
05/12/2008,26.54821447760804,0.0,1.819
05/13/2008,26.785558759111094,0.0,1.819
05/14/2008,26.79658841215366,0.0,1.819
05/15/2008,27.011841649180962,0.0,1.819
05/16/2008,27.475478441011703,0.0,1.819
05/19/2008,27.050480631642998,0.0,1.819
05/20/2008,27.03392386387487,0.0,1.819
05/21/2008,27.29333879559699,0.0,1.819
05/22/2008,26.8462574785681,0.0,1.819
05/23/2008,26.851780809566886,0.0,1.819
05/27/2008,26.730358840586483,0.0,1.819
05/28/2008,26.69723549756581,0.0,1.819
05/29/2008,27.370609984771736,0.0,1.819
05/30/2008,27.652093177046414,0.0,1.819
06/02/2008,27.508584092886636,0.0,1.819
06/03/2008,27.828724160691376,0.0,1.819
06/04/2008,27.657612602037933,0.0,1.819
06/05/2008,28.01086039912983,0.0,1.819
06/06/2008,28.121244417579693,0.0,1.819
06/09/2008,27.701763649137227,0.0,1.819
06/10/2008,27.49754741031136,0.0,1.819
06/11/2008,27.745919286732608,0.0,1.819
06/12/2008,26.52614355741443,0.0,1.819
06/13/2008,27.155359418357424,0.0,1.819
06/16/2008,26.719321038134858,0.0,1.819
06/17/2008,28.066054133290983,0.0,1.819
06/18/2008,27.95014455854593,0.0,1.819
06/19/2008,27.812164150844787,0.0,1.819
06/20/2008,27.282298336349946,0.0,1.819
06/23/2008,27.07808327541446,0.0,1.819
06/24/2008,26.537172961657397,0.0,1.819
06/25/2008,25.747906659027723,0.0,1.819
06/26/2008,27.238144728192847,0.0,1.819
06/27/2008,26.26120944175453,0.0,1.819
06/30/2008,25.959888303086043,0.487,1.8850000000000002
07/01/2008,25.318553565959455,0.0,1.8850000000000002
07/02/2008,25.49702270759917,0.0,1.8850000000000002
07/03/2008,25.173561669925878,0.0,1.8850000000000002
07/07/2008,25.48585635814817,0.0,1.8850000000000002
07/08/2008,25.920848852607843,0.0,1.8850000000000002
07/09/2008,26.768519989540213,0.0,1.8850000000000002
07/10/2008,25.915266805570905,0.0,1.8850000000000002
07/11/2008,25.686627053261038,0.0,1.8850000000000002
07/14/2008,25.268362642576047,0.0,1.8850000000000002
07/15/2008,24.097240076539425,0.0,1.8850000000000002
07/16/2008,24.348203183257194,0.0,1.8850000000000002
07/17/2008,26.071427003321904,0.0,1.8850000000000002
07/18/2008,26.545460408792717,0.0,1.8850000000000002
07/21/2008,26.930242212785064,0.0,1.8850000000000002
07/22/2008,26.40045203292384,0.0,1.8850000000000002
07/23/2008,27.091971185083253,0.0,1.8850000000000002
07/24/2008,27.850404241882583,0.0,1.8850000000000002
07/25/2008,26.684859291740946,0.0,1.8850000000000002
07/28/2008,26.645828869148787,0.0,1.8850000000000002
07/29/2008,26.065845750007856,0.0,1.8850000000000002
07/30/2008,26.93024518633155,0.0,1.8850000000000002
07/31/2008,26.42275734972507,0.0,1.8850000000000002
08/01/2008,27.275996414817982,0.0,1.8850000000000002
08/04/2008,27.00274077700649,0.0,1.8850000000000002
08/05/2008,26.941401679972365,0.0,1.8850000000000002
08/06/2008,27.05292675835698,0.0,1.8850000000000002
08/07/2008,26.98601358378773,0.0,1.8850000000000002
08/08/2008,26.07142176662143,0.0,1.8850000000000002
08/11/2008,26.656982194400207,0.0,1.8850000000000002
08/12/2008,25.83161972675736,0.0,1.8850000000000002
08/13/2008,25.76469445766125,0.0,1.8850000000000002
08/14/2008,25.731236074436534,0.0,1.8850000000000002
08/15/2008,26.077009175630117,0.0,1.8850000000000002
08/18/2008,26.40045890952067,0.0,1.8850000000000002
08/19/2008,25.60854201557894,0.0,1.8850000000000002
08/20/2008,25.01740899604028,0.0,1.8850000000000002
08/21/2008,25.151248652289972,0.0,1.8850000000000002
08/22/2008,25.541630218981698,0.0,1.8850000000000002
08/25/2008,25.77585212683868,0.0,1.8850000000000002
08/26/2008,25.42450917224589,0.0,1.8850000000000002
08/27/2008,24.917020761318927,0.0,1.8850000000000002
08/28/2008,25.742396775583572,0.0,1.8850000000000002
08/29/2008,26.07141814024552,0.0,1.8850000000000002
09/02/2008,24.833374345542758,0.0,1.8850000000000002
09/03/2008,25.112215367370606,0.0,1.8850000000000002
09/04/2008,25.301829156633108,0.0,1.8850000000000002
09/05/2008,24.693961953968987,0.0,1.8850000000000002
09/08/2008,25.27951776559625,0.0,1.8850000000000002
09/09/2008,24.816651057913056,0.0,1.8850000000000002
09/10/2008,24.62146526529629,0.0,1.8850000000000002
09/11/2008,24.314731872102136,0.0,1.8850000000000002
09/12/2008,24.638186144533602,0.0,1.8850000000000002
09/15/2008,24.286849258028443,0.0,1.8850000000000002
09/16/2008,22.675159456069718,0.0,1.8850000000000002
09/17/2008,23.550713596430462,0.0,1.8850000000000002
09/18/2008,22.842464683219376,0.0,1.8850000000000002
09/19/2008,25.88181870422863,0.0,1.8850000000000002
09/22/2008,26.88562714194666,0.0,1.8850000000000002
09/23/2008,25.54720616506766,0.0,1.8850000000000002
09/24/2008,26.668134033269446,0.0,1.8850000000000002
09/25/2008,26.59562911215803,0.0,1.8850000000000002
09/26/2008,26.25545209239749,0.0,1.8850000000000002
09/29/2008,26.461795802315724,0.0,1.8850000000000002
09/30/2008,25.485858040492936,0.0,1.8850000000000002
10/01/2008,25.290664951720967,0.0,1.8850000000000002
10/02/2008,25.034134819418842,0.0,1.8850000000000002
10/03/2008,24.69345434260114,0.459,1.8940000000000001
10/06/2008,23.498784380871083,0.0,1.8940000000000001
10/07/2008,23.312826748149902,0.0,1.8940000000000001
10/08/2008,21.413762975622106,0.0,1.8940000000000001
10/09/2008,22.82820770418527,0.0,1.8940000000000001
10/10/2008,22.078714894744184,0.0,1.8940000000000001
10/13/2008,20.991121113477018,0.0,1.8940000000000001
10/14/2008,24.45677705216814,0.0,1.8940000000000001
10/15/2008,21.413760996446044,0.0,1.8940000000000001
10/16/2008,20.45578225009119,0.0,1.8940000000000001
10/17/2008,19.55978463461768,0.0,1.8940000000000001
10/20/2008,21.07001724930685,0.0,1.8940000000000001
10/21/2008,21.937838645365996,0.0,1.8940000000000001
10/22/2008,20.72625990562685,0.0,1.8940000000000001
10/23/2008,17.981924599810405,0.0,1.8940000000000001
10/24/2008,15.778563974879503,0.0,1.8940000000000001
10/27/2008,16.488597902408667,0.0,1.8940000000000001
10/28/2008,16.20120224209754,0.0,1.8940000000000001
10/29/2008,16.9337806328516,0.0,1.8940000000000001
10/30/2008,18.596158348111913,0.0,1.8940000000000001
10/31/2008,17.863589725577622,0.0,1.8940000000000001
11/03/2008,18.094633353023735,0.0,1.8940000000000001
11/04/2008,19.080792231254417,0.0,1.8940000000000001
11/05/2008,19.672489274514145,0.0,1.8940000000000001
11/06/2008,19.04697657124261,0.0,1.8940000000000001
11/07/2008,19.159679088877244,0.0,1.8940000000000001
11/10/2008,18.951178070687064,0.0,1.8940000000000001
11/11/2008,18.444013032809092,0.0,1.8940000000000001
11/12/2008,17.632545963116105,0.0,1.8940000000000001
11/13/2008,17.40150061516818,0.0,1.8940000000000001
11/14/2008,17.981924697381533,0.0,1.8940000000000001
11/17/2008,17.11411264824686,0.0,1.8940000000000001
