TRP,TC Energy Corporation,
Date,Price,Annualized Dividend
07/16/1987,0.0,0.0
07/16/1987,1.5791105031967163,0.0
07/17/1987,0.0,0.0
07/17/1987,1.5654962062835693,0.0
07/20/1987,0.0,0.0
07/20/1987,1.5791105031967163,0.0
07/21/1987,0.0,0.0
07/21/1987,1.5791105031967163,0.0
07/22/1987,0.0,0.0
07/22/1987,1.5382704734802246,0.0
07/23/1987,0.0,0.0
07/23/1987,1.5382704734802246,0.0
07/24/1987,0.0,0.0
07/24/1987,1.4974322319030762,0.0
07/27/1987,0.0,0.0
07/27/1987,1.4974322319030762,0.0
07/28/1987,0.0,0.0
07/28/1987,1.4974322319030762,0.0
07/29/1987,0.0,0.0
07/29/1987,1.5654962062835693,0.0
07/30/1987,0.0,0.0
07/30/1987,1.5518832206726074,0.0
07/31/1987,0.0,0.0
07/31/1987,1.5518832206726074,0.0
08/03/1987,0.0,0.0
08/03/1987,1.5791105031967163,0.0
08/04/1987,0.0,0.0
08/04/1987,1.5654962062835693,0.0
08/05/1987,0.0,0.0
08/05/1987,1.5654962062835693,0.0
08/06/1987,0.0,0.0
08/06/1987,1.5518832206726074,0.0
08/07/1987,0.0,0.0
08/07/1987,1.5382704734802246,0.0
08/10/1987,0.0,0.0
08/10/1987,1.5382704734802246,0.0
08/11/1987,0.0,0.0
08/11/1987,1.5382704734802246,0.0
08/12/1987,0.0,0.0
08/12/1987,1.5246583223342896,0.0
08/13/1987,0.0,0.0
08/13/1987,1.5518832206726074,0.0
08/14/1987,0.0,0.0
08/14/1987,1.5518832206726074,0.0
08/17/1987,0.0,0.0
08/17/1987,1.5518832206726074,0.0
08/18/1987,0.0,0.0
08/18/1987,1.5246583223342896,0.0
08/19/1987,0.0,0.0
08/19/1987,1.5110453367233276,0.0
08/20/1987,0.0,0.0
08/20/1987,1.5110453367233276,0.0
08/21/1987,0.0,0.0
08/21/1987,1.4974322319030762,0.0
08/24/1987,0.0,0.0
08/24/1987,1.4974322319030762,0.0
08/25/1987,0.0,0.0
08/25/1987,1.5110453367233276,0.0
08/26/1987,0.0,0.0
08/26/1987,1.5246583223342896,0.0
08/27/1987,0.0,0.0
08/27/1987,1.5246583223342896,0.0
08/28/1987,0.0,0.0
08/28/1987,1.4974322319030762,0.0
08/31/1987,0.0,0.0
08/31/1987,1.5246583223342896,0.0
09/01/1987,0.0,0.0
09/01/1987,1.5110453367233276,0.0
09/02/1987,0.0,0.0
09/02/1987,1.5110453367233276,0.0
09/03/1987,0.0,0.0
09/03/1987,1.4974322319030762,0.0
09/04/1987,0.0,0.0
09/04/1987,1.4974322319030762,0.0
09/08/1987,0.0,0.0
09/08/1987,1.4702048301696777,0.0
09/09/1987,0.0,0.0
09/09/1987,1.4702048301696777,0.0
09/10/1987,0.0,0.0
09/10/1987,1.4702048301696777,0.0
09/11/1987,0.0,0.0
09/11/1987,1.4838190078735352,0.0
09/14/1987,0.0,0.0
09/14/1987,1.4838190078735352,0.0
09/15/1987,0.0,0.0
09/15/1987,1.4702048301696777,0.0
09/16/1987,0.0,0.0
09/16/1987,1.4702048301696777,0.0
09/17/1987,0.0,0.0
09/17/1987,1.456592321395874,0.0
09/18/1987,0.0,0.0
09/18/1987,1.456592321395874,0.0
09/21/1987,0.0,0.0
09/21/1987,1.4702048301696777,0.0
09/22/1987,0.0,0.0
09/22/1987,1.456592321395874,0.0
09/23/1987,0.0,0.0
09/23/1987,1.4838190078735352,0.0
09/24/1987,0.0,0.0
09/24/1987,1.4429795742034912,0.0
09/25/1987,0.0,0.0
09/25/1987,1.4838190078735352,0.0
09/28/1987,0.0,0.0
09/28/1987,1.4702048301696777,0.0
09/29/1987,0.0,0.0
09/29/1987,1.456592321395874,0.0
09/30/1987,0.0,0.0
09/30/1987,1.4702048301696777,0.0
10/01/1987,0.0,0.0
10/01/1987,1.4702048301696777,0.0
10/02/1987,0.0,0.0
10/02/1987,1.4429795742034912,0.0
10/05/1987,0.0,0.0
10/05/1987,1.4429795742034912,0.0
10/06/1987,0.0,0.0
10/06/1987,1.4429795742034912,0.0
10/07/1987,0.0,0.0
10/07/1987,1.4974322319030762,0.0
10/08/1987,0.0,0.0
10/08/1987,1.4974322319030762,0.0
10/09/1987,0.0,0.0
10/09/1987,1.4974322319030762,0.0
10/12/1987,0.0,0.0
10/12/1987,1.4974322319030762,0.0
10/13/1987,0.0,0.0
10/13/1987,1.4702048301696777,0.0
10/14/1987,0.0,0.0
10/14/1987,1.429367184638977,0.0
10/15/1987,0.0,0.0
10/15/1987,1.4429795742034912,0.0
10/16/1987,0.0,0.0
10/16/1987,1.4021406173706055,0.0
10/19/1987,0.0,0.0
10/19/1987,1.2660101652145386,0.0
10/20/1987,0.0,0.0
10/20/1987,1.2251710891723633,0.0
10/21/1987,0.0,0.0
10/21/1987,1.3476885557174683,0.0
10/22/1987,0.0,0.0
10/22/1987,1.3204631805419922,0.0
10/23/1987,0.0,0.0
10/23/1987,1.3204631805419922,0.0
10/26/1987,0.0,0.0
10/26/1987,1.2660101652145386,0.0
10/27/1987,0.0,0.0
10/27/1987,1.2523976564407349,0.0
10/28/1987,0.0,0.0
10/28/1987,1.2660101652145386,0.0
10/29/1987,0.0,0.0
10/29/1987,1.2115578651428223,0.0
10/30/1987,0.0,0.0
10/30/1987,1.361302137374878,0.0
11/02/1987,0.0,0.0
11/02/1987,1.3476885557174683,0.0
11/03/1987,0.0,0.0
11/03/1987,1.306849718093872,0.0
11/04/1987,0.0,0.0
11/04/1987,1.2932369709014893,0.0
11/05/1987,0.0,0.0
11/05/1987,1.2932369709014893,0.0
11/06/1987,0.0,0.0
11/06/1987,1.2932369709014893,0.0
11/09/1987,0.0,0.0
11/09/1987,1.2660101652145386,0.0
11/10/1987,0.0,0.0
11/10/1987,1.2660101652145386,0.0
11/11/1987,0.0,0.0
11/11/1987,1.2523976564407349,0.0
11/12/1987,0.0,0.0
11/12/1987,1.2660101652145386,0.0
11/13/1987,0.0,0.0
11/13/1987,1.2932369709014893,0.0
11/16/1987,0.0,0.0
11/16/1987,1.2932369709014893,0.0
11/17/1987,0.0,0.0
11/17/1987,1.2387847900390625,0.0
11/18/1987,0.0,0.0
11/18/1987,1.2387847900390625,0.0
11/19/1987,0.0,0.0
11/19/1987,1.2115578651428223,0.0
11/20/1987,0.0,0.0
11/20/1987,1.1843323707580566,0.0
11/23/1987,0.0,0.0
11/23/1987,1.1979458332061768,0.0
11/24/1987,0.0,0.0
11/24/1987,1.2115578651428223,0.0
11/25/1987,0.0,0.0
11/25/1987,1.2115578651428223,0.0
11/27/1987,0.0,0.0
11/27/1987,1.2523976564407349,0.0
11/30/1987,0.0,0.0
11/30/1987,1.2115578651428223,0.0
12/01/1987,0.0,0.0
12/01/1987,1.2115578651428223,0.0
12/02/1987,0.0,0.0
12/02/1987,1.1979458332061768,0.0
12/03/1987,0.0,0.0
12/03/1987,1.1979458332061768,0.0
12/04/1987,0.0,0.0
12/04/1987,1.143493413925171,0.0
12/07/1987,0.0,0.0
12/07/1987,1.1979458332061768,0.0
12/08/1987,0.0,0.0
12/08/1987,1.2115578651428223,0.0
12/09/1987,0.0,0.0
12/09/1987,1.2796235084533691,0.0
12/10/1987,0.0,0.0
12/10/1987,1.2660101652145386,0.0
12/11/1987,0.0,0.0
12/11/1987,1.2660101652145386,0.0
12/14/1987,0.0,0.0
12/14/1987,1.306849718093872,0.0
12/15/1987,0.0,0.0
12/15/1987,1.3204631805419922,0.0
12/16/1987,0.0,0.0
12/16/1987,1.3204631805419922,0.0
12/17/1987,0.0,0.0
12/17/1987,1.3340760469436646,0.0
12/18/1987,0.0,0.0
12/18/1987,1.3476885557174683,0.0
12/21/1987,0.0,0.0
12/21/1987,1.3476885557174683,0.0
12/22/1987,0.0,0.0
12/22/1987,1.3340760469436646,0.0
12/23/1987,0.0,0.0
12/23/1987,1.3476885557174683,0.0
12/24/1987,0.0,0.0
12/24/1987,1.3476885557174683,0.0
12/28/1987,0.0,0.0
12/28/1987,1.306849718093872,0.0
12/29/1987,0.0,0.0
12/29/1987,1.306849718093872,0.0
12/30/1987,1.3068500051693042,0.0
12/30/1987,1.3340760469436646,0.0
12/31/1987,1.320462556595498,0.0
12/31/1987,1.2796235084533691,0.0
01/04/1988,1.2932371355823635,0.0
01/04/1988,1.3204631805419922,0.0
01/05/1988,1.3340757538874943,0.0
01/05/1988,1.306849718093872,0.0
01/06/1988,1.3068499916478207,0.0
01/06/1988,1.2932369709014893,0.0
01/07/1988,1.306849718093872,0.0
01/07/1988,1.306849718093872,0.0
01/08/1988,1.2796239581975068,0.0
01/08/1988,1.1979458332061768,0.0
01/11/1988,1.1707189335542567,0.0
01/11/1988,1.1571059226989746,0.0
01/12/1988,1.1434929118436925,0.0
01/12/1988,1.1571059226989746,0.0
01/13/1988,1.1434929118436925,0.0
01/13/1988,1.1571059226989746,0.0
01/14/1988,1.1571059226989746,0.0
01/14/1988,1.1571059226989746,0.0
01/15/1988,1.1979453865138965,0.0
01/15/1988,1.1843323707580566,0.0
01/18/1988,1.1979449552648207,0.0
01/18/1988,1.1571059226989746,0.0
01/19/1988,1.1571059226989746,0.0
01/19/1988,1.1571059226989746,0.0
01/20/1988,1.1571064307576133,0.0
01/20/1988,1.143493413925171,0.0
01/21/1988,1.1571064307576133,0.0
01/21/1988,1.143493413925171,0.0
01/22/1988,1.143493236497391,0.0
01/22/1988,1.1707192659378052,0.0
01/25/1988,1.143493236497391,0.0
01/25/1988,1.1707192659378052,0.0
01/26/1988,1.1571059226989746,0.0
01/26/1988,1.1571059226989746,0.0
01/27/1988,1.1707192659378052,0.0
01/27/1988,1.1707192659378052,0.0
01/28/1988,1.1571062512175982,0.0
01/28/1988,1.1707192659378052,0.0
01/29/1988,1.1707197915424,0.0
01/29/1988,1.1979458332061768,0.0
02/01/1988,1.1979453865138965,0.0
02/01/1988,1.1843323707580566,0.0
02/02/1988,1.170719355002217,0.0
02/02/1988,1.1843323707580566,0.0
02/03/1988,1.1707192659378052,0.0
02/03/1988,1.1707192659378052,0.0
02/04/1988,1.1843319444095388,0.0
02/04/1988,1.1571059226989746,0.0
02/05/1988,1.1707193564219647,0.0
02/05/1988,1.1298803091049194,0.0
02/08/1988,1.1298803091049194,0.0
02/08/1988,1.1298803091049194,0.0
02/09/1988,1.143493413925171,0.0
02/09/1988,1.143493413925171,0.0
02/10/1988,1.1434933248772678,0.0
02/10/1988,1.1298803091049194,0.0
02/11/1988,1.1298803091049194,0.0
02/11/1988,1.1298803091049194,0.0
02/12/1988,1.1434933248772678,0.0
02/12/1988,1.1298803091049194,0.0
02/16/1988,1.116267293332571,0.0
02/16/1988,1.1298803091049194,0.0
02/17/1988,1.1434933248772678,0.0
02/17/1988,1.1298803091049194,0.0
02/18/1988,1.1434933248772678,0.0
02/18/1988,1.1298803091049194,0.0
02/19/1988,1.1298800983080048,0.0
02/19/1988,1.1162670850753784,0.0
02/22/1988,1.1162673802602858,0.0
02/22/1988,1.143493413925171,0.0
02/23/1988,1.1298803091049194,0.0
02/23/1988,1.1298803091049194,0.0
02/24/1988,1.1162670850753784,0.0
02/24/1988,1.1162670850753784,0.0
02/25/1988,1.143493413925171,0.0
02/25/1988,1.143493413925171,0.0
02/26/1988,1.1434933248772678,0.0
02/26/1988,1.1298803091049194,0.0
02/29/1988,1.1298803970927285,0.0
02/29/1988,1.143493413925171,0.0
03/01/1988,1.1434933248772678,0.0
03/01/1988,1.1298803091049194,0.0
03/02/1988,1.143493413925171,0.0
03/02/1988,1.143493413925171,0.0
03/03/1988,1.1298803091049194,0.0
03/03/1988,1.1298803091049194,0.0
03/04/1988,1.1298803091049194,0.0
03/04/1988,1.1298803091049194,0.0
03/07/1988,1.1298803970927285,0.0
03/07/1988,1.143493413925171,0.0
03/08/1988,1.1434929118436925,0.0
03/08/1988,1.1571059226989746,0.0
03/09/1988,1.1571059226989746,0.0
03/09/1988,1.1571059226989746,0.0
03/10/1988,1.143493413925171,0.0
03/10/1988,1.143493413925171,0.0
03/11/1988,1.1571059226989746,0.0
03/11/1988,1.1571059226989746,0.0
03/14/1988,1.1434929118436925,0.0
03/14/1988,1.1571059226989746,0.0
03/15/1988,1.1707189335542567,0.0
03/15/1988,1.1571059226989746,0.0
03/16/1988,1.1571064307576133,0.0
03/16/1988,1.143493413925171,0.0
03/17/1988,1.1434929118436925,0.0
03/17/1988,1.1571059226989746,0.0
03/18/1988,1.1434929118436925,0.0
03/18/1988,1.1571059226989746,0.0
03/21/1988,1.1571064307576133,0.0
03/21/1988,1.143493413925171,0.0
03/22/1988,1.1434929118436925,0.0
03/22/1988,1.1571059226989746,0.0
03/23/1988,1.1707197915424,0.0
03/23/1988,1.1979458332061768,0.0
03/24/1988,1.2115578651428223,0.0
03/24/1988,1.2115578651428223,0.0
03/25/1988,1.2027103900909424,0.17
03/25/1988,1.2027103900909424,0.17
03/28/1988,1.1888866424560547,0.17
03/28/1988,1.1888866424560547,0.17
03/29/1988,1.1888861327335754,0.17
03/29/1988,1.2027103900909424,0.17
03/30/1988,1.2027103900909424,0.17
03/30/1988,1.2027103900909424,0.17
03/31/1988,1.2027103900909424,0.17
03/31/1988,1.2027103900909424,0.17
04/04/1988,1.2027109057404273,0.17
04/04/1988,1.1888866424560547,0.17
04/05/1988,1.1888865665955977,0.17
04/05/1988,1.2165350914001465,0.17
04/06/1988,1.2303588072458904,0.17
04/06/1988,1.24418306350708,0.17
04/07/1988,1.2441835036644568,0.17
04/07/1988,1.2580077648162842,0.17
04/08/1988,1.27183198928833,0.17
04/08/1988,1.27183198928833,0.17
04/11/1988,1.2580075763886975,0.17
04/11/1988,1.2856560945510864,0.17
04/12/1988,1.2856567618773156,0.17
04/12/1988,1.3409538269042969,0.17
04/13/1988,1.3409530775887626,0.17
04/13/1988,1.3547773361206055,0.17
04/14/1988,1.3409531819192988,0.17
04/14/1988,1.3133046627044678,0.17
04/15/1988,1.3271291255950928,0.17
04/15/1988,1.3271291255950928,0.17
04/18/1988,1.3271288190569197,0.17
04/18/1988,1.3547773361206055,0.17
04/19/1988,1.3547773361206055,0.17
04/19/1988,1.3547773361206055,0.17
04/20/1988,1.354778093161042,0.17
04/20/1988,1.3409538269042969,0.17
04/21/1988,1.354778093161042,0.17
04/21/1988,1.3409538269042969,0.17
04/22/1988,1.3271291255950928,0.17
04/22/1988,1.3271291255950928,0.17
04/25/1988,1.3271288190569197,0.17
04/25/1988,1.3547773361206055,0.17
04/26/1988,1.3409530775887626,0.17
04/26/1988,1.3547773361206055,0.17
04/27/1988,1.3409538269042969,0.17
04/27/1988,1.3409538269042969,0.17
04/28/1988,1.3271291255950928,0.17
04/28/1988,1.3271291255950928,0.17
04/29/1988,1.3271295606475515,0.17
04/29/1988,1.3409538269042969,0.17
05/02/1988,1.3271295606475515,0.17
05/02/1988,1.3409538269042969,0.17
05/03/1988,1.3271291255950928,0.17
05/03/1988,1.3271291255950928,0.17
05/04/1988,1.3271291255950928,0.17
05/04/1988,1.3271291255950928,0.17
05/05/1988,1.313304863870144,0.17
05/05/1988,1.3271291255950928,0.17
05/06/1988,1.313304863870144,0.17
05/06/1988,1.3271291255950928,0.17
05/09/1988,1.3133046627044678,0.17
05/09/1988,1.3133046627044678,0.17
05/10/1988,1.299480676651001,0.17
05/10/1988,1.299480676651001,0.17
05/11/1988,1.2580077648162842,0.17
05/11/1988,1.2580077648162842,0.17
05/12/1988,1.2580078786069697,0.17
05/12/1988,1.2165350914001465,0.17
05/13/1988,1.2165346474483096,0.17
05/13/1988,1.2027103900909424,0.17
05/16/1988,1.2165349813608024,0.17
05/16/1988,1.2580077648162842,0.17
05/17/1988,1.2580077648162842,0.17
05/17/1988,1.2580077648162842,0.17
05/18/1988,1.230359353802421,0.17
05/18/1988,1.2165350914001465,0.17
05/19/1988,1.2165344645468037,0.17
05/19/1988,1.2303587198257446,0.17
05/20/1988,1.2165350914001465,0.17
05/20/1988,1.2165350914001465,0.17
05/23/1988,1.2027102092678625,0.17
05/23/1988,1.2303587198257446,0.17
05/24/1988,1.2027103900909424,0.17
05/24/1988,1.2027103900909424,0.17
05/25/1988,1.2027112330709184,0.17
05/25/1988,1.161238431930542,0.17
05/26/1988,1.1750620603561401,0.17
05/26/1988,1.1750620603561401,0.17
05/27/1988,1.161238431930542,0.17
05/27/1988,1.161238431930542,0.17
05/31/1988,1.175061875376208,0.17
05/31/1988,1.2027103900909424,0.17
06/01/1988,1.1888859539889216,0.17
06/01/1988,1.2303587198257446,0.17
06/02/1988,1.2165350914001465,0.17
06/02/1988,1.2165350914001465,0.17
06/03/1988,1.2165344645468037,0.17
06/03/1988,1.2303587198257446,0.17
06/06/1988,1.2303588072458904,0.17
06/06/1988,1.24418306350708,0.17
06/07/1988,1.2303588072458904,0.17
06/07/1988,1.24418306350708,0.17
06/08/1988,1.2441835036644568,0.17
06/08/1988,1.2580077648162842,0.17
06/09/1988,1.2441835036644568,0.17
06/09/1988,1.2580077648162842,0.17
06/10/1988,1.258007728535196,0.17
06/10/1988,1.27183198928833,0.17
06/13/1988,1.24418306350708,0.17
06/13/1988,1.24418306350708,0.17
06/14/1988,1.2580077648162842,0.17
06/14/1988,1.2580077648162842,0.17
06/15/1988,1.24418306350708,0.17
06/15/1988,1.24418306350708,0.17
06/16/1988,1.27183198928833,0.17
06/16/1988,1.27183198928833,0.17
06/17/1988,1.285656250041464,0.17
06/17/1988,1.27183198928833,0.17
06/20/1988,1.27183198928833,0.17
06/20/1988,1.27183198928833,0.17
06/21/1988,1.2856560945510864,0.17
06/21/1988,1.2856560945510864,0.17
06/22/1988,1.2994805482717662,0.17
06/22/1988,1.2580077648162842,0.17
06/23/1988,1.27183198928833,0.17
06/23/1988,1.27183198928833,0.17
06/24/1988,1.2768839597702026,0.34
06/24/1988,1.2768839597702026,0.34
06/27/1988,1.2768839597702026,0.34
06/27/1988,1.2768839597702026,0.34
06/28/1988,1.290914535522461,0.34
06/28/1988,1.290914535522461,0.34
06/29/1988,1.290914535522461,0.34
06/29/1988,1.290914535522461,0.34
06/30/1988,1.304947686956284,0.34
06/30/1988,1.3189793825149536,0.34
07/01/1988,1.3189793825149536,0.34
07/01/1988,1.3189793825149536,0.34
07/05/1988,1.318978827486756,0.34
07/05/1988,1.3049471378326416,0.34
07/06/1988,1.290914535522461,0.34
07/06/1988,1.290914535522461,0.34
07/07/1988,1.290914535522461,0.34
07/07/1988,1.290914535522461,0.34
07/08/1988,1.2909156516358093,0.34
07/08/1988,1.2768839597702026,0.34
07/11/1988,1.2768839597702026,0.34
07/11/1988,1.2768839597702026,0.34
07/12/1988,1.2768832802772523,0.34
07/12/1988,1.262851595878601,0.34
07/13/1988,1.290914535522461,0.34
07/13/1988,1.290914535522461,0.34
07/14/1988,1.2768832802772523,0.34
07/14/1988,1.262851595878601,0.34
07/15/1988,1.262851595878601,0.34
07/15/1988,1.262851595878601,0.34
07/18/1988,1.2768831949555473,0.34
07/18/1988,1.2488198280334473,0.34
07/19/1988,1.2488203455101359,0.34
07/19/1988,1.2347886562347412,0.34
07/20/1988,1.2488203455101359,0.34
07/20/1988,1.2347886562347412,0.34
07/21/1988,1.2347886562347412,0.34
07/21/1988,1.2347886562347412,0.34
07/22/1988,1.2347881445723974,0.34
07/22/1988,1.2488198280334473,0.34
07/25/1988,1.2628515114944971,0.34
07/25/1988,1.2488198280334473,0.34
07/26/1988,1.2207564115524292,0.34
07/26/1988,1.2207564115524292,0.34
07/27/1988,1.2207569669593463,0.34
07/27/1988,1.2347886562347412,0.34
07/28/1988,1.2207569285880686,0.34
07/28/1988,1.2067252397537231,0.34
07/29/1988,1.2067247286610219,0.34
07/29/1988,1.2207564115524292,0.34
08/01/1988,1.2207569285880686,0.34
08/01/1988,1.2067252397537231,0.34
08/02/1988,1.1786624193191528,0.34
08/02/1988,1.1786624193191528,0.34
08/03/1988,1.1646301732506863,0.34
08/03/1988,1.2067252397537231,0.34
08/04/1988,1.2067252397537231,0.34
08/04/1988,1.2067252397537231,0.34
08/05/1988,1.2067252397537231,0.34
08/05/1988,1.2067252397537231,0.34
08/08/1988,1.2067252397537231,0.34
08/08/1988,1.2067252397537231,0.34
08/09/1988,1.2067246773663691,0.34
08/09/1988,1.1926929950714111,0.34
08/10/1988,1.192694114787238,0.34
08/10/1988,1.1786624193191528,0.34
08/11/1988,1.1926933081753281,0.34
08/11/1988,1.1646299362182617,0.34
08/12/1988,1.1646296304814956,0.34
08/12/1988,1.1926929950714111,0.34
08/15/1988,1.1786624193191528,0.34
08/15/1988,1.1786624193191528,0.34
08/16/1988,1.1786624193191528,0.34
08/16/1988,1.1786624193191528,0.34
08/17/1988,1.1646299362182617,0.34
08/17/1988,1.1646299362182617,0.34
08/18/1988,1.1646299362182617,0.34
08/18/1988,1.1646299362182617,0.34
08/19/1988,1.1646299362182617,0.34
08/19/1988,1.1646299362182617,0.34
08/22/1988,1.1786624193191528,0.34
08/22/1988,1.1786624193191528,0.34
08/23/1988,1.192694114787238,0.34
08/23/1988,1.1786624193191528,0.34
08/24/1988,1.1646299362182617,0.34
08/24/1988,1.1646299362182617,0.34
08/25/1988,1.1505990283829826,0.34
08/25/1988,1.1786624193191528,0.34
08/26/1988,1.1786624193191528,0.34
08/26/1988,1.1786624193191528,0.34
08/29/1988,1.178661622196795,0.34
08/29/1988,1.1646299362182617,0.34
08/30/1988,1.1646299362182617,0.34
08/30/1988,1.1646299362182617,0.34
08/31/1988,1.164630215342452,0.34
08/31/1988,1.1505985260009766,0.34
09/01/1988,1.1365668366595012,0.34
09/01/1988,1.1505985260009766,0.34
09/02/1988,1.1505982502397285,0.34
09/02/1988,1.1646299362182617,0.34
09/06/1988,1.1646299362182617,0.34
09/06/1988,1.1646299362182617,0.34
09/07/1988,1.178661622196795,0.34
09/07/1988,1.1646299362182617,0.34
09/08/1988,1.1646307238510678,0.34
09/08/1988,1.1786624193191528,0.34
09/09/1988,1.1786624193191528,0.34
09/09/1988,1.1786624193191528,0.34
09/12/1988,1.1646299362182617,0.34
09/12/1988,1.1646299362182617,0.34
09/13/1988,1.1646299362182617,0.34
09/13/1988,1.1646299362182617,0.34
09/14/1988,1.1926929950714111,0.34
09/14/1988,1.1926929950714111,0.34
09/15/1988,1.1926929950714111,0.34
09/15/1988,1.1926929950714111,0.34
09/16/1988,1.2207564115524292,0.34
09/16/1988,1.2207564115524292,0.34
09/19/1988,1.2067252397537231,0.34
09/19/1988,1.2067252397537231,0.34
09/20/1988,1.1926935509193775,0.34
09/20/1988,1.2067252397537231,0.34
09/21/1988,1.1926929950714111,0.34
09/21/1988,1.1926929950714111,0.34
09/22/1988,1.1926935509193775,0.34
09/22/1988,1.2067252397537231,0.34
09/23/1988,1.2067252397537231,0.34
09/23/1988,1.2067252397537231,0.34
09/26/1988,1.1976002917570228,0.51
09/26/1988,1.2118574380874634,0.51
09/27/1988,1.2118574380874634,0.51
09/27/1988,1.2118574380874634,0.51
09/28/1988,1.2118577194768327,0.51
09/28/1988,1.2261148691177368,0.51
09/29/1988,1.2403719858689741,0.51
09/29/1988,1.254629135131836,0.51
09/30/1988,1.2546287065141657,0.51
09/30/1988,1.268885850906372,0.51
10/03/1988,1.254629135131836,0.51
10/03/1988,1.254629135131836,0.51
10/04/1988,1.240371584892273,0.51
10/04/1988,1.240371584892273,0.51
10/05/1988,1.2403719858689741,0.51
10/05/1988,1.254629135131836,0.51
10/06/1988,1.240371584892273,0.51
10/06/1988,1.240371584892273,0.51
10/07/1988,1.2688857602036516,0.51
10/07/1988,1.311657190322876,0.51
10/10/1988,1.2974009116490681,0.51
10/10/1988,1.3259152173995972,0.51
10/11/1988,1.3259151361800812,0.51
10/11/1988,1.2974008321762085,0.51
10/12/1988,1.283143680174272,0.51
10/12/1988,1.2974008321762085,0.51
10/13/1988,1.2974008321762085,0.51
10/13/1988,1.2974008321762085,0.51
10/14/1988,1.2974004295137194,0.51
10/14/1988,1.2831432819366455,0.51
10/17/1988,1.2831432819366455,0.51
10/17/1988,1.2831432819366455,0.51
10/18/1988,1.2974004295137194,0.51
10/18/1988,1.2831432819366455,0.51
10/19/1988,1.283143680174272,0.51
10/19/1988,1.2974008321762085,0.51
10/20/1988,1.2974008321762085,0.51
10/20/1988,1.2974008321762085,0.51
10/21/1988,1.2974008321762085,0.51
10/21/1988,1.2974008321762085,0.51
10/24/1988,1.2974000469498013,0.51
10/24/1988,1.311657190322876,0.51
10/25/1988,1.2831432819366455,0.51
10/25/1988,1.2831432819366455,0.51
10/26/1988,1.2831432819366455,0.51
10/26/1988,1.2831432819366455,0.51
10/27/1988,1.2831429035767266,0.51
10/27/1988,1.311657190322876,0.51
10/28/1988,1.2974004295137194,0.51
10/28/1988,1.2831432819366455,0.51
10/31/1988,1.2831432819366455,0.51
10/31/1988,1.2831432819366455,0.51
11/01/1988,1.2831429952985787,0.51
11/01/1988,1.268885850906372,0.51
11/02/1988,1.268885850906372,0.51
11/02/1988,1.268885850906372,0.51
11/03/1988,1.2688861343595716,0.51
11/03/1988,1.2831432819366455,0.51
11/04/1988,1.2688861343595716,0.51
11/04/1988,1.2831432819366455,0.51
11/07/1988,1.2546291683995445,0.51
11/07/1988,1.2261148691177368,0.51
11/08/1988,1.2261148691177368,0.51
11/08/1988,1.2261148691177368,0.51
11/09/1988,1.2261148138744076,0.51
11/09/1988,1.169086217880249,0.51
11/10/1988,1.169085861622602,0.51
11/10/1988,1.240371584892273,0.51
11/11/1988,1.240371584892273,0.51
11/11/1988,1.240371584892273,0.51
11/14/1988,1.2261148691177368,0.51
11/14/1988,1.2261148691177368,0.51
11/15/1988,1.2403720187586407,0.51
11/15/1988,1.2261148691177368,0.51
11/16/1988,1.2261145844179042,0.51
11/16/1988,1.2118574380874634,0.51
11/17/1988,1.1976009607315063,0.51
11/17/1988,1.1976009607315063,0.51
11/18/1988,1.1976009607315063,0.51
11/18/1988,1.1976009607315063,0.51
11/21/1988,1.2118577194768327,0.51
11/21/1988,1.2261148691177368,0.51
11/22/1988,1.254628729546207,0.51
11/22/1988,1.240371584892273,0.51
11/23/1988,1.254628729546207,0.51
11/23/1988,1.240371584892273,0.51
11/25/1988,1.2831429035767266,0.51
11/25/1988,1.311657190322876,0.51
11/28/1988,1.2974008321762085,0.51
11/28/1988,1.2974008321762085,0.51
11/29/1988,1.3116584534340716,0.51
11/29/1988,1.3401727676391602,0.51
11/30/1988,1.354429523150126,0.51
11/30/1988,1.3686866760253906,0.51
12/01/1988,1.382943828900655,0.51
12/01/1988,1.3686866760253906,0.51
12/02/1988,1.3544299247417044,0.51
12/02/1988,1.3401727676391602,0.51
12/05/1988,1.3544299247417044,0.51
12/05/1988,1.3401727676391602,0.51
12/06/1988,1.354429523150126,0.51
12/06/1988,1.3686866760253906,0.51
12/07/1988,1.3401717411844354,0.51
12/07/1988,1.3544288873672485,0.51
12/08/1988,1.3401727676391602,0.51
12/08/1988,1.3401727676391602,0.51
12/09/1988,1.3401723702748616,0.51
12/09/1988,1.3259152173995972,0.51
12/12/1988,1.3259152173995972,0.51
12/12/1988,1.3259152173995972,0.51
12/13/1988,1.3401717411844354,0.51
12/13/1988,1.3544288873672485,0.51
12/14/1988,1.354429523150126,0.51
12/14/1988,1.3686866760253906,0.51
12/15/1988,1.3686860335500615,0.51
12/15/1988,1.3544288873672485,0.51
12/16/1988,1.3686862867705676,0.51
12/16/1988,1.397200584411621,0.51
12/19/1988,1.4114577332321478,0.51
12/19/1988,1.397200584411621,0.51
12/20/1988,1.397200436592102,0.51
12/20/1988,1.4257147312164307,0.51
12/21/1988,1.4257147312164307,0.51
12/21/1988,1.4257147312164307,0.51
12/22/1988,1.4257147474196352,0.51
12/22/1988,1.4684861898422241,0.51
12/23/1988,1.5025837421417239,0.68
