TOT,TOT,
Date,Price,Dividend,Annualized Dividend
10/28/1991,3.246838331222534,0.0,0.0
10/29/1991,3.2272794246673584,0.0,0.0
10/30/1991,3.305516481399536,0.0,0.0
10/31/1991,3.4815499782562256,0.0,0.0
11/01/1991,3.501110076904297,0.0,0.0
11/04/1991,3.4815499782562256,0.0,0.0
11/05/1991,3.422873020172119,0.0,0.0
11/06/1991,3.422873020172119,0.0,0.0
11/07/1991,3.598905324935913,0.0,0.0
11/08/1991,3.5402288436889644,0.0,0.0
11/11/1991,3.5402288436889644,0.0,0.0
11/12/1991,3.677143096923828,0.0,0.0
11/13/1991,3.814058303833008,0.0,0.0
11/14/1991,3.970532178878784,0.0,0.0
11/15/1991,3.677143096923828,0.0,0.0
11/18/1991,3.814058303833008,0.0,0.0
11/19/1991,3.6967008113861084,0.0,0.0
11/20/1991,3.6184637546539307,0.0,0.0
11/21/1991,3.598905324935913,0.0,0.0
11/22/1991,3.559788703918457,0.0,0.0
11/25/1991,3.5402288436889644,0.0,0.0
11/26/1991,3.6184637546539307,0.0,0.0
11/27/1991,3.598905324935913,0.0,0.0
11/29/1991,3.8727362155914307,0.0,0.0
12/02/1991,3.8727362155914307,0.0,0.0
12/03/1991,3.7749388217926025,0.0,0.0
12/04/1991,3.677143096923828,0.0,0.0
12/05/1991,3.559788703918457,0.0,0.0
12/06/1991,3.6184637546539307,0.0,0.0
12/09/1991,3.442432165145874,0.0,0.0
12/10/1991,3.364193916320801,0.0,0.0
12/11/1991,3.3446357250213623,0.0,0.0
12/12/1991,3.5206680297851562,0.0,0.0
12/13/1991,3.4815499782562256,0.0,0.0
12/16/1991,3.501110076904297,0.0,0.0
12/17/1991,3.442432165145874,0.0,0.0
12/18/1991,3.501110076904297,0.0,0.0
12/19/1991,3.442432165145874,0.0,0.0
12/20/1991,3.4619908332824707,0.0,0.0
12/23/1991,3.4619908332824707,0.0,0.0
12/24/1991,3.4619908332824707,0.0,0.0
12/26/1991,3.5206680297851562,0.0,0.0
12/27/1991,3.559788703918457,0.0,0.0
12/30/1991,3.6575827598571777,0.0,0.0
12/31/1991,3.6967008113861084,0.0,0.0
01/02/1992,3.7944984436035156,0.0,0.0
01/03/1992,3.8727362155914307,0.0,0.0
01/06/1992,3.8727362155914307,0.0,0.0
01/07/1992,3.755378484725952,0.0,0.0
01/08/1992,3.6967008113861084,0.0,0.0
01/09/1992,3.7749388217926025,0.0,0.0
01/10/1992,3.579346179962158,0.0,0.0
01/13/1992,3.755378484725952,0.0,0.0
01/14/1992,3.9118547439575195,0.0,0.0
01/15/1992,3.9118547439575195,0.0,0.0
01/16/1992,3.8336169719696045,0.0,0.0
01/17/1992,3.9314141273498535,0.0,0.0
01/20/1992,3.970532178878784,0.0,0.0
01/21/1992,3.95097279548645,0.0,0.0
01/22/1992,3.8531765937805176,0.0,0.0
01/23/1992,3.7749388217926025,0.0,0.0
01/24/1992,3.8336169719696045,0.0,0.0
01/27/1992,3.735821485519409,0.0,0.0
01/28/1992,3.7749388217926025,0.0,0.0
01/29/1992,3.716261625289917,0.0,0.0
01/30/1992,3.6380233764648438,0.0,0.0
01/31/1992,3.559788703918457,0.0,0.0
02/03/1992,3.6967008113861084,0.0,0.0
02/04/1992,3.6575827598571777,0.0,0.0
02/05/1992,3.735821485519409,0.0,0.0
02/06/1992,3.814058303833008,0.0,0.0
02/07/1992,3.8336169719696045,0.0,0.0
02/10/1992,3.8336169719696045,0.0,0.0
02/11/1992,3.7749388217926025,0.0,0.0
02/12/1992,3.716261625289917,0.0,0.0
02/13/1992,3.6575827598571777,0.0,0.0
02/14/1992,3.6380233764648438,0.0,0.0
02/18/1992,3.5206680297851562,0.0,0.0
02/19/1992,3.579346179962158,0.0,0.0
02/20/1992,3.6184637546539307,0.0,0.0
02/21/1992,3.501110076904297,0.0,0.0
02/24/1992,3.5206680297851562,0.0,0.0
02/25/1992,3.4619908332824707,0.0,0.0
02/26/1992,3.4815499782562256,0.0,0.0
02/27/1992,3.422873020172119,0.0,0.0
02/28/1992,3.3446357250213623,0.0,0.0
03/02/1992,3.442432165145874,0.0,0.0
03/03/1992,3.403313159942627,0.0,0.0
03/04/1992,3.3446357250213623,0.0,0.0
03/05/1992,3.26639723777771,0.0,0.0
03/06/1992,3.246838331222534,0.0,0.0
03/09/1992,3.2859578132629395,0.0,0.0
03/10/1992,3.3250763416290283,0.0,0.0
03/11/1992,3.3250763416290283,0.0,0.0
03/12/1992,3.26639723777771,0.0,0.0
03/13/1992,3.305516481399536,0.0,0.0
03/16/1992,3.1881611347198486,0.0,0.0
03/17/1992,3.26639723777771,0.0,0.0
03/18/1992,3.2077205181121826,0.0,0.0
03/19/1992,3.1881611347198486,0.0,0.0
03/20/1992,3.129484176635742,0.0,0.0
03/23/1992,3.0708043575286865,0.0,0.0
03/24/1992,3.1099226474761963,0.0,0.0
03/25/1992,3.2272794246673584,0.0,0.0
03/26/1992,3.2272794246673584,0.0,0.0
03/27/1992,3.246838331222534,0.0,0.0
03/30/1992,3.246838331222534,0.0,0.0
03/31/1992,3.26639723777771,0.0,0.0
04/01/1992,3.2272794246673584,0.0,0.0
04/02/1992,3.2077205181121826,0.0,0.0
04/03/1992,3.305516481399536,0.0,0.0
04/06/1992,3.442432165145874,0.0,0.0
04/07/1992,3.422873020172119,0.0,0.0
04/08/1992,3.422873020172119,0.0,0.0
04/09/1992,3.4815499782562256,0.0,0.0
04/10/1992,3.4815499782562256,0.0,0.0
04/13/1992,3.501110076904297,0.0,0.0
04/14/1992,3.5206680297851562,0.0,0.0
04/15/1992,3.559788703918457,0.0,0.0
04/16/1992,3.501110076904297,0.0,0.0
04/20/1992,3.4815499782562256,0.0,0.0
04/21/1992,3.4815499782562256,0.0,0.0
04/22/1992,3.422873020172119,0.0,0.0
04/23/1992,3.364193916320801,0.0,0.0
04/24/1992,3.422873020172119,0.0,0.0
04/27/1992,3.5206680297851562,0.0,0.0
04/28/1992,3.6380233764648438,0.0,0.0
04/29/1992,3.6967008113861084,0.0,0.0
04/30/1992,3.735821485519409,0.0,0.0
05/01/1992,3.814058303833008,0.0,0.0
05/04/1992,3.8336169719696045,0.0,0.0
05/05/1992,3.814058303833008,0.0,0.0
05/06/1992,3.7749388217926025,0.0,0.0
05/07/1992,3.7944984436035156,0.0,0.0
05/08/1992,3.814058303833008,0.0,0.0
05/11/1992,3.8336169719696045,0.0,0.0
05/12/1992,3.8531765937805176,0.0,0.0
05/13/1992,3.8922955989837646,0.0,0.0
05/14/1992,3.8336169719696045,0.0,0.0
05/15/1992,3.755378484725952,0.0,0.0
05/18/1992,3.598905324935913,0.0,0.0
05/19/1992,3.6575827598571777,0.0,0.0
05/20/1992,3.677143096923828,0.0,0.0
05/21/1992,3.6380233764648438,0.0,0.0
05/22/1992,3.7749388217926025,0.0,0.0
05/26/1992,3.99009108543396,0.0,0.0
05/27/1992,3.814058303833008,0.0,0.0
05/28/1992,3.8336169719696045,0.0,0.0
05/29/1992,3.8531765937805176,0.0,0.0
06/01/1992,3.8336169719696045,0.0,0.0
06/02/1992,3.7944984436035156,0.0,0.0
06/03/1992,3.716261625289917,0.0,0.0
06/04/1992,3.755378484725952,0.0,0.0
06/05/1992,3.814058303833008,0.0,0.0
06/08/1992,3.7749388217926025,0.0,0.0
06/09/1992,3.7944984436035156,0.0,0.0
06/10/1992,3.7578494548797607,0.2562,0.2562
06/11/1992,3.77783465385437,0.0,0.2562
06/12/1992,3.7378597259521484,0.0,0.2562
06/15/1992,3.5779519081115727,0.0,0.2562
06/16/1992,3.5779519081115727,0.0,0.2562
06/17/1992,3.5779519081115727,0.0,0.2562
06/18/1992,3.5579617023468018,0.0,0.2562
06/19/1992,3.5579617023468018,0.0,0.2562
06/22/1992,3.5179858207702632,0.0,0.2562
06/23/1992,3.478007316589355,0.0,0.2562
06/24/1992,3.5179858207702632,0.0,0.2562
06/25/1992,3.5179858207702632,0.0,0.2562
06/26/1992,3.5779519081115727,0.0,0.2562
06/29/1992,3.697880744934082,0.0,0.2562
06/30/1992,3.637917995452881,0.0,0.2562
07/01/1992,3.5979392528533936,0.0,0.2562
07/02/1992,3.617928981781006,0.0,0.2562
07/06/1992,3.657905101776123,0.0,0.2562
07/07/1992,3.6778941154479976,0.0,0.2562
07/08/1992,3.717869997024536,0.0,0.2562
07/09/1992,3.6778941154479976,0.0,0.2562
07/10/1992,3.7578494548797607,0.0,0.2562
07/13/1992,3.7978262901306152,0.0,0.2562
07/14/1992,3.817814826965332,0.0,0.2562
07/15/1992,3.817814826965332,0.0,0.2562
07/16/1992,3.917755603790283,0.0,0.2562
07/17/1992,3.817814826965332,0.0,0.2562
07/20/1992,3.717869997024536,0.0,0.2562
07/21/1992,3.6778941154479976,0.0,0.2562
07/22/1992,3.657905101776123,0.0,0.2562
07/23/1992,3.6778941154479976,0.0,0.2562
07/24/1992,3.5979392528533936,0.0,0.2562
07/27/1992,3.637917995452881,0.0,0.2562
07/28/1992,3.7378597259521484,0.0,0.2562
07/29/1992,3.717869997024536,0.0,0.2562
07/30/1992,3.6778941154479976,0.0,0.2562
07/31/1992,3.637917995452881,0.0,0.2562
08/03/1992,3.717869997024536,0.0,0.2562
08/04/1992,3.697880744934082,0.0,0.2562
08/05/1992,3.697880744934082,0.0,0.2562
08/06/1992,3.697880744934082,0.0,0.2562
08/07/1992,3.5979392528533936,0.0,0.2562
08/10/1992,3.657905101776123,0.0,0.2562
08/11/1992,3.5979392528533936,0.0,0.2562
08/12/1992,3.5979392528533936,0.0,0.2562
08/13/1992,3.5979392528533936,0.0,0.2562
08/14/1992,3.637917995452881,0.0,0.2562
08/17/1992,3.7378597259521484,0.0,0.2562
08/18/1992,3.6778941154479976,0.0,0.2562
08/19/1992,3.5379743576049805,0.0,0.2562
08/20/1992,3.3780643939971924,0.0,0.2562
08/21/1992,3.3780643939971924,0.0,0.2562
08/24/1992,3.4180428981781006,0.0,0.2562
08/25/1992,3.4380302429199223,0.0,0.2562
08/26/1992,3.458019256591797,0.0,0.2562
08/27/1992,3.4180428981781006,0.0,0.2562
08/28/1992,3.478007316589355,0.0,0.2562
08/31/1992,3.458019256591797,0.0,0.2562
09/01/1992,3.3380885124206543,0.0,0.2562
09/02/1992,3.3380885124206543,0.0,0.2562
09/03/1992,3.4380302429199223,0.0,0.2562
09/04/1992,3.478007316589355,0.0,0.2562
09/08/1992,3.5579617023468018,0.0,0.2562
09/09/1992,3.5379743576049805,0.0,0.2562
09/10/1992,3.5779519081115727,0.0,0.2562
09/11/1992,3.5579617023468018,0.0,0.2562
09/14/1992,3.5379743576049805,0.0,0.2562
09/15/1992,3.478007316589355,0.0,0.2562
09/16/1992,3.4979977607727046,0.0,0.2562
09/17/1992,3.5379743576049805,0.0,0.2562
09/18/1992,3.5179858207702632,0.0,0.2562
09/21/1992,3.5379743576049805,0.0,0.2562
09/22/1992,3.5379743576049805,0.0,0.2562
09/23/1992,3.5179858207702632,0.0,0.2562
09/24/1992,3.5379743576049805,0.0,0.2562
09/25/1992,3.458019256591797,0.0,0.2562
09/28/1992,3.4180428981781006,0.0,0.2562
09/29/1992,3.3380885124206543,0.0,0.2562
09/30/1992,3.358076810836792,0.0,0.2562
10/01/1992,3.358076810836792,0.0,0.2562
10/02/1992,3.3780643939971924,0.0,0.2562
10/05/1992,3.358076810836792,0.0,0.2562
10/06/1992,3.358076810836792,0.0,0.2562
10/07/1992,3.478007316589355,0.0,0.2562
10/08/1992,3.4180428981781006,0.0,0.2562
10/09/1992,3.3780643939971924,0.0,0.2562
10/12/1992,3.4380302429199223,0.0,0.2562
10/13/1992,3.4979977607727046,0.0,0.2562
10/14/1992,3.478007316589355,0.0,0.2562
10/15/1992,3.5179858207702632,0.0,0.2562
10/16/1992,3.5779519081115727,0.0,0.2562
10/19/1992,3.5579617023468018,0.0,0.2562
10/20/1992,3.5779519081115727,0.0,0.2562
10/21/1992,3.5979392528533936,0.0,0.2562
10/22/1992,3.697880744934082,0.0,0.2562
10/23/1992,3.717869997024536,0.0,0.2562
10/26/1992,3.717869997024536,0.0,0.2562
10/27/1992,3.7578494548797607,0.0,0.2562
10/28/1992,3.7378597259521484,0.0,0.2562
10/29/1992,3.697880744934082,0.0,0.2562
10/30/1992,3.697880744934082,0.0,0.2562
11/02/1992,3.717869997024536,0.0,0.2562
11/03/1992,3.657905101776123,0.0,0.2562
11/04/1992,3.637917995452881,0.0,0.2562
11/05/1992,3.617928981781006,0.0,0.2562
11/06/1992,3.5579617023468018,0.0,0.2562
11/09/1992,3.4979977607727046,0.0,0.2562
11/10/1992,3.5179858207702632,0.0,0.2562
11/11/1992,3.5579617023468018,0.0,0.2562
11/12/1992,3.5979392528533936,0.0,0.2562
11/13/1992,3.5779519081115727,0.0,0.2562
11/16/1992,3.4380302429199223,0.0,0.2562
11/17/1992,3.4380302429199223,0.0,0.2562
11/18/1992,3.4380302429199223,0.0,0.2562
11/19/1992,3.4380302429199223,0.0,0.2562
11/20/1992,3.4180428981781006,0.0,0.2562
11/23/1992,3.278122663497925,0.0,0.2562
11/24/1992,3.3780643939971924,0.0,0.2562
11/25/1992,3.4180428981781006,0.0,0.2562
11/27/1992,3.4380302429199223,0.0,0.2562
11/30/1992,3.4979977607727046,0.0,0.2562
12/01/1992,3.458019256591797,0.0,0.2562
12/02/1992,3.478007316589355,0.0,0.2562
12/03/1992,3.4979977607727046,0.0,0.2562
12/04/1992,3.4979977607727046,0.0,0.2562
12/07/1992,3.5379743576049805,0.0,0.2562
12/08/1992,3.5579617023468018,0.0,0.2562
12/09/1992,3.4979977607727046,0.0,0.2562
12/10/1992,3.478007316589355,0.0,0.2562
12/11/1992,3.358076810836792,0.0,0.2562
12/14/1992,3.358076810836792,0.0,0.2562
12/15/1992,3.3380885124206543,0.0,0.2562
12/16/1992,3.318099021911621,0.0,0.2562
12/17/1992,3.278122663497925,0.0,0.2562
12/18/1992,3.298112630844116,0.0,0.2562
12/21/1992,3.278122663497925,0.0,0.2562
12/22/1992,3.258133888244629,0.0,0.2562
12/23/1992,3.258133888244629,0.0,0.2562
12/24/1992,3.318099021911621,0.0,0.2562
12/28/1992,3.298112630844116,0.0,0.2562
12/29/1992,3.298112630844116,0.0,0.2562
12/30/1992,3.358076810836792,0.0,0.2562
12/31/1992,3.318099021911621,0.0,0.2562
01/04/1993,3.318099021911621,0.0,0.2562
01/05/1993,3.3980553150177,0.0,0.2562
01/06/1993,3.4380302429199223,0.0,0.2562
01/07/1993,3.3980553150177,0.0,0.2562
01/08/1993,3.4180428981781006,0.0,0.2562
01/11/1993,3.3780643939971924,0.0,0.2562
01/12/1993,3.258133888244629,0.0,0.2562
01/13/1993,3.258133888244629,0.0,0.2562
01/14/1993,3.2381458282470703,0.0,0.2562
01/15/1993,3.3380885124206543,0.0,0.2562
01/18/1993,3.3380885124206543,0.0,0.2562
01/19/1993,3.318099021911621,0.0,0.2562
01/20/1993,3.258133888244629,0.0,0.2562
01/21/1993,3.258133888244629,0.0,0.2562
01/22/1993,3.298112630844116,0.0,0.2562
01/25/1993,3.278122663497925,0.0,0.2562
01/26/1993,3.298112630844116,0.0,0.2562
01/27/1993,3.2381458282470703,0.0,0.2562
01/28/1993,3.278122663497925,0.0,0.2562
01/29/1993,3.2381458282470703,0.0,0.2562
02/01/1993,3.258133888244629,0.0,0.2562
02/02/1993,3.258133888244629,0.0,0.2562
02/03/1993,3.298112630844116,0.0,0.2562
02/04/1993,3.318099021911621,0.0,0.2562
02/05/1993,3.4380302429199223,0.0,0.2562
02/08/1993,3.3980553150177,0.0,0.2562
02/09/1993,3.358076810836792,0.0,0.2562
02/10/1993,3.3980553150177,0.0,0.2562
02/11/1993,3.4180428981781006,0.0,0.2562
02/12/1993,3.4380302429199223,0.0,0.2562
02/16/1993,3.3980553150177,0.0,0.2562
02/17/1993,3.458019256591797,0.0,0.2562
02/18/1993,3.458019256591797,0.0,0.2562
02/19/1993,3.4979977607727046,0.0,0.2562
02/22/1993,3.5579617023468018,0.0,0.2562
02/23/1993,3.5779519081115727,0.0,0.2562
02/24/1993,3.5979392528533936,0.0,0.2562
02/25/1993,3.5979392528533936,0.0,0.2562
02/26/1993,3.5779519081115727,0.0,0.2562
03/01/1993,3.5979392528533936,0.0,0.2562
03/02/1993,3.657905101776123,0.0,0.2562
03/03/1993,3.637917995452881,0.0,0.2562
03/04/1993,3.6778941154479976,0.0,0.2562
03/05/1993,3.637917995452881,0.0,0.2562
03/08/1993,3.6778941154479976,0.0,0.2562
03/09/1993,3.657905101776123,0.0,0.2562
03/10/1993,3.6778941154479976,0.0,0.2562
03/11/1993,3.637917995452881,0.0,0.2562
03/12/1993,3.5979392528533936,0.0,0.2562
03/15/1993,3.637917995452881,0.0,0.2562
03/16/1993,3.617928981781006,0.0,0.2562
03/17/1993,3.5579617023468018,0.0,0.2562
03/18/1993,3.5979392528533936,0.0,0.2562
03/19/1993,3.5979392528533936,0.0,0.2562
03/22/1993,3.5579617023468018,0.0,0.2562
03/23/1993,3.5579617023468018,0.0,0.2562
03/24/1993,3.5779519081115727,0.0,0.2562
03/25/1993,3.6778941154479976,0.0,0.2562
03/26/1993,3.77783465385437,0.0,0.2562
03/29/1993,3.817814826965332,0.0,0.2562
03/30/1993,3.7378597259521484,0.0,0.2562
03/31/1993,3.837801218032837,0.0,0.2562
04/01/1993,3.817814826965332,0.0,0.2562
04/02/1993,3.7978262901306152,0.0,0.2562
04/05/1993,3.77783465385437,0.0,0.2562
04/06/1993,3.7378597259521484,0.0,0.2562
04/07/1993,3.7378597259521484,0.0,0.2562
04/08/1993,3.7578494548797607,0.0,0.2562
04/12/1993,3.77783465385437,0.0,0.2562
04/13/1993,3.917755603790283,0.0,0.2562
04/14/1993,4.017699718475342,0.0,0.2562
04/15/1993,3.977722644805908,0.0,0.2562
04/16/1993,3.977722644805908,0.0,0.2562
04/19/1993,3.9977126121520996,0.0,0.2562
04/20/1993,3.957735300064087,0.0,0.2562
04/21/1993,3.917755603790283,0.0,0.2562
04/22/1993,3.9977126121520996,0.0,0.2562
04/23/1993,3.9977126121520996,0.0,0.2562
04/26/1993,3.9977126121520996,0.0,0.2562
04/27/1993,4.037687301635742,0.0,0.2562
04/28/1993,3.897768974304199,0.0,0.2562
04/29/1993,3.837801218032837,0.0,0.2562
04/30/1993,3.817814826965332,0.0,0.2562
05/03/1993,3.837801218032837,0.0,0.2562
05/04/1993,3.837801218032837,0.0,0.2562
05/05/1993,3.8777787685394287,0.0,0.2562
05/06/1993,3.8777787685394287,0.0,0.2562
05/07/1993,3.77783465385437,0.0,0.2562
05/10/1993,3.7578494548797607,0.0,0.2562
05/11/1993,3.7378597259521484,0.0,0.2562
05/12/1993,3.77783465385437,0.0,0.2562
05/13/1993,3.77783465385437,0.0,0.2562
05/14/1993,3.697880744934082,0.0,0.2562
05/17/1993,3.697880744934082,0.0,0.2562
05/18/1993,3.657905101776123,0.0,0.2562
05/19/1993,3.6778941154479976,0.0,0.2562
05/20/1993,3.7978262901306152,0.0,0.2562
05/21/1993,3.7578494548797607,0.0,0.2562
05/24/1993,3.77783465385437,0.0,0.2562
05/25/1993,3.8577911853790283,0.0,0.2562
05/26/1993,3.8577911853790283,0.0,0.2562
05/27/1993,3.957735300064087,0.0,0.2562
05/28/1993,3.957735300064087,0.0,0.2562
06/01/1993,3.977722644805908,0.0,0.2562
06/02/1993,3.957735300064087,0.0,0.2562
06/03/1993,3.937744379043579,0.0,0.2562
06/04/1993,3.917755603790283,0.0,0.2562
06/07/1993,3.957735300064087,0.0,0.2562
06/08/1993,3.8897600173950195,0.2252,0.2252
06/09/1993,3.9508550167083745,0.0,0.2252
06/10/1993,3.9508550167083745,0.0,0.2252
06/11/1993,3.9304912090301514,0.0,0.2252
06/14/1993,3.8897600173950195,0.0,0.2252
06/15/1993,3.849030017852783,0.0,0.2252
06/16/1993,3.9508550167083745,0.0,0.2252
06/17/1993,3.910124778747558,0.0,0.2252
06/18/1993,3.8693959712982178,0.0,0.2252
06/21/1993,3.9304912090301514,0.0,0.2252
06/22/1993,3.849030017852783,0.0,0.2252
06/23/1993,3.8286640644073486,0.0,0.2252
06/24/1993,3.8693959712982178,0.0,0.2252
06/25/1993,3.808300256729126,0.0,0.2252
06/28/1993,3.8897600173950195,0.0,0.2252
06/29/1993,3.910124778747558,0.0,0.2252
06/30/1993,3.849030017852783,0.0,0.2252
07/01/1993,3.910124778747558,0.0,0.2252
07/02/1993,3.849030017852783,0.0,0.2252
07/06/1993,3.767568349838257,0.0,0.2252
07/07/1993,3.849030017852783,0.0,0.2252
07/08/1993,3.9508550167083745,0.0,0.2252
07/09/1993,3.8897600173950195,0.0,0.2252
07/12/1993,3.910124778747558,0.0,0.2252
07/13/1993,3.971222162246704,0.0,0.2252
07/14/1993,3.9915859699249268,0.0,0.2252
07/15/1993,3.8693959712982178,0.0,0.2252
07/16/1993,3.8286640644073486,0.0,0.2252
07/19/1993,3.8286640644073486,0.0,0.2252
07/20/1993,3.787933349609375,0.0,0.2252
07/21/1993,3.808300256729126,0.0,0.2252
07/22/1993,3.8693959712982178,0.0,0.2252
07/23/1993,3.971222162246704,0.0,0.2252
07/26/1993,3.9508550167083745,0.0,0.2252
07/27/1993,3.971222162246704,0.0,0.2252
07/28/1993,3.9915859699249268,0.0,0.2252
07/29/1993,4.032319068908691,0.0,0.2252
07/30/1993,4.093413829803467,0.0,0.2252
08/02/1993,4.1137800216674805,0.0,0.2252
08/03/1993,4.256335735321045,0.0,0.2252
08/04/1993,4.215604782104492,0.0,0.2252
08/05/1993,4.2359700202941895,0.0,0.2252
08/06/1993,4.3174309730529785,0.0,0.2252
08/09/1993,4.3174309730529785,0.0,0.2252
08/10/1993,4.256335735321045,0.0,0.2252
08/11/1993,4.3174309730529785,0.0,0.2252
08/12/1993,4.256335735321045,0.0,0.2252
08/13/1993,4.195237636566162,0.0,0.2252
08/16/1993,4.2359700202941895,0.0,0.2252
08/17/1993,4.195237636566162,0.0,0.2252
08/18/1993,4.276700496673584,0.0,0.2252
08/19/1993,4.2359700202941895,0.0,0.2252
08/20/1993,4.215604782104492,0.0,0.2252
08/23/1993,4.174872398376465,0.0,0.2252
08/24/1993,4.195237636566162,0.0,0.2252
08/25/1993,4.256335735321045,0.0,0.2252
08/26/1993,4.276700496673584,0.0,0.2252
08/27/1993,4.3174309730529785,0.0,0.2252
08/30/1993,4.337795257568359,0.0,0.2252
08/31/1993,4.3785271644592285,0.0,0.2252
09/01/1993,4.3785271644592285,0.0,0.2252
09/02/1993,4.419256687164307,0.0,0.2252
09/03/1993,4.398892879486084,0.0,0.2252
09/07/1993,4.3174309730529785,0.0,0.2252
09/08/1993,4.3174309730529785,0.0,0.2252
09/09/1993,4.297065734863281,0.0,0.2252
09/10/1993,4.276700496673584,0.0,0.2252
09/13/1993,4.256335735321045,0.0,0.2252
09/14/1993,4.3174309730529785,0.0,0.2252
09/15/1993,4.276700496673584,0.0,0.2252
09/16/1993,4.174872398376465,0.0,0.2252
09/17/1993,4.215604782104492,0.0,0.2252
09/20/1993,4.2359700202941895,0.0,0.2252
09/21/1993,4.154508590698242,0.0,0.2252
09/22/1993,4.256335735321045,0.0,0.2252
09/23/1993,4.2359700202941895,0.0,0.2252
09/24/1993,4.276700496673584,0.0,0.2252
09/27/1993,4.337795257568359,0.0,0.2252
09/28/1993,4.3785271644592285,0.0,0.2252
09/29/1993,4.480354309082031,0.0,0.2252
09/30/1993,4.419256687164307,0.0,0.2252
10/01/1993,4.459987163543701,0.0,0.2252
10/04/1993,4.541447639465332,0.0,0.2252
10/05/1993,4.582180976867676,0.0,0.2252
10/06/1993,4.60254430770874,0.0,0.2252
10/07/1993,4.561813831329346,0.0,0.2252
10/08/1993,4.643274784088135,0.0,0.2252
10/11/1993,4.643274784088135,0.0,0.2252
10/12/1993,4.60254430770874,0.0,0.2252
10/13/1993,4.582180976867676,0.0,0.2252
10/14/1993,4.521083831787109,0.0,0.2252
10/15/1993,4.500718593597412,0.0,0.2252
10/18/1993,4.521083831787109,0.0,0.2252
10/19/1993,4.459987163543701,0.0,0.2252
10/20/1993,4.480354309082031,0.0,0.2252
10/21/1993,4.561813831329346,0.0,0.2252
10/22/1993,4.582180976867676,0.0,0.2252
10/25/1993,4.582180976867676,0.0,0.2252
10/26/1993,4.561813831329346,0.0,0.2252
10/27/1993,4.480354309082031,0.0,0.2252
10/28/1993,4.521083831787109,0.0,0.2252
10/29/1993,4.541447639465332,0.0,0.2252
11/01/1993,4.500718593597412,0.0,0.2252
11/02/1993,4.500718593597412,0.0,0.2252
11/03/1993,4.439622402191162,0.0,0.2252
11/04/1993,4.3581624031066895,0.0,0.2252
11/05/1993,4.3174309730529785,0.0,0.2252
11/08/1993,4.398892879486084,0.0,0.2252
11/09/1993,4.398892879486084,0.0,0.2252
11/10/1993,4.3581624031066895,0.0,0.2252
11/11/1993,4.337795257568359,0.0,0.2252
11/12/1993,4.398892879486084,0.0,0.2252
11/15/1993,4.419256687164307,0.0,0.2252
11/16/1993,4.459987163543701,0.0,0.2252
11/17/1993,4.541447639465332,0.0,0.2252
11/18/1993,4.500718593597412,0.0,0.2252
11/19/1993,4.459987163543701,0.0,0.2252
11/22/1993,4.3581624031066895,0.0,0.2252
11/23/1993,4.3785271644592285,0.0,0.2252
11/24/1993,4.3174309730529785,0.0,0.2252
11/26/1993,4.297065734863281,0.0,0.2252
11/29/1993,4.154508590698242,0.0,0.2252
11/30/1993,4.134145259857178,0.0,0.2252
12/01/1993,4.195237636566162,0.0,0.2252
12/02/1993,4.215604782104492,0.0,0.2252
12/03/1993,4.3581624031066895,0.0,0.2252
12/06/1993,4.459987163543701,0.0,0.2252
12/07/1993,4.398892879486084,0.0,0.2252
12/08/1993,4.419256687164307,0.0,0.2252
12/09/1993,4.337795257568359,0.0,0.2252
12/10/1993,4.3785271644592285,0.0,0.2252
12/13/1993,4.337795257568359,0.0,0.2252
12/14/1993,4.256335735321045,0.0,0.2252
12/15/1993,4.2359700202941895,0.0,0.2252
12/16/1993,4.297065734863281,0.0,0.2252
12/17/1993,4.3785271644592285,0.0,0.2252
12/20/1993,4.3785271644592285,0.0,0.2252
12/21/1993,4.3581624031066895,0.0,0.2252
12/22/1993,4.419256687164307,0.0,0.2252
12/23/1993,4.480354309082031,0.0,0.2252
12/27/1993,4.582180976867676,0.0,0.2252
12/28/1993,4.500718593597412,0.0,0.2252
12/29/1993,4.480354309082031,0.0,0.2252
12/30/1993,4.480354309082031,0.0,0.2252
12/31/1993,4.419256687164307,0.0,0.2252
01/03/1994,4.419256687164307,0.0,0.2252
01/04/1994,4.419256687164307,0.0,0.2252
01/05/1994,4.3785271644592285,0.0,0.2252
01/06/1994,4.419256687164307,0.0,0.2252
01/07/1994,4.480354309082031,0.0,0.2252
01/10/1994,4.439622402191162,0.0,0.2252
01/11/1994,4.398892879486084,0.0,0.2252
01/12/1994,4.419256687164307,0.0,0.2252
01/13/1994,4.337795257568359,0.0,0.2252
01/14/1994,4.419256687164307,0.0,0.2252
01/17/1994,4.3785271644592285,0.0,0.2252
01/18/1994,4.297065734863281,0.0,0.2252
01/19/1994,4.398892879486084,0.0,0.2252
01/20/1994,4.3785271644592285,0.0,0.2252
01/21/1994,4.3581624031066895,0.0,0.2252
01/24/1994,4.3785271644592285,0.0,0.2252
01/25/1994,4.337795257568359,0.0,0.2252
01/26/1994,4.3581624031066895,0.0,0.2252
01/27/1994,4.337795257568359,0.0,0.2252
01/28/1994,4.398892879486084,0.0,0.2252
01/31/1994,4.480354309082031,0.0,0.2252
02/01/1994,4.541447639465332,0.0,0.2252
02/02/1994,4.785830974578857,0.0,0.2252
02/03/1994,4.745098114013672,0.0,0.2252
02/04/1994,4.582180976867676,0.0,0.2252
