T,AT&T Inc.,
Date,Price,Annualized Dividend
12/06/1990,2.484290124045478,1.7149999999999999
12/06/1990,2.462402105331421,1.7149999999999999
12/07/1990,2.4624027592644193,1.7149999999999999
12/07/1990,2.467874765396118,1.7149999999999999
12/10/1990,2.4678735695695986,1.7149999999999999
12/10/1990,2.4459855556488037,1.7149999999999999
12/11/1990,2.4350437003925745,1.7149999999999999
12/11/1990,2.4240996837615967,1.7149999999999999
12/12/1990,2.4350420819388496,1.7149999999999999
12/12/1990,2.462402105331421,1.7149999999999999
12/13/1990,2.4569301006529067,1.7149999999999999
12/13/1990,2.462402105331421,1.7149999999999999
12/14/1990,2.462402105331421,1.7149999999999999
12/14/1990,2.462402105331421,1.7149999999999999
12/17/1990,2.473346174958023,1.7149999999999999
12/17/1990,2.456930160522461,1.7149999999999999
12/18/1990,2.456930451225816,1.7149999999999999
12/18/1990,2.495234489440918,1.7149999999999999
12/19/1990,2.4952341910264164,1.7149999999999999
12/19/1990,2.500706195831299,1.7149999999999999
12/20/1990,2.4733474254608154,1.7149999999999999
12/20/1990,2.4733474254608154,1.7149999999999999
12/21/1990,2.511650448603346,1.7149999999999999
12/21/1990,2.478818416595459,1.7149999999999999
12/24/1990,2.4788187776595154,1.7149999999999999
12/24/1990,2.467874765396118,1.7149999999999999
12/26/1990,2.467874765396118,1.7149999999999999
12/26/1990,2.467874765396118,1.7149999999999999
12/27/1990,2.4678735695695986,1.7149999999999999
12/27/1990,2.4459855556488037,1.7149999999999999
12/28/1990,2.4405133724212646,1.7149999999999999
12/28/1990,2.4405133724212646,1.7149999999999999
12/31/1990,2.4405146805303435,1.7149999999999999
12/31/1990,2.451458692550659,1.7149999999999999
01/02/1991,2.445985375498442,1.7149999999999999
01/02/1991,2.4405133724212646,1.7149999999999999
01/03/1991,2.4405136670655403,1.7149999999999999
01/03/1991,2.413153648376465,1.7149999999999999
01/04/1991,2.3938703536987305,1.7249999999999996
01/04/1991,2.3938703536987305,1.7249999999999996
01/07/1991,2.377246550391702,1.7249999999999996
01/07/1991,2.355081081390381,1.7249999999999996
01/08/1991,2.360621897455066,1.7249999999999996
01/08/1991,2.3329150676727295,1.7249999999999996
01/09/1991,2.3550816272434436,1.7249999999999996
01/09/1991,2.3162920475006104,1.7249999999999996
01/10/1991,2.3329150676727295,1.7249999999999996
01/10/1991,2.3329150676727295,1.7249999999999996
01/11/1991,2.332915109112149,1.7249999999999996
01/11/1991,2.327373743057251,1.7249999999999996
01/14/1991,2.305209007816038,1.7249999999999996
01/14/1991,2.294126272201538,1.7249999999999996
01/15/1991,2.288583398438417,1.7249999999999996
01/15/1991,2.3052074909210205,1.7249999999999996
01/16/1991,2.2996673322305448,1.7249999999999996
01/16/1991,2.271960496902466,1.7249999999999996
01/17/1991,2.338457130994953,1.7249999999999996
01/17/1991,2.366163969039917,1.7249999999999996
01/18/1991,2.3772450734491217,1.7249999999999996
01/18/1991,2.427117347717285,1.7249999999999996
01/21/1991,2.404951972659357,1.7249999999999996
01/21/1991,2.4492828845977783,1.7249999999999996
01/22/1991,2.4492837527585425,1.7249999999999996
01/22/1991,2.3329150676727295,1.7249999999999996
01/23/1991,2.332915141214779,1.7249999999999996
01/23/1991,2.2276291847229004,1.7249999999999996
01/24/1991,2.2442535091848934,1.7249999999999996
01/24/1991,2.2608776092529297,1.7249999999999996
01/25/1991,2.26087804295323,1.7249999999999996
01/25/1991,2.2664194107055664,1.7249999999999996
01/28/1991,2.271960649675536,1.7249999999999996
01/28/1991,2.283043384552002,1.7249999999999996
01/29/1991,2.2830433418329346,1.7249999999999996
01/29/1991,2.2885847091674805,1.7249999999999996
01/30/1991,2.2885847091674805,1.7249999999999996
01/30/1991,2.2885847091674805,1.7249999999999996
01/31/1991,2.288585204827158,1.7249999999999996
01/31/1991,2.3162920475006104,1.7249999999999996
02/01/1991,2.3162920475006104,1.7249999999999996
02/01/1991,2.3162920475006104,1.7249999999999996
02/04/1991,2.327373743057251,1.7249999999999996
02/04/1991,2.327373743057251,1.7249999999999996
02/05/1991,2.321832877888399,1.7249999999999996
02/05/1991,2.355081081390381,1.7249999999999996
02/06/1991,2.360622414735144,1.7249999999999996
02/06/1991,2.4215774536132812,1.7249999999999996
02/07/1991,2.4437429054596085,1.7249999999999996
02/07/1991,2.4548256397247314,1.7249999999999996
02/08/1991,2.4382018402918875,1.7249999999999996
02/08/1991,2.4769914150238037,1.7249999999999996
02/11/1991,2.4714496255703513,1.7249999999999996
02/11/1991,2.532404661178589,1.7249999999999996
02/12/1991,2.5213223575745656,1.7249999999999996
02/12/1991,2.4769914150238037,1.7249999999999996
02/13/1991,2.4659079563275603,1.7249999999999996
02/13/1991,2.5102388858795166,1.7249999999999996
02/14/1991,2.504698932170868,1.7249999999999996
02/14/1991,2.4825334548950195,1.7249999999999996
02/15/1991,2.4936148286920736,1.7249999999999996
02/15/1991,2.504697561264038,1.7249999999999996
02/19/1991,2.5046969670760872,1.7249999999999996
02/19/1991,2.4880728721618652,1.7249999999999996
02/20/1991,2.4659068943703013,1.7249999999999996
02/20/1991,2.427117347717285,1.7249999999999996
02/21/1991,2.4215759839097117,1.7249999999999996
02/21/1991,2.427117347717285,1.7249999999999996
02/22/1991,2.4160344989820457,1.7249999999999996
02/22/1991,2.4104931354522705,1.7249999999999996
02/25/1991,2.4215771864961693,1.7249999999999996
02/25/1991,2.3938703536987305,1.7249999999999996
02/26/1991,2.393870763689558,1.7249999999999996
02/26/1991,2.3717052936553955,1.7249999999999996
02/27/1991,2.3717048874607793,1.7249999999999996
02/27/1991,2.3938703536987305,1.7249999999999996
02/28/1991,2.399412284895431,1.7249999999999996
02/28/1991,2.3827881813049316,1.7249999999999996
03/01/1991,2.377246212463731,1.7249999999999996
03/01/1991,2.399411678314209,1.7249999999999996
03/04/1991,2.399412284895431,1.7249999999999996
03/04/1991,2.3827881813049316,1.7249999999999996
03/05/1991,2.3883295283405057,1.7249999999999996
03/05/1991,2.416036367416382,1.7249999999999996
03/06/1991,2.4382018386770827,1.7249999999999996
03/06/1991,2.416036367416382,1.7249999999999996
03/07/1991,2.3938703118515896,1.7249999999999996
03/07/1991,2.399411678314209,1.7249999999999996
03/08/1991,2.399411283347004,1.7249999999999996
03/08/1991,2.3883285522460938,1.7249999999999996
03/11/1991,2.3883285522460938,1.7249999999999996
03/11/1991,2.3883285522460938,1.7249999999999996
03/12/1991,2.3827880718668952,1.7249999999999996
03/12/1991,2.366163969039917,1.7249999999999996
03/13/1991,2.371705445577932,1.7249999999999996
03/13/1991,2.3827881813049316,1.7249999999999996
03/14/1991,2.3883295491684313,1.7249999999999996
03/14/1991,2.3827881813049316,1.7249999999999996
03/15/1991,2.3938690448629445,1.7249999999999996
03/15/1991,2.4104931354522705,1.7249999999999996
03/18/1991,2.3994107257114368,1.7249999999999996
03/18/1991,2.465907096862793,1.7249999999999996
03/19/1991,2.4382015551255005,1.7249999999999996
03/19/1991,2.4215774536132812,1.7249999999999996
03/20/1991,2.3938690448629445,1.7249999999999996
03/20/1991,2.4104931354522705,1.7249999999999996
03/21/1991,2.4160362146966468,1.7249999999999996
03/21/1991,2.4049534797668457,1.7249999999999996
03/22/1991,2.3938703118515896,1.7249999999999996
03/22/1991,2.399411678314209,1.7249999999999996
03/25/1991,2.410493256294564,1.7249999999999996
03/25/1991,2.427117347717285,1.7249999999999996
03/26/1991,2.4326592224477923,1.7249999999999996
03/26/1991,2.4880728721618652,1.7249999999999996
03/27/1991,2.493614441639668,1.7249999999999996
03/27/1991,2.4603662490844727,1.7249999999999996
03/28/1991,2.4659074122762363,1.7249999999999996
03/28/1991,2.4880728721618652,1.7249999999999996
04/01/1991,2.482533135555328,1.7249999999999996
04/01/1991,2.4326608180999756,1.7249999999999996
04/02/1991,2.432658911287115,1.7249999999999996
04/02/1991,2.465907096862793,1.7249999999999996
04/03/1991,2.488074150661494,1.7249999999999996
04/03/1991,2.4769914150238037,1.7249999999999996
04/04/1991,2.56876481722479,2.2624999999999997
04/04/1991,2.557088613510132,2.2624999999999997
04/05/1991,2.545413508627398,2.2624999999999997
04/05/1991,2.492870569229126,2.2624999999999997
04/08/1991,2.498708999381875,2.2624999999999997
04/08/1991,2.4753565788269043,2.2624999999999997
04/09/1991,2.4636790214411723,2.2624999999999997
04/09/1991,2.457840919494629,2.2624999999999997
04/10/1991,2.4578410509378075,2.2624999999999997
04/10/1991,2.446164846420288,2.2624999999999997
04/11/1991,2.446164295571675,2.2624999999999997
04/11/1991,2.4636785984039307,2.2624999999999997
04/12/1991,2.4695184736881615,2.2624999999999997
04/12/1991,2.4753565788269043,2.2624999999999997
04/15/1991,2.4753562560963687,2.2624999999999997
04/15/1991,2.492870569229126,2.2624999999999997
04/16/1991,2.4811943604739546,2.2624999999999997
04/16/1991,2.492870569229126,2.2624999999999997
04/17/1991,2.4811936749352346,2.2624999999999997
04/17/1991,2.5220603942871094,2.2624999999999997
04/18/1991,2.51038542520642,2.2624999999999997
04/18/1991,2.527899742126465,2.2624999999999997
04/19/1991,2.5220603942871094,2.2624999999999997
04/19/1991,2.5220603942871094,2.2624999999999997
04/22/1991,2.5220619148307746,2.2624999999999997
04/22/1991,2.504547595977783,2.2624999999999997
04/23/1991,2.5220609023192218,2.2624999999999997
04/23/1991,2.498708486557007,2.2624999999999997
04/24/1991,2.510384537191952,2.2624999999999997
04/24/1991,2.481194019317627,2.2624999999999997
04/25/1991,2.4753565788269043,2.2624999999999997
04/25/1991,2.4753565788269043,2.2624999999999997
04/26/1991,2.4636799964546596,2.2624999999999997
04/26/1991,2.487032413482666,2.2624999999999997
04/29/1991,2.4811933272808013,2.2624999999999997
04/29/1991,2.457840919494629,2.2624999999999997
04/30/1991,2.4578419429636114,2.2624999999999997
04/30/1991,2.492870569229126,2.2624999999999997
05/01/1991,2.475356070794792,2.2624999999999997
05/01/1991,2.498708486557007,2.2624999999999997
05/02/1991,2.4987087069391922,2.2624999999999997
05/02/1991,2.4695181846618652,2.2624999999999997
05/03/1991,2.4636797085930318,2.2624999999999997
05/03/1991,2.481194019317627,2.2624999999999997
05/06/1991,2.4695184736881615,2.2624999999999997
05/06/1991,2.4753565788269043,2.2624999999999997
05/07/1991,2.4636790214411723,2.2624999999999997
05/07/1991,2.457840919494629,2.2624999999999997
05/08/1991,2.46368033874438,2.2624999999999997
05/08/1991,2.416975498199463,2.2624999999999997
05/09/1991,2.4111370331532247,2.2624999999999997
05/09/1991,2.376108407974243,2.2624999999999997
05/10/1991,2.3644320229838667,2.2624999999999997
05/10/1991,2.3294034004211426,2.2624999999999997
05/13/1991,2.335240473201619,2.2624999999999997
05/13/1991,2.346916675567627,2.2624999999999997
05/14/1991,2.346917711702505,2.2624999999999997
05/14/1991,2.3294034004211426,2.2624999999999997
05/15/1991,2.3294042041807463,2.2624999999999997
05/15/1991,2.311889886856079,2.2624999999999997
05/16/1991,2.3235660984058573,2.2624999999999997
05/16/1991,2.311889886856079,2.2624999999999997
05/17/1991,2.31188989815272,2.2624999999999997
05/17/1991,2.3410804271698,2.2624999999999997
05/20/1991,2.346917711702505,2.2624999999999997
05/20/1991,2.3294034004211426,2.2624999999999997
05/21/1991,2.3469191565371976,2.2624999999999997
05/21/1991,2.358595371246338,2.2624999999999997
05/22/1991,2.3644309791166394,2.2624999999999997
05/22/1991,2.346916675567627,2.2624999999999997
05/23/1991,2.364432317018509,2.2624999999999997
05/23/1991,2.3352417945861816,2.2624999999999997
05/24/1991,2.329403690099716,2.2624999999999997
05/24/1991,2.3352417945861816,2.2624999999999997
05/28/1991,2.346917711702505,2.2624999999999997
05/28/1991,2.3294034004211426,2.2624999999999997
05/29/1991,2.329403690099716,2.2624999999999997
05/29/1991,2.3352417945861816,2.2624999999999997
05/30/1991,2.3352421113174326,2.2624999999999997
05/30/1991,2.399461269378662,2.2624999999999997
05/31/1991,2.399461182995119,2.2624999999999997
05/31/1991,2.416975498199463,2.2624999999999997
06/03/1991,2.416976444792039,2.2624999999999997
06/03/1991,2.358595371246338,2.2624999999999997
06/04/1991,2.3585946057038036,2.2624999999999997
06/04/1991,2.3527565002441406,2.2624999999999997
06/05/1991,2.352756108045578,2.2624999999999997
06/05/1991,2.3352417945861816,2.2624999999999997
06/06/1991,2.3702701267443205,2.2624999999999997
06/06/1991,2.3294034004211426,2.2624999999999997
06/07/1991,2.3177280923229966,2.2624999999999997
06/07/1991,2.323566198348999,2.2624999999999997
06/10/1991,2.335242410401004,2.2624999999999997
06/10/1991,2.323566198348999,2.2624999999999997
06/11/1991,2.34107996736254,2.2624999999999997
06/11/1991,2.3702704906463623,2.2624999999999997
06/12/1991,2.352754776750631,2.2624999999999997
06/12/1991,2.346916675567627,2.2624999999999997
06/13/1991,2.3469180720193044,2.2624999999999997
06/13/1991,2.3702704906463623,2.2624999999999997
06/14/1991,2.364431542458294,2.2624999999999997
06/14/1991,2.4344887733459473,2.2624999999999997
06/17/1991,2.416975585213543,2.2624999999999997
06/17/1991,2.399461269378662,2.2624999999999997
06/18/1991,2.399460928364313,2.2624999999999997
06/18/1991,2.387784719467163,2.2624999999999997
06/19/1991,2.3819478006646184,2.2624999999999997
06/19/1991,2.358595371246338,2.2624999999999997
06/20/1991,2.3527562776032616,2.2624999999999997
06/20/1991,2.3819468021392822,2.2624999999999997
06/21/1991,2.381946615018588,2.2624999999999997
06/21/1991,2.387784719467163,2.2624999999999997
06/24/1991,2.376108697232078,2.2624999999999997
06/24/1991,2.3819468021392822,2.2624999999999997
06/25/1991,2.3819469535437814,2.2624999999999997
06/25/1991,2.399461269378662,2.2624999999999997
06/26/1991,2.399461607090209,2.2624999999999997
06/26/1991,2.411137819290161,2.2624999999999997
06/27/1991,2.4169752445626767,2.2624999999999997
06/27/1991,2.4695181846618652,2.2624999999999997
06/28/1991,2.4403274471514695,2.2624999999999997
06/28/1991,2.498708486557007,2.2624999999999997
07/01/1991,2.50454569679417,2.2624999999999997
07/01/1991,2.557088613510132,2.2624999999999997
07/02/1991,2.5512521646865247,2.2624999999999997
07/02/1991,2.527899742126465,2.2624999999999997
07/03/1991,2.624757430463467,2.2824999999999998
07/03/1991,2.6124346256256104,2.2824999999999998
07/05/1991,2.6001118207877534,2.2824999999999998
07/05/1991,2.6124346256256104,2.2824999999999998
07/08/1991,2.5939498082013195,2.2824999999999998
07/08/1991,2.6247568130493164,2.2824999999999998
07/09/1991,2.6185951232910156,2.2824999999999998
07/09/1991,2.6185951232910156,2.2824999999999998
07/10/1991,2.6370791036029195,2.2824999999999998
07/10/1991,2.649401903152466,2.2824999999999998
07/11/1991,2.6617250442504883,2.2824999999999998
07/11/1991,2.6617250442504883,2.2824999999999998
07/12/1991,2.667886257171631,2.2824999999999998
07/12/1991,2.667886257171631,2.2824999999999998
07/15/1991,2.66788593618148,2.2824999999999998
07/15/1991,2.6863701343536377,2.2824999999999998
07/16/1991,2.698693447642856,2.2824999999999998
07/16/1991,2.6617250442504883,2.2824999999999998
07/17/1991,2.649403046338986,2.2824999999999998
07/17/1991,2.6432416439056396,2.2824999999999998
07/18/1991,2.643239764573937,2.2824999999999998
07/18/1991,2.674046754837036,2.2824999999999998
07/19/1991,2.6740475022515584,2.2824999999999998
07/19/1991,2.649401903152466,2.2824999999999998
07/22/1991,2.649401482812601,2.2824999999999998
07/22/1991,2.6001102924346924,2.2824999999999998
07/23/1991,2.612433983729436,2.2824999999999998
07/23/1991,2.563142776489258,2.2824999999999998
07/24/1991,2.5754638264458047,2.2824999999999998
07/24/1991,2.58162522315979,2.2824999999999998
07/25/1991,2.5816274674657973,2.2824999999999998
07/25/1991,2.5939502716064453,2.2824999999999998
07/26/1991,2.6124344778174176,2.2824999999999998
07/26/1991,2.5939502716064453,2.2824999999999998
07/29/1991,2.5939504183688253,2.2824999999999998
07/29/1991,2.6124346256256104,2.2824999999999998
07/30/1991,2.612434347099233,2.2824999999999998
07/30/1991,2.637079954147339,2.2824999999999998
07/31/1991,2.649402243119699,2.2824999999999998
07/31/1991,2.6617250442504883,2.2824999999999998
08/01/1991,2.6555633029272387,2.2824999999999998
08/01/1991,2.649401903152466,2.2824999999999998
08/02/1991,2.6617239587317965,2.2824999999999998
08/02/1991,2.674046754837036,2.2824999999999998
08/05/1991,2.6678849351817164,2.2824999999999998
08/05/1991,2.6802077293395996,2.2824999999999998
08/06/1991,2.6802089403976095,2.2824999999999998
08/06/1991,2.7110159397125244,2.2824999999999998
08/07/1991,2.704853317655366,2.2824999999999998
08/07/1991,2.6802077293395996,2.2824999999999998
08/08/1991,2.674046332260658,2.2824999999999998
08/08/1991,2.6802077293395996,2.2824999999999998
08/09/1991,2.6740475405346267,2.2824999999999998
08/09/1991,2.7110159397125244,2.2824999999999998
08/12/1991,2.70485486373203,2.2824999999999998
08/12/1991,2.6925320625305176,2.2824999999999998
08/13/1991,2.692531512121037,2.2824999999999998
08/13/1991,2.6555631160736084,2.2824999999999998
08/14/1991,2.667886444815883,2.2824999999999998
08/14/1991,2.6617250442504883,2.2824999999999998
08/15/1991,2.6555636436850936,2.2824999999999998
08/15/1991,2.6617250442504883,2.2824999999999998
08/16/1991,2.674047829674893,2.2824999999999998
08/16/1991,2.630918025970459,2.2824999999999998
08/19/1991,2.5446578117738285,2.2824999999999998
08/19/1991,2.556980609893799,2.2824999999999998
08/20/1991,2.5754638264458047,2.2824999999999998
08/20/1991,2.58162522315979,2.2824999999999998
08/21/1991,2.6001110385965416,2.2824999999999998
08/21/1991,2.6617250442504883,2.2824999999999998
08/22/1991,2.6740473140973227,2.2824999999999998
08/22/1991,2.6555631160736084,2.2824999999999998
08/23/1991,2.6617250595267357,2.2824999999999998
08/23/1991,2.6925320625305176,2.2824999999999998
08/26/1991,2.6863702066343835,2.2824999999999998
08/26/1991,2.7233386039733887,2.2824999999999998
08/27/1991,2.7171784853880934,2.2824999999999998
08/27/1991,2.7048556804656982,2.2824999999999998
08/28/1991,2.6986931399865584,2.2824999999999998
08/28/1991,2.7110159397125244,2.2824999999999998
08/29/1991,2.704853480809356,2.2824999999999998
08/29/1991,2.6986920833587646,2.2824999999999998
08/30/1991,2.6863703402605923,2.2824999999999998
08/30/1991,2.7110159397125244,2.2824999999999998
09/03/1991,2.7294993932182723,2.2824999999999998
09/03/1991,2.7356607913970947,2.2824999999999998
09/04/1991,2.747985694532201,2.2824999999999998
09/04/1991,2.729501485824585,2.2824999999999998
09/05/1991,2.7356607913970947,2.2824999999999998
09/05/1991,2.7356607913970947,2.2824999999999998
09/06/1991,2.7479854120770826,2.2824999999999998
09/06/1991,2.7541468143463135,2.2824999999999998
09/09/1991,2.7541468143463135,2.2824999999999998
09/09/1991,2.7541468143463135,2.2824999999999998
09/10/1991,2.7541470974347395,2.2824999999999998
09/10/1991,2.729501485824585,2.2824999999999998
09/11/1991,2.7356622823079424,2.2824999999999998
09/11/1991,2.7726306915283203,2.2824999999999998
09/12/1991,2.778791681193469,2.2824999999999998
09/12/1991,2.809598684310913,2.2824999999999998
09/13/1991,2.8095994347693938,2.2824999999999998
09/13/1991,2.7541468143463135,2.2824999999999998
09/16/1991,2.7541455910634043,2.2824999999999998
09/16/1991,2.7787911891937256,2.2824999999999998
09/17/1991,2.7787905272129363,2.2824999999999998
09/17/1991,2.78495192527771,2.2824999999999998
09/18/1991,2.784952946625422,2.2824999999999998
09/18/1991,2.8219213485717773,2.2824999999999998
09/19/1991,2.8157588652942493,2.2824999999999998
09/19/1991,2.834243059158325,2.2824999999999998
09/20/1991,2.8465669328803256,2.2824999999999998
09/20/1991,2.791114330291748,2.2824999999999998
09/23/1991,2.7911139882588865,2.2824999999999998
09/23/1991,2.7787911891937256,2.2824999999999998
09/24/1991,2.7911143132618497,2.2824999999999998
09/24/1991,2.7603073120117188,2.2824999999999998
09/25/1991,2.7603083026164756,2.2824999999999998
09/25/1991,2.7048556804656982,2.2824999999999998
09/26/1991,2.7110159397125244,2.2824999999999998
09/26/1991,2.7110159397125244,2.2824999999999998
09/27/1991,2.7233387394384905,2.2824999999999998
09/27/1991,2.7110159397125244,2.2824999999999998
09/30/1991,2.7110169984616954,2.2824999999999998
09/30/1991,2.7541468143463135,2.2824999999999998
10/01/1991,2.7603073288536493,2.2824999999999998
10/01/1991,2.791114330291748,2.2824999999999998
10/02/1991,2.7911152279617,2.2824999999999998
10/02/1991,2.7541468143463135,2.2824999999999998
10/03/1991,2.747983536889068,2.2824999999999998
10/03/1991,2.78495192527771,2.2824999999999998
10/04/1991,2.8804483564730683,2.3024999999999998
10/04/1991,2.8674733638763428,2.3024999999999998
10/07/1991,2.8544987864877984,2.3024999999999998
10/07/1991,2.82206130027771,2.3024999999999998
10/08/1991,2.8480103885805286,2.3024999999999998
10/08/1991,2.8804478645324707,2.3024999999999998
10/09/1991,2.867474060324118,2.3024999999999998
10/09/1991,2.796111583709717,2.3024999999999998
10/10/1991,2.809087085182017,2.3024999999999998
10/10/1991,2.854499578475952,2.3024999999999998
10/11/1991,2.8544983712796173,2.3024999999999998
10/11/1991,2.8674733638763428,2.3024999999999998
10/14/1991,2.8804475012789954,2.3024999999999998
10/14/1991,2.886934995651245,2.3024999999999998
10/15/1991,2.899910896157478,2.3024999999999998
10/15/1991,2.92586088180542,2.3024999999999998
10/16/1991,2.9323497244289944,2.3024999999999998
10/16/1991,2.906399726867676,2.3024999999999998
10/17/1991,2.9323483782174056,2.3024999999999998
10/17/1991,2.92586088180542,2.3024999999999998
10/18/1991,2.9258619928671643,2.3024999999999998
10/18/1991,2.97776198387146,2.3024999999999998
10/21/1991,2.9777610141646575,2.3024999999999998
10/21/1991,2.9907360076904297,2.3024999999999998
10/22/1991,2.990736981622534,2.3024999999999998
10/22/1991,2.97776198387146,2.3024999999999998
10/23/1991,2.9907354733585256,2.3024999999999998
10/23/1991,2.9323480129241943,2.3024999999999998
10/24/1991,2.9453247232096538,2.3024999999999998
10/24/1991,2.906399726867676,2.3024999999999998
10/25/1991,2.912885888981449,2.3024999999999998
10/25/1991,2.92586088180542,2.3024999999999998
10/28/1991,2.945323530350228,2.3024999999999998
10/28/1991,2.9907360076904297,2.3024999999999998
10/29/1991,2.9972237850757355,2.3024999999999998
10/29/1991,3.049123764038086,2.3024999999999998
10/30/1991,3.0750745432000413,2.3024999999999998
10/30/1991,3.081562042236328,2.3024999999999998
10/31/1991,3.0880492442363017,2.3024999999999998
10/31/1991,3.1204867362976074,2.3024999999999998
11/01/1991,3.133460760116577,2.3024999999999998
11/01/1991,3.133460760116577,2.3024999999999998
11/04/1991,3.1204866646718576,2.3024999999999998
11/04/1991,3.0880491733551025,2.3024999999999998
11/05/1991,3.1010246699369404,2.3024999999999998
11/05/1991,3.0750746726989746,2.3024999999999998
11/06/1991,3.0685861711700757,2.3024999999999998
11/06/1991,3.1139986515045166,2.3024999999999998
11/07/1991,3.1140000143168884,2.3024999999999998
11/07/1991,3.1529250144958496,2.3024999999999998
11/08/1991,3.165900014555503,2.3024999999999998
11/08/1991,3.1529250144958496,2.3024999999999998
11/11/1991,3.152924228358913,2.3024999999999998
11/11/1991,3.1204867362976074,2.3024999999999998
11/12/1991,3.139946813681691,2.3024999999999998
11/12/1991,3.1464343070983887,2.3024999999999998
11/13/1991,3.146435752912091,2.3024999999999998
11/13/1991,3.133460760116577,2.3024999999999998
11/14/1991,3.159410745707605,2.3024999999999998
11/14/1991,3.133460760116577,2.3024999999999998
11/15/1991,3.126973750244858,2.3024999999999998
11/15/1991,3.0361487865448,2.3024999999999998
11/18/1991,3.049122684827023,2.3024999999999998
11/18/1991,3.055610179901123,2.3024999999999998
11/19/1991,3.0231737153318994,2.3024999999999998
11/19/1991,3.003711223602295,2.3024999999999998
11/20/1991,3.0296621114206213,2.3024999999999998
11/20/1991,3.0426371097564697,2.3024999999999998
11/21/1991,3.0426370480186065,2.3024999999999998
11/21/1991,3.081562042236328,2.3024999999999998
11/22/1991,3.0750723683315773,2.3024999999999998
11/22/1991,2.9842474460601807,2.3024999999999998
11/25/1991,2.971274484995923,2.3024999999999998
11/25/1991,2.97776198387146,2.3024999999999998
11/26/1991,2.9842485109275434,2.3024999999999998
11/26/1991,2.9907360076904297,2.3024999999999998
11/27/1991,2.990736981622534,2.3024999999999998
11/27/1991,2.97776198387146,2.3024999999999998
11/29/1991,2.97127315492341,2.3024999999999998
11/29/1991,2.997223138809204,2.3024999999999998
12/02/1991,2.9712721993183266,2.3024999999999998
12/02/1991,3.010197162628174,2.3024999999999998
12/03/1991,2.990736981622534,2.3024999999999998
12/03/1991,2.97776198387146,2.3024999999999998
12/04/1991,2.984248146866307,2.3024999999999998
12/04/1991,2.997223138809204,2.3024999999999998
12/05/1991,2.984248800592108,2.3024999999999998
12/05/1991,2.9518113136291504,2.3024999999999998
12/06/1991,2.938834647381071,2.3024999999999998
12/06/1991,2.964784622192383,2.3024999999999998
12/09/1991,2.9972237263590933,2.3024999999999998
12/09/1991,3.003711223602295,2.3024999999999998
12/10/1991,2.9972237850757355,2.3024999999999998
12/10/1991,3.049123764038086,2.3024999999999998
12/11/1991,3.0426362495301134,2.3024999999999998
12/11/1991,3.062098741531372,2.3024999999999998
12/12/1991,3.0620977235532894,2.3024999999999998
12/12/1991,3.1269726753234863,2.3024999999999998
12/13/1991,3.1399498629423737,2.3024999999999998
12/13/1991,3.1723873615264893,2.3024999999999998
12/16/1991,3.1853625375377246,2.3024999999999998
12/16/1991,3.1399500370025635,2.3024999999999998
12/17/1991,3.146436880323179,2.3024999999999998
12/17/1991,3.1010243892669678,2.3024999999999998
12/18/1991,3.1075117588043213,2.3024999999999998
12/18/1991,3.1075117588043213,2.3024999999999998
12/19/1991,3.113998240758751,2.3024999999999998
12/19/1991,3.1594107151031494,2.3024999999999998
12/20/1991,3.2437480322205197,2.3024999999999998
12/20/1991,3.2761855125427246,2.3024999999999998
12/23/1991,3.289161620484559,2.3024999999999998
12/23/1991,3.412424087524414,2.3024999999999998
12/24/1991,3.412423472460142,2.3024999999999998
12/24/1991,3.33457350730896,2.3024999999999998
12/26/1991,3.347548278048635,2.3024999999999998
12/26/1991,3.3215982913970947,2.3024999999999998
12/27/1991,3.2956477471827523,2.3024999999999998
12/27/1991,3.2891602516174316,2.3024999999999998
12/30/1991,3.2826745764723104,2.3024999999999998
12/30/1991,3.341062068939209,2.3024999999999998
12/31/1991,3.3345738379590975,2.3024999999999998
12/31/1991,3.354036331176758,2.3024999999999998
01/02/1992,3.334571450319492,2.3024999999999998
01/02/1992,3.379983901977539,2.3024999999999998
01/03/1992,3.360524120221611,2.3024999999999998
01/03/1992,3.399449110031128,2.3024999999999998
01/06/1992,3.5060527324676514,2.84
01/06/1992,3.5060527324676514,2.84
01/07/1992,3.472146832061649,2.84
01/07/1992,3.4857099056243896,2.84
01/08/1992,3.472146511077881,2.84
01/08/1992,3.472146511077881,2.84
01/09/1992,3.445020366460085,2.84
01/09/1992,3.472146511077881,2.84
01/10/1992,3.4585850687310247,2.84
01/10/1992,3.4246773719787598,2.84
01/13/1992,3.4178946018218994,2.84
01/13/1992,3.4178946018218994,2.84
01/14/1992,3.397550344467163,2.84
01/14/1992,3.397550344467163,2.84
01/15/1992,3.377205965709101,2.84
01/15/1992,3.3161721229553223,2.84
01/16/1992,3.3093897880225214,2.84
01/16/1992,3.3026082515716553,2.84
01/17/1992,3.3161711408059125,2.84
01/17/1992,3.350078821182251,2.84
01/20/1992,3.3297329999384333,2.84
01/20/1992,3.3093883991241455,2.84
01/21/1992,3.3093905863135755,2.84
01/21/1992,3.3568613529205322,2.84
01/22/1992,3.3636425759844886,2.84
01/22/1992,3.3839871883392334,2.84
01/23/1992,3.3636428105661884,2.84
01/23/1992,3.3432981967926025,2.84
01/24/1992,3.3229535830190167,2.84
01/24/1992,3.3432981967926025,2.84
01/27/1992,3.3636410236358647,2.84
